alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.443461,0.4000,-37.207000,25.742000,-43.392500,-0.087840,-5.957000,-7.258000,-86.000965,-33.959209
-2.443461,0.6000,-37.893000,26.132000,-45.233400,-0.094490,-6.133000,-7.137000,-66.577696,-23.857963
-2.443461,0.8000,-38.453000,26.837000,-42.820000,-0.108000,-6.026000,-7.259000,-38.749136,-12.559235
-2.443461,0.9500,-37.942000,27.008000,-35.540000,-0.130400,-5.489000,-6.783000,-23.382408,-4.765290
-2.443461,1.0500,-56.193000,33.842000,-0.861700,-0.211100,-5.489000,-6.783000,0.000000,-4.069719
-2.443461,1.2000,-52.565000,29.602000,-1.264800,-0.167000,-5.489000,-6.783000,0.000000,-7.190620
-2.443461,1.4000,-50.677000,27.234000,-1.708900,-0.133500,-5.489000,-6.783000,0.000000,-14.026007
-2.443461,1.8000,-48.362000,25.807000,-1.372100,-0.120000,-5.489000,-6.783000,0.000000,-16.621506
-2.443461,2.2000,-43.975000,23.416000,-1.047900,-0.109600,-5.489000,-6.783000,0.000000,-12.370159
-2.443461,2.6000,-39.235000,20.747000,-0.713700,-0.099080,-5.489000,-6.783000,0.000000,-6.388479
-2.443461,3.0000,-35.976000,18.586000,-0.476800,-0.088170,-5.489000,-6.783000,0.000000,-1.310354
-2.443461,3.5000,-33.002000,16.636000,-0.242700,-0.077670,-5.489000,-6.783000,0.000000,1.588812
-2.443461,4.0000,-30.696000,15.051000,-0.029900,-0.069140,-5.489000,-6.783000,0.000000,4.942334
-2.443461,4.5000,-29.103000,13.753000,0.167400,-0.062240,-5.489000,-6.783000,0.000000,7.465640
-2.443461,5.0000,-27.879000,12.673000,0.348600,-0.056660,-5.489000,-6.783000,0.000000,8.141730
-2.356194,0.0000,-33.069000,26.394000,-51.464700,-0.083590,-4.894000,-8.011000,-112.987277,-26.384706
-2.356194,0.2000,-32.973000,26.635000,-50.609900,-0.083590,-4.896000,-8.011000,-102.502150,-24.929394
-2.356194,0.4000,-33.317000,27.020000,-50.873000,-0.087840,-4.955000,-8.011000,-85.485303,-20.660858
-2.356194,0.6000,-34.358000,28.140000,-50.780200,-0.094490,-5.046000,-8.745000,-60.561639,-13.556181
-2.356194,0.8000,-35.334000,29.531000,-46.077500,-0.108000,-4.915000,-8.475000,-35.907265,-6.715065
-2.356194,0.9500,-35.253000,29.964000,-37.804100,-0.130400,-4.477000,-7.852000,-28.510380,-2.327355
-2.356194,1.0500,-55.700000,35.355000,-0.550800,-0.211100,-4.477000,-7.852000,-7.368237,25.874774
-2.356194,1.2000,-51.951000,30.696000,-1.014700,-0.167000,-4.477000,-7.852000,-6.697877,23.984013
-2.356194,1.4000,-49.754000,28.105000,-1.447100,-0.133500,-4.477000,-7.852000,-6.543178,23.628779
-2.356194,1.8000,-46.804000,26.932000,-1.093700,-0.120000,-4.477000,-7.852000,-5.197873,20.506159
-2.356194,2.2000,-42.775000,24.672000,-0.769600,-0.109600,-4.477000,-7.852000,-4.156236,18.122655
-2.356194,2.6000,-38.835000,21.935000,-0.449400,-0.099080,-4.477000,-7.852000,-3.170175,15.842283
-2.356194,3.0000,-35.943000,19.696000,-0.209500,-0.088170,-4.477000,-7.852000,-2.511847,14.111950
-2.356194,3.5000,-33.319000,17.678000,0.055100,-0.077670,-4.477000,-7.852000,-1.983007,12.582153
-2.356194,4.0000,-31.554000,15.982000,0.293500,-0.069140,-4.477000,-7.852000,-1.606574,11.350294
-2.356194,4.5000,-30.218000,14.558000,0.512200,-0.062240,-4.477000,-7.852000,-1.341294,10.353347
-2.356194,5.0000,-29.168000,13.330000,0.660100,-0.056660,-4.477000,-7.852000,-1.148780,9.539747
-2.268928,0.0000,-29.410000,27.709000,-59.947000,-0.083590,-3.881000,-8.746000,-68.984119,-17.091331
-2.268928,0.2000,-29.317000,28.000000,-58.124300,-0.083590,-3.873000,-8.764000,-63.311836,-16.856418
