sref_m2,27.870912
bref_m,9.144000
cbar_m,3.450336
xcgr_cbar,0.350000
mass_kg,9295.479578
Ixx_kgm2,12874.847237
Iyy_kgm2,75673.622968
Izz_kgm2,85552.112540
Ixz_kgm2,1331.413225
engine_momentum_kgm2s,216.930872
