alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-1.919862,3.0000,-26.337000,11.549000,0.636700,-0.064290,-0.453800,-8.962000,-1.468491,-25.949259
-1.832596,0.3000,-8.861000,18.276000,-50.832200,-0.071390,-0.175900,-9.037000,163.063788,-23.829315
-1.832596,0.5000,-9.078000,19.158000,-57.010300,-0.075760,-0.180200,-9.256000,568.259541,-25.840397
-1.832596,0.7000,-9.508000,20.800000,-62.756400,-0.084800,-0.187400,-9.628000,-985.487408,-29.627648
-1.832596,0.9000,-9.584000,21.027000,-62.316900,-0.107400,-0.180100,-9.252000,-379.584539,-33.810239
-1.832596,1.1000,-36.158000,19.861000,0.229700,-0.146700,-0.180100,-9.252000,-5.907195,-43.195288
-1.832596,1.3000,-33.707000,18.303000,0.212200,-0.117100,-0.180100,-9.252000,-5.475185,-38.411091
-1.832596,1.6000,-31.184000,17.350000,0.243400,-0.102200,-0.180100,-9.252000,-4.245617,-37.116206
-1.832596,2.0000,-29.049000,15.216000,0.326400,-0.088070,-0.180100,-9.252000,-3.134652,-34.692594
-1.832596,2.5000,-27.242000,12.610000,0.438800,-0.073910,-0.180100,-9.252000,-2.070097,-33.300307
-1.832596,3.0000,-26.313000,10.885000,0.512800,-0.064290,-0.180100,-9.252000,-1.468491,-31.856453
-1.745329,0.3000,-6.742000,16.690000,-0.000000,-0.071390,-0.028860,-9.192000,-1060.544879,-29.690673
-1.745329,0.5000,-6.846000,17.396000,-0.000000,-0.075760,-0.029560,-9.415000,-1113.256996,-32.051259
-1.745329,0.7000,-7.066000,18.704000,-0.000000,-0.084800,-0.030740,-9.794000,-1163.104324,-36.594814
-1.745329,0.9000,-7.056000,18.610000,-0.000000,-0.107400,-0.029540,-9.411000,-1080.598402,-39.843485
-1.745329,1.1000,-35.315000,18.670000,0.185900,-0.146700,-0.029540,-9.411000,-5.907195,-49.566579
-1.745329,1.3000,-32.938000,17.332000,0.183500,-0.117100,-0.029540,-9.411000,-5.475185,-44.919891
-1.745329,1.6000,-30.377000,16.338000,0.195700,-0.102200,-0.029540,-9.411000,-4.245617,-43.137992
-1.745329,2.0000,-28.502000,14.163000,0.235300,-0.088070,-0.029540,-9.411000,-3.134652,-40.977942
-1.745329,2.5000,-26.823000,11.591000,0.290700,-0.073910,-0.029540,-9.411000,-2.070097,-38.623085
-1.745329,3.0000,-26.060000,9.926000,0.325600,-0.064290,-0.029540,-9.411000,-1.468491,-36.944319
-1.658063,0.3000,-4.876000,14.395000,-0.000000,-0.071390,-0.006558,-9.216000,-2908.906726,-35.105124
-1.658063,0.5000,-4.899000,14.890000,-0.000000,-0.075760,-0.006717,-9.439000,-3197.677455,-37.608950
-1.658063,0.7000,-4.965000,15.792000,-0.000000,-0.084800,-0.006987,-9.819000,-3352.949017,-42.530657
-1.658063,0.9000,-4.935000,15.465000,-0.000000,-0.107400,-0.006714,-9.435000,-3008.601382,-44.702167
-1.658063,1.1000,-34.282000,16.969000,0.088700,-0.146700,-0.006714,-9.435000,-5.907195,-56.505098
-1.658063,1.3000,-31.981000,15.836000,0.090700,-0.117100,-0.006714,-9.435000,-5.475185,-52.368342
-1.658063,1.6000,-29.419000,14.793000,0.082200,-0.102200,-0.006714,-9.435000,-4.245617,-49.463446
-1.658063,2.0000,-27.782000,12.691000,0.094600,-0.088070,-0.006714,-9.435000,-3.134652,-46.260612
-1.658063,2.5000,-26.265000,10.239000,0.115000,-0.073910,-0.006714,-9.435000,-2.070097,-42.868702
-1.658063,3.0000,-25.657000,8.673000,0.126500,-0.064290,-0.006714,-9.435000,-1.468491,-40.846161
-1.570796,0.3000,-3.431000,11.480000,-0.000000,-0.071390,-0.109700,-9.107000,202.024919,-38.611626
-1.570796,0.5000,-3.410000,11.756000,-0.000000,-0.075760,-0.112400,-9.328000,224.599456,-41.149829
-1.570796,0.7000,-3.397000,12.224000,-0.000000,-0.084800,-0.116900,-9.702000,238.121260,-46.186128
-1.570796,0.9000,-3.394000,11.751000,-0.000000,-0.107400,-0.112300,-9.323000,238.006668,-47.813328
-1.570796,1.1000,-33.152000,14.657000,-0.011800,-0.146700,-0.112300,-9.323000,-5.907195,-61.191893
-1.570796,1.3000,-30.934000,13.648000,-0.016000,-0.117100,-0.112300,-9.323000,-5.475185,-57.467667
-1.570796,1.6000,-28.440000,12.732000,-0.032000,-0.102200,-0.112300,-9.323000,-4.245617,-53.290805
-1.570796,2.0000,-27.004000,10.824000,-0.029800,-0.088070,-0.112300,-9.323000,-3.134652,-51.818303
-1.570796,2.5000,-25.683000,8.591000,-0.021500,-0.073910,-0.112300,-9.323000,-2.070097,-47.526849
-1.570796,3.0000,-25.216000,7.171000,-0.015800,-0.064290,-0.112300,-9.323000,-1.468491,-45.120426
-1.483530,0.3000,-2.561000,8.281000,-0.000000,-0.071390,-0.335200,-8.868000,3146.684211,-38.863727
-1.483530,0.5000,-2.535000,8.332000,-0.000000,-0.075760,-0.343300,-9.083000,3456.081420,-41.453496
