time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_aero_fx,rocket_aero_fy,rocket_aero_fz,rocket_aero_mx,rocket_aero_my,rocket_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
0.7,3.1511605,0,-35.512236,6.5389788,0,-75.069507,0,1.514682,0,0,0.019227834,0,0.023629954,0,0,0.75507801,0.022344831,-0,0,1,0,0,-0.0090064984,0,0.22093543,75.152879,35.512236,81.691437,6947.9167,1.4835299,0,0,nan,nan,3447.5941,-59.12624,-0,9.2270809,0,-64.370525,0,6947.9167,0,0,0,0,0
0.75,3.4838895,0,-39.355011,6.7791922,0,-78.791335,0,1.5154089,0,0,0.0096441816,0,0.021297381,0,0,0.77842985,0.019990889,-0,0,1,0,0,-0.0074595848,0,0.23190816,78.881917,39.355011,81.452583,6942.7083,1.4835299,0,0,nan,nan,3796.8151,-65.115378,-0,7.9347322,0,-57.415585,0,6942.7083,0,0,0,0,0
0.8,3.8285619,0,-43.384013,7.0170114,0,-82.518727,0,1.5156865,0,0,0.0013863063,0,0.019031437,0,0,0.79955524,0.017812562,-0,0,1,0,0,-0.0064682176,0,0.2428985,82.616443,43.384013,81.21373,6937.5,1.4835299,0,0,nan,nan,4163.2202,-71.399226,-0,7.3714643,0,-47.5233,0,6937.5,0,0,0,0,0
0.85,4.1851117,0,-47.599512,7.2546121,0,-86.251409,0,1.5155904,0,0,-0.0051985801,0,0.01700109,0,0,0.81866645,0.015949741,-0,0,1,0,0,-0.0059178268,0,0.25390598,86.356281,47.599512,80.974876,6932.2917,1.4835299,0,0,nan,nan,4546.8259,-77.978063,-0,7.5029675,0,-36.198937,0,6932.2917,0,0,0,0,0
0.9,4.5535729,0,-52.001767,7.4937919,0,-89.989129,0,1.5152079,0,0,-0.0099987438,0,0.015316899,0,0,0.83595552,0.01447793,-0,0,1,0,0,-0.0056927958,0,0.2649302,90.101262,52.001767,80.736023,6927.0833,1.4835299,0,0,nan,nan,4947.6442,-84.852098,-0,8.2312862,0,-24.907698,0,6927.0833,0,0,0,0,0
0.95,4.9340589,0,-56.591025,7.7359086,0,-93.731656,0,1.5146267,0,0,-0.013113815,0,0.014026247,0,0,0.85159618,0.013409835,-0,0,1,0,0,-0.0056863553,0,0.27597074,93.851224,56.591025,80.497169,6921.875,1.4835299,0,0,nan,nan,5365.683,-92.021464,-0,9.4188394,0,-14.846223,0,6921.875,0,0,0,0,0
1,5.3267402,0,-61.36752,7.9818805,0,-97.478782,0,1.5139252,0,0,-0.014800194,0,0.013119426,0,0,0.86574559,0.012707041,-0,0,1,0,0,-0.0058081972,0,0.28702721,97.606004,61.36752,80.258316,6916.6667,1.4835299,0,0,nan,nan,5800.9456,-99.486217,-0,10.915864,0,-6.7906026,0,6916.6667,0,0,0,0,0
1.05,5.7318239,0,-66.331478,8.2322348,0,-101.23032,0,1.5131671,0,0,-0.015400292,0,0.012544054,0,0,0.87854595,0.012298095,-0,0,1,0,0,-0.0059887886,0,0.2980992,101.36544,66.331478,80.019462,6911.4583,1.4835299,0,0,nan,nan,6253.4304,-107.24633,-0,12.585144,0,-1.0478116,0,6911.4583,0,0,0,0,0
1.1,6.1495353,0,-71.483115,8.4871899,0,-104.98609,0,1.5123978,0,0,-0.015272019,0,0.012223715,0,0,0.89012586,0.012098284,-0,0,1,0,0,-0.0061801717,0,0.30918632,105.12939,71.483115,79.780609,6906.25,1.4835299,0,0,nan,nan,6723.1313,-115.3017,-0,14.319201,0,2.4912307,0,6906.25,0,0,0,0,0
1.15,6.5801052,0,-76.822639,8.7467505,0,-108.74593,0,1.511646,0,0,-0.014732577,0,0.012076341,0,0,0.90060171,0.012026743,-0,0,1,0,0,-0.0063537801,0,0.32028819,108.89767,76.822639,79.541755,6901.0417,1.4835299,0,0,nan,nan,7210.0374,-123.65214,-0,16.047677,0,4.2252122,0,6901.0417,0,0,0,0,0
1.2,7.0237615,0,-82.350249,9.0107964,0,-112.50969,0,1.510926,0,0,-0.014024822,0,0.012028622,0,0,0.91007874,0.012017933,-0,0,1,0,0,-0.0064963198,0,0.33140441,112.67013,82.350249,79.302902,6895.8333,1.4835299,0,0,nan,nan,7714.1327,-132.29738,-0,17.735508,0,4.6863813,0,6895.8333,0,0,0,0,0
1.25,7.4807244,0,-88.066139,9.2791542,0,-116.27721,0,1.5102422,0,0,-0.013307448,0,0.012024455,0,0,0.91865219,0.01202655,-0,0,1,0,0,-0.0066049289,0,0.34253458,116.44662,88.066139,79.064048,6890.625,1.4835299,0,0,nan,nan,8235.3966,-141.23705,-0,19.37474,0,4.3990873,0,6890.625,0,0,0,0,0
1.3,7.951205,0,-93.970492,9.5516454,0,-120.04833,0,1.5095927,0,0,-0.01266412,0,0.012027322,0,0,0.92640822,0.012026772,-0,0,1,0,0,-0.0066826733,0,0.35367831,120.22698,93.970492,78.825195,6885.4167,1.4835299,0,0,nan,nan,8773.8032,-150.47073,-0,20.973792,0,3.7838916,0,6885.4167,0,0,0,0,0
1.35,8.4354063,0,-100.06348,9.8281129,0,-123.82291,0,1.5089729,0,0,-0.012123384,0,0.012018006,0,0,0.93342475,0.012007911,-0,0,1,0,0,-0.0067350569,0,0.3648352,124.01103,100.06348,78.586341,6880.2083,1.4835299,0,0,nan,nan,9329.3219,-159.99787,-0,22.547613,0,3.1179406,0,6880.2083,0,0,0,0,0
