alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.530727,0.9000,-18.683000,8.176000,-18.484800,-0.088590,-4.548000,-4.336000,-20.930148,-2.145727
-2.530727,1.1000,-24.001000,11.270000,-0.760900,-0.103800,-4.548000,-4.336000,0.000000,4.855817
-2.530727,1.3000,-24.858000,10.616000,-1.170000,-0.089810,-4.548000,-4.336000,0.000000,0.668069
-2.530727,1.6000,-24.584000,10.262000,-0.778400,-0.077000,-4.548000,-4.336000,0.000000,-1.460469
-2.530727,2.0000,-21.425000,8.546000,-0.502300,-0.064130,-4.548000,-4.336000,0.000000,-1.298322
-2.530727,2.5000,-18.208000,7.072000,-0.301600,-0.054150,-4.548000,-4.336000,0.000000,1.300614
-2.530727,3.0000,-15.976000,6.111000,-0.160000,-0.047040,-4.548000,-4.336000,0.000000,4.347604
-2.443461,0.3000,-16.124000,7.339000,-24.059700,-0.053790,-3.664000,-4.890000,-49.727007,-7.454181
-2.443461,0.5000,-16.490000,7.744000,-23.938700,-0.057410,-3.753000,-5.009000,-42.163964,-5.665980
-2.443461,0.7000,-17.366000,8.678000,-23.467600,-0.065330,-3.904000,-5.211000,-33.111231,-2.677432
-2.443461,0.9000,-17.959000,9.729000,-20.331300,-0.088590,-3.832000,-5.114000,-20.872852,1.396298
-2.443461,1.1000,-24.855000,11.893000,-0.556700,-0.103800,-3.832000,-5.114000,0.000000,5.149172
-2.443461,1.3000,-25.292000,11.034000,-0.956700,-0.089810,-3.832000,-5.114000,0.000000,-0.807870
-2.443461,1.6000,-24.765000,10.732000,-0.602900,-0.077000,-3.832000,-5.114000,0.000000,-3.007455
-2.443461,2.0000,-21.501000,9.080000,-0.344200,-0.064130,-3.832000,-5.114000,0.000000,-1.677620
-2.443461,2.5000,-18.506000,7.628000,-0.152900,-0.054150,-3.832000,-5.114000,0.000000,1.462761
-2.443461,3.0000,-16.684000,6.642000,-0.015100,-0.047040,-3.832000,-5.114000,0.000000,4.615175
-2.356194,0.3000,-15.133000,8.468000,-28.251700,-0.053790,-2.987000,-5.621000,-46.346556,-1.274258
-2.356194,0.5000,-15.507000,8.998000,-27.483300,-0.057410,-3.060000,-5.758000,-39.075722,-0.806152
-2.356194,0.7000,-16.419000,10.153000,-26.281500,-0.065330,-3.183000,-5.990000,-31.375169,0.567457
-2.356194,0.9000,-17.174000,11.445000,-22.128200,-0.088590,-3.124000,-5.879000,-20.305624,3.780376
-2.356194,1.1000,-25.845000,12.372000,-0.349200,-0.103800,-3.124000,-5.879000,-3.701307,15.527156
-2.356194,1.3000,-25.778000,11.431000,-0.718400,-0.089810,-3.124000,-5.879000,-4.089200,16.581399
-2.356194,1.6000,-24.904000,11.157000,-0.416900,-0.077000,-3.124000,-5.879000,-2.987402,13.991629
-2.356194,2.0000,-21.762000,9.576000,-0.182600,-0.064130,-3.124000,-5.879000,-1.967537,11.527911
-2.356194,2.5000,-19.048000,8.143000,0.001000,-0.054150,-3.124000,-5.879000,-1.218681,9.728823
