alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.356194,1.2000,-51.852000,30.659000,-1.185700,-0.147900,-4.477000,-7.852000,-7.414074,22.689129
-2.356194,1.4000,-49.634000,28.068000,-1.621900,-0.112300,-4.477000,-7.852000,-7.196350,22.448486
-2.356194,1.8000,-46.665000,26.901000,-1.262700,-0.095600,-4.477000,-7.852000,-5.713535,19.572238
-2.356194,2.2000,-42.627000,24.644000,-0.935400,-0.082720,-4.477000,-7.852000,-4.573349,17.366351
-2.356194,2.6000,-38.679000,21.912000,-0.617000,-0.070060,-4.477000,-7.852000,-3.523117,15.200570
-2.356194,3.0000,-35.781000,19.678000,-0.369800,-0.060210,-4.477000,-7.852000,-2.809785,13.538993
-2.356194,3.5000,-33.150000,17.667000,-0.094800,-0.051540,-4.477000,-7.852000,-2.221357,12.089409
-2.356194,4.0000,-31.377000,15.976000,0.150400,-0.044880,-4.477000,-7.852000,-1.801952,10.926305
-2.356194,4.5000,-30.033000,14.555000,0.375000,-0.039760,-4.477000,-7.852000,-1.501722,9.980925
-2.356194,5.0000,-28.977000,13.329000,0.526800,-0.035760,-4.477000,-7.852000,-1.285717,9.207432
-2.268928,0.0000,-29.896000,27.107000,-60.039100,-0.072240,-3.881000,-8.746000,-69.156006,-17.137168
-2.268928,0.2000,-29.795000,27.402000,-58.216400,-0.072240,-3.873000,-8.764000,-63.483724,-16.896525
-2.268928,0.4000,-30.185000,28.000000,-57.257200,-0.076480,-3.900000,-8.839000,-53.181943,-15.716232
-2.268928,0.6000,-31.393000,29.508000,-55.675100,-0.083130,-3.951000,-9.004000,-39.287716,-13.596288
-2.268928,0.8000,-32.662000,31.200000,-49.723900,-0.096640,-3.842000,-8.931000,48.632658,-8.290699
-2.268928,0.9500,-32.875000,31.609000,-42.504900,-0.119000,-3.517000,-8.413000,792.400631,-8.433939
-2.268928,1.0500,-54.935000,36.310000,-0.484500,-0.193200,-3.517000,-8.413000,-8.090164,-18.151303
-2.268928,1.2000,-51.045000,31.345000,-0.973400,-0.147900,-3.517000,-8.413000,-7.414074,-20.517619
-2.268928,1.4000,-48.709000,28.799000,-1.347100,-0.112300,-3.517000,-8.413000,-7.196350,-20.477512
-2.268928,1.8000,-45.478000,27.878000,-0.991900,-0.095600,-3.517000,-8.413000,-5.713535,-17.171545
-2.268928,2.2000,-41.553000,25.633000,-0.678600,-0.082720,-3.517000,-8.413000,-4.573349,-11.138300
-2.268928,2.6000,-38.410000,22.834000,-0.368900,-0.070060,-3.517000,-8.413000,-3.523117,-7.855251
