time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_aero_fx,rocket_aero_fy,rocket_aero_fz,rocket_aero_mx,rocket_aero_my,rocket_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
0,0,0,-5,1.5,0,-22,0,1.5358897,0,0,0,0,0,0,0,0.004,0,0,0,1,0,0,-0.23666893,-0.13657288,0.066578606,22.655022,5,520,85000,1.5358897,nan,0,nan,nan,314.21476,-18.475828,100.93188,174.90617,0,52.471852,-30.279564,85000,-0,0,0,0,0
0.03,0.047547734,8.4612117e-05,-5.7246347,1.6824079,0.0061463558,-26.623849,-0.00022465868,1.5359033,-0.00022479556,-2.1235869e-23,0.00087323884,-0.00050554572,0,0,0,0.062115379,0,0,0,1,-0.00016274174,9.1566728e-05,-0.1956633,-0.11267198,0.079751839,27.137319,5.7246347,520,85700,1.5358897,nan,0,nan,nan,450.81804,-26.508101,119.4688,207.4665,1.0371742e-22,60.192772,-34.655464,85699.999,-7.8472685,-13.946967,0,-34.867419,19.618171
0.06,0.10059845,0.00036022951,-6.5885426,1.8669657,0.012745148,-31.287525,-0.00073096765,1.5359334,-0.00073141264,-6.142855e-23,0.0010303752,-0.00061842304,0,0,0,0.1168398,0,0,0,1,-0.00035524368,0.00019523166,-0.16620055,-0.095659165,0.093162822,31.700392,6.5885426,520,86400,1.5358897,nan,0,nan,nan,615.12114,-36.169123,138.39632,240.45313,3.5043995e-22,69.314439,-39.825456,86399.993,-16.868014,-30.693054,0,-76.732634,42.170035
0.09,0.15921903,0.00084211037,-7.5929172,2.0540178,0.020008031,-35.990921,-0.0012348643,1.5359615,-0.0012356154,-4.736332e-23,0.00081777181,-0.00054329411,0,0,0,0.16837111,0,0,0,1,-0.00040898591,0.00022258416,-0.14403644,-0.082932473,0.10676688,36.329017,7.5929172,520,87100,1.5358897,nan,0,nan,nan,807.78689,-47.497869,157.56463,273.65695,3.0962257e-22,79.531043,-45.564615,87099.991,-19.387079,-35.622672,0,-89.05668,48.467696
0.12,0.22349343,0.0015551066,-8.7389483,2.2441517,0.028246655,-40.733919,-0.0016938316,1.5359842,-0.0016948612,-6.02552e-23,0.00073047082,-0.00053986573,0,0,0,0.21689564,0,0,0,1,-0.0004007795,0.00022018322,-0.12675603,-0.07304515,0.12053857,41.014508,8.7389483,520,87800,1.5358897,nan,0,nan,nan,1029.4772,-60.533258,176.86644,306.91821,4.4465285e-22,89.48802,-51.147642,87799.991,-19.332085,-35.18844,0,-87.971099,48.330211
0.15,0.29351648,0.0025295477,-10.027823,2.4374475,0.037490964,-45.516418,-0.0021908015,1.5360071,-0.0021921322,-5.245542e-24,0.00081913632,-0.00062340601,0,0,0,0.26258882,0,0,0,1,-0.00041936529,0.00023301875,-0.11289899,-0.065135058,0.1344626,45.75164,10.027823,520,88500,1.5358897,nan,0,nan,nan,1280.8589,-75.314503,196.22458,340.11726,4.3174997e-23,98.798948,-56.404432,88499.99,-20.622157,-37.113827,0,-92.784567,51.555393
0.18,0.36938038,0.003794206,-11.460724,2.6337062,0.047639182,-50.338322,-0.0027671866,1.5360331,-0.0027688659,6.2113261e-23,0.00092077915,-0.0007105679,0,0,0,0.30561585,0,0,0,1,-0.00046872633,0.00026016764,-0.10153644,-0.058658682,0.14852922,50.537066,11.460724,520,89200,1.5358897,nan,0,nan,nan,1562.6016,-91.880971,215.58467,373.17068,-5.6463772e-22,107.93346,-61.574895,89199.987,-23.206951,-41.810387,0,-104.52597,58.017377
0.21,0.45117195,0.0053752594,-13.038833,2.8328092,0.058638466,-55.199532,-0.0034082036,1.5360614,-0.0034102701,7.2591824e-24,0.0009595557,-0.00076918792,0,0,0,0.34613232,0,0,0,1,-0.0005185237,0.0002863728,-0.092048458,-0.053255493,0.16273178,55.368502,13.038833,520,89900,1.5358897,nan,0,nan,nan,1875.3742,-110.272,234.9036,406.01471,-7.2287e-23,117.21789,-66.79448,89899.984,-25.744911,-46.615278,0,-116.5382,64.362278
0.24,0.53897646,0.007298239,-14.763327,3.0347641,0.070493557,-60.099941,-0.0040947945,1.5360902,-0.0040972751,6.0631952e-23,0.00096772764,-0.00081671012,0,0,0,0.38428469,0,0,0,1,-0.00055665737,0.00030700628,-0.084003691,-0.04867599,0.17706557,60.244315,14.763327,520,90600,1.5358897,nan,0,nan,nan,2219.8448,-130.52687,254.14099,438.58957,-6.5683369e-22,126.54478,-71.995486,90599.982,-27.814764,-50.433155,0,-126.08289,69.53691
0.27,0.63287983,0.0095889352,-16.635381,3.2395916,0.083209204,-65.03944,-0.0048251969,1.5361193,-0.0048281172,5.9337761e-23,0.00098367194,-0.00086918424,0,0,0,0.42021093,0,0,0,1,-0.00058953568,0.00032553606,-0.077092648,-0.044742031,0.19152714,65.163305,16.635381,520,91300,1.5358897,nan,0,nan,nan,2596.6809,-152.68484,273.25719,470.83514,-6.9517473e-22,135.7189,-77.089329,91299.979,-29.721437,-53.824605,0,-134.56151,74.303591
0.3,0.73296802,0.012272979,-18.656166,3.4472689,0.096769065,-70.017919,-0.0056044398,1.536149,-0.0056078285,3.135458e-23,0.0010092822,-0.00092579046,0,0,0,0.45404091,0,0,0,1,-0.00062353983,0.00034451514,-0.071088294,-0.041323381,0.2061139,70.124562,18.656166,520,92000,1.5358897,nan,0,nan,nan,3006.5499,-176.78514,292.21438,502.69415,-3.9522697e-22,144.70165,-82.062877,91999.977,-31.695386,-57.365661,0,-143.41415,79.238465
0.33,0.83931992,0.015375424,-20.826675,3.6570586,0.11115579,-75.015088,-0.0064350358,1.5361795,-0.0064389228,1.1059076e-22,0.001038801,-0.00098476605,0,0,0,0.48589695,0,0,0,1,-0.00066147506,0.00036517457,-0.065838289,-0.038333019,0.22076468,75.107245,20.826675,520,91950,1.5358897,nan,0,nan,nan,3448.2697,-202.75826,310.89345,533.97027,-1.4927447e-21,153.46069,-86.887735,91949.974,-33.577794,-60.822627,0,-152.05657,83.944484
0.36,0.95198327,0.018920755,-23.147037,3.8681036,0.12634136,-80.007782,-0.0073178188,1.5362108,-0.0073222345,1.0745224e-22,0.0010599769,-0.0010405527,0,0,0,0.51589423,0,0,0,1,-0.00070239663,0.00038723034,-0.061223821,-0.035703201,0.23541018,80.087753,23.147037,520,91900,1.5358897,nan,0,nan,nan,3919.8819,-230.48906,329.16788,564.45683,-1.5462142e-21,162.01569,-91.563169,91899.97,-35.586459,-64.550245,0,-161.37561,88.966147
0.39,1.0709949,0.02293244,-25.617115,4.0803486,0.14229251,-84.995902,-0.0082479587,1.5362425,-0.0082529305,1.840187e-22,0.0010673763,-0.0010899327,0,0,0,0.54414121,0,0,0,1,-0.00074144485,0.00040825301,-0.057133478,-0.033370253,0.25004903,85.065592,25.617115,520,91850,1.5358897,nan,0,nan,nan,4421.2552,-259.96981,347.01033,594.11916,-2.811907e-21,170.4069,-96.108809,91849.967,-37.498027,-68.101703,0,-170.25426,93.745068
0.42,1.1963902,0.027433079,-28.236772,4.2937542,0.15898339,-89.979348,-0.0092213335,1.5362743,-0.0092268862,2.5828422e-22,0.0010692292,-0.0011365219,0,0,0,0.57074001,0,0,0,1,-0.00077784061,0.0004278427,-0.053480417,-0.031284635,0.2646801,90.040356,28.236772,520,91800,1.5358897,nan,0,nan,nan,4952.2533,-291.19249,364.39404,622.92384,-4.1764843e-21,178.57817,-100.49692,91799.964,-39.275947,-71.405761,0,-178.5144,98.189868
0.45,1.3282034,0.032444484,-31.005866,4.5082777,0.17638599,-94.958023,-0.010236683,1.536306,-0.010242841,3.2967355e-22,0.0010702654,-0.001182345,0,0,0,0.59578681,0,0,0,1,-0.00081292989,0.00044661393,-0.050195958,-0.029407232,0.27930246,95.011705,31.005866,520,91750,1.5358897,nan,0,nan,nan,5512.7352,-324.14883,381.29279,650.83845,-5.6236911e-21,186.48819,-104.70678,91749.961,-40.976813,-74.586309,0,-186.46577,102.44203
0.48,1.4664674,0.037987566,-33.924253,4.7238686,0.19446826,-99.931827,-0.011293317,1.5363377,-0.011300103,3.4648706e-22,0.0010694875,-0.0012268285,0,0,0,0.61937215,0,0,0,1,-0.00084738481,0.00046485111,-0.047225202,-0.027706809,0.29391534,99.979345,33.924253,520,91700,1.5358897,nan,0,nan,nan,6102.5553,-358.83025,397.68165,677.83324,-6.2177862e-21,194.13772,-108.73696,91699.957,-42.62683,-77.705178,0,-194.26295,106.56708
0.51,1.6112135,0.044082244,-36.991784,4.9404741,0.21319663,-104.90066,-0.012389767,1.5363693,-0.012397203,2.8129463e-22,0.0010652213,-0.0012691396,0,0,0,0.64158132,0,0,0,1,-0.000880954,0.00048242894,-0.044523788,-0.026158152,0.30851804,104.94302,36.991784,520,91650,1.5358897,nan,0,nan,nan,6721.5632,-395.22792,413.53727,703.88176,-5.2969453e-21,201.53633,-112.58983,91649.954,-44.214593,-80.739424,0,-201.84856,110.53648
0.54,1.7624713,0.050747432,-40.208309,5.1580424,0.23253745,-109.86444,-0.013524108,1.5364007,-0.013532216,2.7106843e-22,0.0010574576,-0.0013091729,0,0,0,0.66249461,0,0,0,1,-0.0009133145,0.00049920568,-0.042055465,-0.024740669,0.32310999,109.90251,40.208309,520,91600,1.5358897,nan,0,nan,nan,7369.6041,-433.33272,428.83765,728.96036,-5.3439552e-21,208.68147,-116.2627,91599.95,-45.72722,-83.659597,0,-209.14899,114.31805
0.57,1.9202691,0.058001028,-43.573676,5.3765217,0.25245661,-114.82305,-0.014694469,1.5364317,-0.01470327,1.5489505e-22,0.0010469224,-0.0013471142,0,0,0,0.68218764,0,0,0,1,-0.00094442465,0.00051516145,-0.039790292,-0.023437377,0.33769065,114.85761,43.573676,520,91550,1.5358897,nan,0,nan,nan,8046.5184,-473.13528,443.56201,753.04764,-3.1903116e-21,215.56403,-119.75053,91549.947,-47.163008,-86.462064,0,-216.15516,117.90752
0.6,2.0846334,0.065859894,-47.087727,5.5958597,0.2729192,-119.7764,-0.015899089,1.5364623,-0.0159086,1.5284971e-22,0.0010340228,-0.0013830161,0,0,0,0.7007316,0,0,0,1,-0.00097435623,0.00053031784,-0.037703329,-0.022234148,0.35225955,119.80813,47.087727,520,91500,1.5358897,nan,0,nan,nan,8752.1422,-514.62596,457.6908,776.12448,-3.282767e-21,222.1776,-123.04972,91499.944,-48.524057,-89.153581,0,-222.88395,121.31014
0.63,2.2555893,0.074339835,-50.750305,5.816003,0.29388945,-124.72441,-0.017136174,1.5364924,-0.017146415,4.1080899e-23,0.0010188249,-0.0014168116,0,0,0,0.71819354,0,0,0,1,-0.001003128,0.00054467343,-0.035773646,-0.021119138,0.36681625,124.7539,50.750305,520,91450,1.5358897,nan,0,nan,nan,9486.307,-557.79485,471.20586,798.17423,-9.1839674e-22,228.51947,-126.15825,91449.94,-49.810358,-91.736038,0,-229.34009,124.52589
0.66,2.4331601,0.083455573,-54.561246,6.0368976,0.31533101,-129.66696,-0.018403855,1.536522,-0.018414841,-6.5849079e-23,0.0010013857,-0.0014484448,0,0,0,0.7346366,0,0,0,1,-0.0010307082,0.00055820984,-0.033983549,-0.020082347,0.38136038,129.69476,54.561246,520,91400,1.5358897,nan,0,nan,nan,10248.84,-602.63179,484.09043,819.18267,1.5298517e-21,234.58766,-129.07452,91399.937,-51.02035,-94.206713,0,-235.51678,127.55087
0.69,2.6173676,0.093220733,-58.520387,6.2584895,0.33720707,-134.60398,-0.019700212,1.5365509,-0.019711958,4.3979547e-23,0.000981861,-0.0014779023,0,0,0,0.75012023,0,0,0,1,-0.0010570687,0.0005709125,-0.032317977,-0.019115276,0.39589155,134.63056,58.520387,520,91350,1.5358897,nan,0,nan,nan,11039.564,-649.12636,496.32919,839.13803,-1.0602453e-21,240.37962,-131.79693,91349.934,-52.152825,-96.563212,0,-241.40803,130.38206
0.72,2.8082321,0.10364783,-62.62756,6.4807244,0.35948037,-139.53536,-0.021023304,1.5365792,-0.021035827,-6.4776579e-23,0.00096043267,-0.0015051838,0,0,0,0.76470041,0,0,0,1,-0.0010822003,0.00058277461,-0.030764031,-0.018210657,0.41040942,139.56117,62.62756,520,91300,1.5358897,nan,0,nan,nan,11858.297,-697.26789,507.90826,858.03085,1.618166e-21,245.89295,-134.3242,91299.931,-53.207288,-98.80487,0,-247.01218,133.01822
0.75,3.0057719,0.11474825,-66.882595,6.7035479,0.38211328,-144.46102,-0.022371176,1.5366066,-0.022384487,-1.6811285e-22,0.00093725421,-0.0015302846,0,0,0,0.77842985,0,0,0,1,-0.0011061004,0.00059379216,-0.029310599,-0.01736224,0.42491367,144.48645,66.882595,520,91250,1.5358897,nan,0,nan,nan,12704.855,-747.04545,518.81528,875.85398,4.3460111e-21,251.12596,-136.65553,91249.928,-54.183498,-100.93164,0,-252.3291,135.45875
0.78,3.2100041,0.12653226,-71.285318,6.9269055,0.4050679,-149.38086,-0.023741849,1.5366333,-0.023755961,-2.0899754e-22,0.00091245742,-0.0015532,0,0,0,0.7913582,0,0,0,1,-0.0011287647,0.00060396144,-0.027948054,-0.016564619,0.43940399,149.40627,71.285318,520,91200,1.5358897,nan,0,nan,nan,13579.046,-798.44788,529.03941,892.60257,5.5845597e-21,256.07765,-138.79058,91199.925,-55.081245,-102.94332,0,-257.35829,137.70311
0.81,3.4209439,0.13900898,-75.835553,7.1507429,0.4283061,-154.29478,-0.025133331,1.5366592,-0.025148254,-2.5191321e-22,0.00088617138,-0.0015739305,0,0,0,0.80353219,0,0,0,1,-0.0011501885,0.00061327982,-0.026668018,-0.015813102,0.4538801,154.3205,75.835553,520,91150,1.5358897,nan,0,nan,nan,14480.676,-851.46377,538.57136,908.27404,6.949659e-21,260.74752,-140.72941,91149.923,-55.900415,-104.83966,0,-262.09914,139.75104
0.84,3.6386049,0.15218637,-80.533123,7.3750058,0.45178963,-159.20271,-0.026543615,1.5366842,-0.026559361,-1.8906165e-22,0.00085852606,-0.0015924831,0,0,0,0.81499585,0,0,0,1,-0.0011703697,0.00062174664,-0.025463162,-0.015103592,0.4683417,159.22904,80.533123,520,91100,1.5358897,nan,0,nan,nan,15409.549,-906.08147,547.40341,922.86797,5.3792091e-21,265.13548,-142.47244,91099.92,-56.641076,-106.62066,0,-266.55164,141.60269
0.87,3.8629991,0.16607125,-85.377845,7.5996402,0.4754802,-164.10454,-0.027970694,1.5367082,-0.027987269,-1.2774982e-22,0.00082964782,-0.0016088691,0,0,0,0.82579061,0,0,0,1,-0.0011893092,0.00062936323,-0.024327048,-0.014432499,0.48278853,164.13176,85.377845,520,91050,1.5358897,nan,0,nan,nan,16365.461,-962.2891,555.52945,936.38613,3.7449261e-21,269.24189,-144.02048,91049.918,-57.303478,-108.28657,0,-270.71644,143.25869
0.9,4.0941369,0.18066932,-90.369536,7.8245926,0.49933955,-169.0002,-0.029412557,1.5367313,-0.02942997,-6.600539e-23,0.00079965725,-0.0016231036,0,0,0,0.83595552,0,0,0,1,-0.0012070098,0.00063613264,-0.023253996,-0.013796662,0.49722033,169.02854,90.369536,520,91000,1.5358897,nan,0,nan,nan,17348.207,-1020.0745,562.94496,948.83238,1.9916878e-21,273.06762,-145.37475,90999.915,-57.888025,-109.83787,0,-274.59467,144.72006
0.93,4.3320271,0.19598509,-95.508009,8.0498096,0.52332952,-173.88958,-0.030867199,1.5367534,-0.030885456,-6.3521007e-23,0.00076866997,-0.0016352058,0,0,0,0.84552731,0,0,0,1,-0.0012234765,0.00064205957,-0.022238974,-0.013193292,0.51163685,173.91929,95.508009,520,90950,1.5358897,nan,0,nan,nan,18357.576,-1079.4255,569.64702,960.21259,1.9712072e-21,276.61403,-146.53684,90949.913,-58.395271,-111.27516,0,-278.1879,145.98818
0.96,4.5766769,0.21202195,-100.79307,8.2752388,0.54741216,-178.7726,-0.032332625,1.5367744,-0.032351731,-8.7618975e-23,0.00073679771,-0.0016451992,0,0,0,0.8545406,0,0,0,1,-0.0012387158,0.00064715036,-0.021277508,-0.012619915,0.52603784,178.8039,100.79307,520,90900,1.5358897,nan,0,nan,nan,19393.355,-1140.3293,575.63433,970.53462,2.7939682e-21,279.88289,-147.50872,90899.911,-58.825919,-112.59924,0,-281.4981,147.0648
0.99,4.828092,0.22878215,-106.22454,8.5008279,0.57154977,-183.64918,-0.033806851,1.5367944,-0.033826811,-1.0827479e-22,0.0007041484,-0.0016531112,0,0,0,0.86302798,0,0,0,1,-0.0012527364,0.00065141301,-0.020365606,-0.012074329,0.54042307,183.68226,106.22454,520,90850,1.5358897,nan,0,nan,nan,20455.327,-1202.7732,580.9072,979.80821,3.5449808e-21,282.87643,-148.29272,90849.909,-59.180822,-113.81108,0,-284.52769,147.95205
1.02,5.0862764,0.24626682,-111.80221,8.7265256,0.59570502,-188.51923,-0.035287916,1.5368133,-0.035308731,-1.2980885e-22,0.00067082603,-0.0016589734,0,0,0,0.87102013,0,0,0,1,-0.0012655489,0.00065485714,-0.019499693,-0.011554572,0.5547923,188.55427,111.80221,520,90800,1.5358897,nan,0,nan,nan,21543.269,-1266.7442,585.46749,988.04494,4.3604054e-21,285.59731,-148.89151,90799.908,-59.460976,-114.91181,0,-287.27952,148.65244
1.05,5.3512327,0.26447596,-117.52589,8.9522813,0.61984099,-193.38265,-0.036773878,1.5368312,-0.036795551,-9.6375852e-23,0.0006369306,-0.0016628208,0,0,0,0.87854595,0,0,0,1,-0.0012771655,0.00065749391,-0.018676556,-0.011058883,0.56914531,193.41983,117.52589,520,90750,1.5358897,nan,0,nan,nan,22656.959,-1332.2292,589.31867,995.25811,3.3190682e-21,288.04857,-149.30814,90749.906,-59.66752,-115.90274,0,-289.75684,149.1688
1.08,5.6229619,0.2834085,-123.39538,9.1780452,0.64392126,-198.23937,-0.038262825,1.5368479,-0.038285357,1.4769311e-23,0.00060255832,-0.0016646922,0,0,0,0.88563264,0,0,0,1,-0.0012876004,0.00065933603,-0.017893301,-0.010585684,0.58348187,198.27884,123.39538,520,90700,1.5358897,nan,0,nan,nan,23796.166,-1399.2146,592.46574,1001.4627,-5.2112054e-22,290.23368,-149.54595,90699.905,-59.801724,-116.78532,0,-291.9633,149.50431
1.11,5.9014635,0.30306225,-129.41048,9.4037685,0.66790999,-203.08931,-0.039752877,1.5368636,-0.039776268,6.7887938e-23,0.00056780163,-0.00166463,0,0,0,0.89230584,0,0,0,1,-0.0012968692,0.00066039764,-0.01714731,-0.010133552,0.59780178,203.13122,129.41048,520,90650,1.5358897,nan,0,nan,nan,24960.661,-1467.6868,594.91521,1006.6752,-2.4525584e-21,292.15646,-149.60863,90649.904,-59.864992,-117.56116,0,-293.9029,149.66248
1.14,6.1867357,0.32343398,-135.57098,9.6294032,0.69177197,-207.93237,-0.04124219,1.5368781,-0.041266439,1.1240823e-23,0.00053274927,-0.0016626796,0,0,0,0.89858966,0,0,0,1,-0.0013049894,0.0006606943,-0.01643621,-0.0097012005,0.61210481,207.97685,135.57098,520,90600,1.5358897,nan,0,nan,nan,26150.206,-1537.6321,596.6751,1010.9138,-4.1553306e-22,293.82109,-149.50014,90599.903,-59.858848,-118.232,0,-295.58001,149.64712
1.17,6.4787752,0.34451939,-141.87668,9.8549024,0.71547273,-212.76847,-0.042728961,1.5368914,-0.042754065,9.6364823e-24,0.00049748631,-0.0016588898,0,0,0,0.90450683,0,0,0,1,-0.0013119797,0.0006602429,-0.015757843,-0.0092874661,0.62639077,212.81565,141.87668,520,90550,1.5358897,nan,0,nan,nan,27364.564,-1609.0364,597.75483,1014.1977,-3.6429301e-22,295.23207,-149.22475,90549.902,-59.784939,-118.79973,0,-296.99933,149.46235
1.2,6.7775772,0.36631318,-148.32735,10.08022,0.73897854,-217.59754,-0.04421143,1.5369037,-0.044237386,8.784487e-23,0.00046209423,-0.0016533123,0,0,0,0.91007874,0,0,0,1,-0.0013178605,0.00065906162,-0.015110241,-0.0088912904,0.64065944,217.64753,148.32735,520,90500,1.5358897,nan,0,nan,nan,28603.494,-1681.8854,598.16527,1016.5478,-3.3941347e-21,296.39426,-148.78699,90499.902,-59.645021,-119.26634,0,-298.16586,149.11255
1.23,7.0831357,0.38880904,-154.92281,10.305312,0.76225654,-222.41948,-0.045687885,1.5369148,-0.045714689,1.0731819e-22,0.00042665091,-0.0016460015,0,0,0,0.91532553,0,0,0,1,-0.0013226535,0.00065716984,-0.014491606,-0.0085117093,0.65491063,222.4724,154.92281,520,90450,1.5358897,nan,0,nan,nan,29866.749,-1756.1648,597.91858,1017.9859,-4.2357709e-21,297.31277,-148.19166,90449.901,-59.440956,-119.63397,0,-299.08492,148.60239
1.26,7.3954434,0.41199967,-161.66281,10.530135,0.78527477,-227.23423,-0.047156667,1.5369248,-0.047184314,6.1345264e-23,0.0003912307,-0.0016370143,0,0,0,0.92026618,0,0,0,1,-0.0013263813,0.00065458807,-0.013900287,-0.0081478422,0.66914414,227.29017,161.66281,520,90400,1.5358897,nan,0,nan,nan,31154.082,-1831.86,597.02826,1018.5352,-2.4720809e-21,297.99301,-147.44378,90399.901,-59.174706,-119.90484,0,-299.76209,147.93676
1.29,7.7144914,0.43587686,-168.54716,10.754646,0.80800221,-232.04169,-0.048616169,1.5369337,-0.048644653,4.3020975e-23,0.00035590446,-0.00162641,0,0,0,0.92491856,0,0,0,1,-0.0013290682,0.00065133789,-0.013334771,-0.0077988825,0.68335979,232.10075,168.54716,520,90350,1.5358897,nan,0,nan,nan,32465.243,-1908.9563,595.50903,1018.2198,-1.7691705e-21,298.44064,-146.54859,90349.901,-58.848322,-120.08128,0,-300.20319,147.12081
1.32,8.0402699,0.46043146,-175.57563,10.978805,0.83040888,-236.84179,-0.050064842,1.5369415,-0.050094157,3.8576011e-23,0.00032073957,-0.0016142502,0,0,0,0.92929947,0,0,0,1,-0.0013307392,0.00064744183,-0.012793659,-0.0074640893,0.69755737,236.90406,175.57563,520,90300,1.5358897,nan,0,nan,nan,33799.976,-1987.4386,593.37677,1017.0645,-1.6181119e-21,298.66154,-145.51154,90299.901,-58.463941,-120.16572,0,-300.41429,146.15985
1.35,8.3727678,0.48565343,-182.748,11.202571,0.85246584,-241.63446,-0.051501199,1.5369482,-0.051531337,6.113678e-23,0.00028580001,-0.0016005982,0,0,0,0.93342475,0,0,0,1,-0.0013314205,0.00064292335,-0.012275664,-0.0071427802,0.71173671,241.7,182.748,520,90250,1.5358897,nan,0,nan,nan,35158.025,-2067.2919,590.64847,1015.0952,-2.6145546e-21,298.66181,-144.33824,90249.901,-58.023777,-120.16066,0,-300.40165,145.05944
1.38,8.7119728,0.51153189,-190.06405,11.425907,0.87414528,-246.41961,-0.052923812,1.5369537,-0.052954765,5.7023472e-23,0.00025114637,-0.001585519,0,0,0,0.93730934,0,0,0,1,-0.0013311389,0.00063780669,-0.011779593,-0.0068343252,0.72589762,246.48851,190.06405,520,90200,1.5358897,nan,0,nan,nan,36539.131,-2148.5009,587.34216,1012.3386,-2.4852068e-21,298.44774,-143.03447,90199.902,-57.530109,-120.06869,0,-300.17173,143.82527
1.41,9.0578713,0.53805514,-197.52354,11.648775,0.89542051,-251.19717,-0.05433132,1.5369583,-0.05436308,6.6834094e-23,0.00021683593,-0.0015690793,0,0,0,0.94096726,0,0,0,1,-0.0013299223,0.00063211684,-0.011304338,-0.0065381411,0.74003992,251.26949,197.52354,520,90150,1.5358897,nan,0,nan,nan,37943.03,-2231.0502,583.47683,1008.8218,-2.9671374e-21,298.02579,-141.60617,90149.902,-56.985279,-119.89246,0,-299.73115,142.4632
1.44,9.410449,0.56521069,-205.12625,11.87114,0.91626607,-255.96706,-0.055722428,1.5369617,-0.055754985,5.514372e-23,0.00018292264,-0.0015513468,0,0,0,0.94441175,0,0,0,1,-0.0013277992,0.00062587944,-0.010848871,-0.0062536863,0.75416343,256.04286,205.12625,520,90100,1.5358897,nan,0,nan,nan,39369.458,-2314.9241,579.07237,1004.5725,-2.4928156e-21,297.40255,-140.05938,90099.903,-56.391684,-119.63467,0,-299.08668,140.97921
1.47,9.7696901,0.59298531,-212.87196,12.092968,0.9366577,-260.7292,-0.057095908,1.5369641,-0.057129251,5.7093604e-23,0.00014945724,-0.0015323906,0,0,0,0.94765526,0,0,0,1,-0.0013247986,0.00061912064,-0.010412233,-0.0059804569,0.76826799,260.80855,212.87196,520,90050,1.5358897,nan,0,nan,nan,40818.147,-2400.107,574.14946,999.61898,-2.6270374e-21,296.58476,-138.40023,90049.904,-55.751761,-119.29808,0,-298.2452,139.3794
1.5,10.135578,0.62136507,-220.76041,12.314225,0.95657239,-265.48353,-0.058450603,1.5369655,-0.058484721,4.5586296e-23,0.00011648724,-0.0015122801,0,0,0,0.95070951,0,0,0,1,-0.0013209502,0.00061186712,-0.0099935313,-0.0057179826,0.78235342,265.56647,220.76041,520,90000,1.5358897,nan,0,nan,nan,42288.826,-2486.583,568.72953,993.98979,-2.1341947e-21,295.57924,-136.63496,89999.905,-55.067989,-118.88548,0,-297.2137,137.66997
1.53,10.508096,0.65033533,-228.79139,12.534882,0.97598843,-270.22997,-0.059785424,1.5369658,-0.059820307,5.5012754e-23,8.4057027e-05,-0.0014910858,0,0,0,0.95358555,0,0,0,1,-0.0013162839,0.00060414588,-0.0095919278,-0.0054658236,0.79641956,270.31655,228.79139,520,89950,1.5358897,nan,0,nan,nan,43781.223,-2574.3359,562.83465,987.71378,-2.6195457e-21,294.39291,-134.76986,89949.906,-54.342871,-118.3997,0,-295.99926,135.85718
1.56,10.887224,0.67988086,-236.96464,12.754907,0.9948854,-274.96844,-0.061099354,1.5369652,-0.06113499,4.7407241e-23,5.2207893e-05,-0.0014688782,0,0,0,0.95629377,0,0,0,1,-0.0013108302,0.00059598426,-0.009206639,-0.0052235673,0.81046623,275.05871,236.96464,520,89900,1.5358897,nan,0,nan,nan,45295.064,-2663.3497,556.48746,980.81999,-2.2951839e-21,293.03275,-132.81124,89899.907,-53.578936,-117.8436,0,-294.60899,133.94734
1.59,11.272944,0.7099858,-245.27994,12.974273,1.0132442,-279.69888,-0.06239145,1.5369637,-0.062427825,4.3081348e-23,2.097809e-05,-0.0014457283,0,0,0,0.95884398,0,0,0,1,-0.0013046196,0.00058740978,-0.008836929,-0.0049908255,0.82449328,279.79287,245.27994,520,89850,1.5358897,nan,0,nan,nan,46830.07,-2753.6081,549.71111,973.33757,-2.1199459e-21,291.50577,-130.76548,89849.908,-52.778721,-117.22003,0,-293.05009,131.9468
1.62,11.665236,0.74063378,-253.73704,13.192952,1.0310471,-284.42121,-0.063660838,1.5369611,-0.06369794,3.9184006e-23,-9.5971014e-06,-0.0014217068,0,0,0,0.96124538,0,0,0,1,-0.0012976829,0.00057845011,-0.0084821058,-0.0047672328,0.83850055,284.51896,253.73704,520,89800,1.5358897,nan,0,nan,nan,48385.962,-2845.0946,542.52913,965.29572,-1.9591349e-21,289.81904,-128.63891,89799.909,-51.944773,-116.53189,0,-291.32974,129.86193
1.65,12.064077,0.77180786,-262.3357,13.410918,1.0482776,-289.13537,-0.064906715,1.5369577,-0.064944531,3.9421117e-23,-3.9485317e-05,-0.0013968843,0,0,0,0.96350667,0,0,0,1,-0.0012900511,0.00056913293,-0.0081415174,-0.0045524435,0.85248789,289.23691,262.3357,520,89750,1.5358897,nan,0,nan,nan,49962.459,-2937.7926,534.96539,956.72358,-2.0020105e-21,287.9796,-126.43789,89749.911,-51.079636,-115.78206,0,-289.45514,127.69909
