time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,aircraft_aero_fx,aircraft_aero_fy,aircraft_aero_fz,aircraft_aero_mx,aircraft_aero_my,aircraft_aero_mz,turbojet_fx,turbojet_fy,turbojet_fz,turbojet_mx,turbojet_my,turbojet_mz
19.6,1121.498,62.920735,-900.48881,59.21038,3.9879642,-0.0068128304,0.00038571099,0.01533662,-0.00023428771,-0.00011470729,-0.0012782237,6.9313235e-05,-0.021512143,-1.1367965e-05,3.513132e-05,0.58573981,-0.021487727,-1.1205208e-05,3.4656617e-05,0.58140824,0,0,0.015221545,3.689057e-05,0.17579206,59.210382,900.48881,1200,1653.0197,nan,nan,0,900,60,1967.7782,-1042.4934,-0.25274277,-11742.408,0.044285084,0.24914131,-0.055326228,1653.0197,0,0,0,0,0
19.7,1127.4208,63.319547,-900.48942,59.246121,3.9883073,-0.0053576185,0.00037450637,0.015209445,-0.00022750171,-0.00011130528,-0.0012645146,6.7265756e-05,-0.021458167,-1.1012462e-05,3.409324e-05,0.58485135,-0.021433993,-1.0854973e-05,3.3632878e-05,0.58039385,0,0,0.015119003,3.5810222e-05,0.17589818,59.246122,900.48942,1200,1650.5123,nan,nan,0,900,60,1970.1544,-1044.6218,-0.24569264,-11742.804,0.042940035,0.25135333,-0.053656183,1650.5123,0,0,0,0,0
19.8,1133.3471,63.718394,-900.48989,59.281596,3.9886406,-0.0039250038,0.00036363312,0.015083647,-0.00022091563,-0.00010800661,-0.0012506873,6.5280089e-05,-0.02140473,-1.066846e-05,3.3086508e-05,0.58393774,-0.021380799,-1.0516064e-05,3.2640044e-05,0.5793571,0,0,0.015017426,3.4762119e-05,0.1760035,59.281597,900.48989,1200,1647.9339,nan,nan,0,900,60,1972.5144,-1046.7334,-0.2388404,-11743.2,0.041636915,0.25344607,-0.052037763,1647.9339,0,0,0,0,0
19.9,1139.2769,64.117274,-900.49022,59.3168,3.9889642,-0.0025150691,0.00035308123,0.014959237,-0.00021452344,-0.00010480807,-0.0012367484,6.3354322e-05,-0.021351837,-1.0335577e-05,3.2110157e-05,0.58299954,-0.021328152,-1.0188105e-05,3.1677161e-05,0.57829854,0,0,0.014916825,3.3745277e-05,0.17610802,59.316802,900.49022,1200,1645.2862,nan,nan,0,900,60,1974.8578,-1048.8278,-0.23218042,-11743.596,0.040374386,0.25542156,-0.050469336,1645.2862,0,0,0,0,0
20,1145.2102,64.516185,-900.4904,59.351729,3.9892785,-0.0011278867,0.00034284097,0.014836226,-0.00020831931,-0.00010170652,-0.0012227043,6.1486605e-05,-0.021299492,-1.0013445e-05,3.1163246e-05,0.58203733,-0.021276055,-9.8707333e-06,3.0743302e-05,0.57721872,0,0,0.014817212,3.2758743e-05,0.17621172,59.35173,900.4904,1200,1642.5707,nan,nan,0,900,60,1977.1841,-1050.9047,-0.22570718,-11743.993,0.039151152,0.2572818,-0.048949325,1642.5707,0,0,0,0,0
20.1,1151.1471,64.915127,-900.49045,59.386375,3.9895837,0.00023648213,0.00033290291,0.014714625,-0.00020229758,-9.8698963e-05,-0.0012085611,5.9675146e-05,-0.021247701,-9.701706e-06,3.0244868e-05,0.58105164,-0.021224514,-9.5635967e-06,2.9837573e-05,0.57611821,0,0,0.014718597,3.1801592e-05,0.17631458,59.386376,900.49045,1200,1639.789,nan,nan,0,900,60,1979.4931,-1052.964,-0.21941536,-11744.389,0.037965962,0.25902883,-0.047476201,1639.789,0,0,0,0,0
20.2,1157.0873,65.3141,-900.49036,59.420734,3.9898801,0.0015779864,0.00032325795,0.014594442,-0.00019645277,-9.5782463e-05,-0.0011943251,5.7918211e-05,-0.021196468,-9.4000154e-06,2.9354141e-05,0.58004306,-0.021173532,-9.2663558e-06,2.8959105e-05,0.57499755,0,0,0.014620989,3.0872932e-05,0.17641659,59.420734,900.49036,1200,1636.9427,nan,nan,0,900,60,1981.7843,-1055.0051,-0.2132998,-11744.785,0.036817603,0.26066466,-0.046048486,1636.9427,0,0,0,0,0
20.3,1163.031,65.713102,-900.49014,59.4548,3.990168,0.0028965857,0.00031389722,0.014475688,-0.00019077956,-9.2954195e-05,-0.0011800023,5.6214117e-05,-0.021145796,-9.1080401e-06,2.8490214e-05,0.57901212,-0.021123115,-8.9786827e-06,2.8107059e-05,0.57385729,0,0,0.014524398,2.9971895e-05,0.17651773,59.454801,900.49014,1200,1634.0333,nan,nan,0,900,60,1984.0574,-1057.028,-0.20735545,-11745.18,0.035704901,0.26219134,-0.044664748,1634.0333,0,0,0,0,0
20.4,1168.9781,66.112132,-900.48979,59.488569,3.9904476,0.0041922497,0.00030481217,0.014358369,-0.00018527279,-9.0211417e-05,-0.0011655986,5.4561238e-05,-0.021095692,-8.825458e-06,2.7652259e-05,0.57795939,-0.021073266,-8.7002602e-06,2.7280619e-05,0.57269798,0,0,0.014428832,2.9097641e-05,0.17661799,59.48857,900.48979,1200,1631.0624,nan,nan,0,900,60,1986.3119,-1059.0323,-0.20157747,-11745.575,0.034626724,0.26361087,-0.043323602,1631.0624,0,0,0,0,0
20.5,1174.9286,66.51119,-900.48931,59.522035,3.9907191,0.0054649582,0.0002959945,0.014242495,-0.00017992749,-8.7551477e-05,-0.0011511199,5.2957998e-05,-0.021046157,-8.5519579e-06,2.6839478e-05,0.57688542,-0.021023989,-8.430782e-06,2.6478999e-05,0.57152017,0,0,0.014334301,2.8249357e-05,0.17671735,59.522036,900.48931,1200,1628.0316,nan,nan,0,900,60,1988.5475,-1061.0177,-0.1959611,-11745.969,0.033581972,0.2649253,-0.042023706,1628.0316,0,0,0,0,0
20.6,1180.8823,66.910274,-900.4887,59.555194,3.9909828,0.0067147007,0.00028743614,0.014128072,-0.00017473881,-8.4971808e-05,-0.0011365718,5.1402868e-05,-0.020997197,-8.2872393e-06,2.6051096e-05,0.57579076,-0.020975288,-8.1699522e-06,2.5701434e-05,0.57032439,0,0,0.014240812,2.7426255e-05,0.17681579,59.555195,900.4887,1200,1624.9425,nan,nan,0,900,60,1990.7638,-1062.984,-0.19050177,-11746.361,0.032569583,0.26613664,-0.040763762,1624.9425,0,0,0,0,0
20.7,1186.8394,67.309385,-900.48797,59.588042,3.991239,0.0079414766,0.00027912931,0.014015107,-0.00016970206,-8.2469923e-05,-0.0011219599,4.9894371e-05,-0.020948814,-8.0310115e-06,2.5286363e-05,0.57467596,-0.020927165,-7.9174846e-06,2.4947186e-05,0.56911119,0,0,0.014148373,2.6627569e-05,0.17691331,59.588043,900.48797,1200,1621.7965,nan,nan,0,900,60,1992.9606,-1064.931,-0.18519501,-11746.753,0.031588528,0.2672469,-0.039542514,1621.7965,0,0,0,0,0
20.8,1192.7998,67.70852,-900.48712,59.620573,3.9914878,0.0091452946,0.00027106644,0.013903606,-0.00016481269,-8.0043414e-05,-0.0011072898,4.8431075e-05,-0.020901012,-7.7829938e-06,2.4544551e-05,0.57354157,-0.020879625,-7.6731028e-06,2.4215538e-05,0.56788111,0,0,0.014056991,2.5852561e-05,0.1770099,59.620574,900.48712,1200,1618.5952,nan,nan,0,900,60,1995.1374,-1066.8584,-0.18003651,-11747.144,0.030637815,0.2682581,-0.038358745,1618.5952,0,0,0,0,0
20.9,1198.7634,68.107681,-900.48615,59.652783,3.9917295,0.010326173,0.00026324022,0.013793574,-0.00016006631,-7.7689949e-05,-0.0010925667,4.7011592e-05,-0.020853793,-7.5429151e-06,2.3824959e-05,0.57238814,-0.02083267,-7.4365398e-06,2.3505796e-05,0.56663468,0,0,0.013966673,2.5100512e-05,0.17710553,59.652785,900.48615,1200,1615.3402,nan,nan,0,900,60,1997.294,-1068.766,-0.17502205,-11747.533,0.029716478,0.26917222,-0.037211278,1615.3402,0,0,0,0,0
21,1204.7302,68.506865,-900.48506,59.684669,3.9919642,0.011484138,0.00025564354,0.013685018,-0.00015545863,-7.5407272e-05,-0.0010777961,4.5634578e-05,-0.020807161,-7.310513e-06,2.3126903e-05,0.5712162,-0.020786302,-7.2075375e-06,2.2817289e-05,0.56537243,0,0,0.013877426,2.4370728e-05,0.17720019,59.684671,900.48506,1200,1612.033,nan,nan,0,900,60,1999.4299,-1070.6536,-0.17014756,-11747.92,0.028823589,0.26999127,-0.036098973,1612.033,0,0,0,0,0
21.1,1210.7001,68.906072,-900.48386,59.716226,3.9921922,0.012619226,0.00024826951,0.01357794,-0.00015098553,-7.3193197e-05,-0.001062983,4.4298732e-05,-0.020761118,-7.0855343e-06,2.2449724e-05,0.5700263,-0.020740526,-6.9858464e-06,2.2149366e-05,0.56409489,0,0,0.013789255,2.3662535e-05,0.17729388,59.716227,900.48386,1200,1608.6751,nan,nan,0,900,60,2001.545,-1072.5209,-0.16540909,-11748.307,0.027958244,0.27071723,-0.035020727,1608.6751,0,0,0,0,0
21.2,1216.6732,69.305302,-900.48255,59.74745,3.9924137,0.013731482,0.00024111148,0.013472346,-0.00014664298,-7.1045607e-05,-0.0010481325,4.3002793e-05,-0.020715668,-6.8677343e-06,2.1792782e-05,0.56881898,-0.020695342,-6.7712256e-06,2.1501397e-05,0.5628026,0,0,0.013702166,2.2975281e-05,0.17738658,59.747452,900.48255,1200,1605.268,nan,nan,0,900,60,2003.639,-1074.3678,-0.16080279,-11748.691,0.027119572,0.27135205,-0.033975471,1605.268,0,0,0,0,0
21.3,1222.6495,69.704554,-900.48112,59.778337,3.9926288,0.014820959,0.00023416297,0.013368239,-0.00014242709,-6.8962453e-05,-0.0010332495,4.1745541e-05,-0.020670811,-6.6568764e-06,2.1155457e-05,0.56759477,-0.020650753,-6.5634422e-06,2.087277e-05,0.56149606,0,0,0.013616166,2.2308332e-05,0.17747828,59.778339,900.48112,1200,1601.8133,nan,nan,0,900,60,2005.7114,-1076.194,-0.15632492,-11749.073,0.02630673,0.2718977,-0.032962172,1601.8133,0,0,0,0,0
21.4,1228.6287,70.103826,-900.47959,59.808884,3.9928378,0.015887719,0.00022741773,0.013265621,-0.0001383341,-6.694175e-05,-0.0010183389,4.0525792e-05,-0.02062655,-6.4527321e-06,2.053715e-05,0.56635421,-0.020606761,-6.3622712e-06,2.0262896e-05,0.56017581,0,0,0.013531258,2.1661077e-05,0.17756897,59.808887,900.47959,1200,1598.3125,nan,nan,0,900,60,2007.7621,-1077.9994,-0.15197187,-11749.454,0.025518899,0.27235612,-0.031979829,1598.3125,0,0,0,0,0
21.5,1234.6111,70.50312,-900.47795,59.839088,3.9930408,0.01693183,0.00022086967,0.013164495,-0.00013436035,-6.4981576e-05,-0.0010034054,3.93424e-05,-0.020582888,-6.2550804e-06,1.993728e-05,0.56509783,-0.020563368,-6.167495e-06,1.96712e-05,0.55884236,0,0,0.013447447,2.103292e-05,0.17765864,59.839091,900.47795,1200,1594.7671,nan,nan,0,900,60,2009.7908,-1079.7838,-0.14774012,-11749.832,0.024755291,0.27272924,-0.031027473,1594.7671,0,0,0,0,0
21.6,1240.5964,70.902433,-900.47621,59.868944,3.9932379,0.01795337,0.00021451291,0.013064864,-0.00013050229,-6.3080071e-05,-0.00098845357,3.8194256e-05,-0.020539826,-6.0637079e-06,1.9355283e-05,0.56382616,-0.020520576,-5.9789036e-06,1.9097128e-05,0.55749622,0,0,0.013364738,2.0423287e-05,0.17774728,59.868947,900.47621,1200,1591.1784,nan,nan,0,900,60,2011.7973,-1081.5471,-0.14362624,-11750.208,0.02401514,0.27301896,-0.030104166,1591.1784,0,0,0,0,0
21.7,1246.5847,71.301766,-900.47437,59.898451,3.9934295,0.018952424,0.00020834174,0.012966728,-0.00012675649,-6.1235431e-05,-0.00097348802,3.7080285e-05,-0.020497365,-5.8784084e-06,1.8790614e-05,0.56253972,-0.020478386,-5.7962938e-06,1.8540142e-05,0.5561379,0,0,0.013283134,1.9831619e-05,0.17783488,59.898454,900.47437,1200,1587.5482,nan,nan,0,900,60,2013.7811,-1083.2889,-0.13962692,-11750.582,0.023297707,0.27322718,-0.029209,1587.5482,0,0,0,0,0
21.8,1252.5759,71.701118,-900.47242,59.927603,3.9936156,0.019929084,0.00020235063,0.01287009,-0.00012311961,-5.9445911e-05,-0.00095851313,3.5999444e-05,-0.020455507,-5.6989826e-06,1.8242744e-05,0.56123903,-0.0204368,-5.6194695e-06,1.7999722e-05,0.55476791,0,0,0.013202639,1.9257375e-05,0.17792143,59.927607,900.47242,1200,1583.8777,nan,nan,0,900,60,2015.7423,-1085.0093,-0.13573894,-11750.954,0.022602275,0.27335577,-0.028341096,1583.8777,0,0,0,0,0
21.9,1258.5701,72.100488,-900.47038,59.9564,3.9937964,0.020883451,0.00019653422,0.01277495,-0.00011958843,-5.7709821e-05,-0.00094353322,3.4950725e-05,-0.020414253,-5.5252378e-06,1.7711162e-05,0.55992461,-0.020395818,-5.4482409e-06,1.7475362e-05,0.55338675,0,0,0.013123257,1.8700031e-05,0.17800692,59.956404,900.47038,1200,1580.1685,nan,nan,0,900,60,2017.6804,-1086.708,-0.13195917,-11751.323,0.021928151,0.27340659,-0.027499603,1580.1685,0,0,0,0,0
22,1264.5671,72.499876,-900.46825,59.984837,3.993972,0.021815629,0.00019088731,0.012681307,-0.00011615981,-5.6025523e-05,-0.00092855249,3.3933149e-05,-0.020373605,-5.356988e-06,1.7195372e-05,0.55859698,-0.020355442,-5.2824248e-06,1.6966575e-05,0.55199492,0,0,0.01304499,1.815908e-05,0.17809135,59.984842,900.46825,1200,1576.422,nan,nan,0,900,60,2019.5952,-1088.385,-0.12828457,-11751.689,0.021274664,0.27338148,-0.026683698,1576.422,0,0,0,0,0
22.1,1270.5669,72.899282,-900.46603,60.012913,3.9941426,0.022725734,0.00018540485,0.012589163,-0.00011283071,-5.4391431e-05,-0.00091357508,3.2945771e-05,-0.020333562,-5.1940531e-06,1.6694893e-05,0.55725664,-0.020315673,-5.1218442e-06,1.6472886e-05,0.55059291,0,0,0.01296784,1.7634029e-05,0.1781747,60.012918,900.46603,1200,1572.6397,nan,nan,0,900,60,2021.4867,-1090.04,-0.12471218,-11752.053,0.020641165,0.27328226,-0.025892581,1572.6397,0,0,0,0,0
22.2,1276.5695,73.298704,-900.46371,60.040624,3.9943083,0.023613884,0.00018008196,0.012498516,-0.00010959819,-5.280601e-05,-0.00089860498,3.1987672e-05,-0.020294127,-5.0362595e-06,1.6209261e-05,0.55590412,-0.020276511,-4.9663277e-06,1.5993836e-05,0.54918122,0,0,0.012891811,1.71244e-05,0.17825697,60.040629,900.46371,1200,1568.8229,nan,nan,0,900,60,2023.3544,-1091.6729,-0.12123914,-11752.415,0.020027027,0.27311073,-0.025125483,1568.8229,0,0,0,0,0
22.3,1282.5749,73.698142,-900.46131,60.067969,3.9944694,0.024480206,0.0001749139,0.012409365,-0.0001064594,-5.1267771e-05,-0.00088364611,3.1057963e-05,-0.0202553,-4.883439e-06,1.5738023e-05,0.55453991,-0.020237957,-4.81571e-06,1.5528982e-05,0.54776033,0,0,0.012816904,1.6629732e-05,0.17833815,60.067974,900.46131,1200,1564.9732,nan,nan,0,900,60,2025.1984,-1093.2837,-0.11786267,-11752.773,0.01943164,0.27286866,-0.024381654,1564.9732,0,0,0,0,0
22.4,1288.5829,74.097597,-900.45882,60.094944,3.9946258,0.025324832,0.00016989608,0.01232171,-0.00010341156,-4.9775275e-05,-0.0008687023,3.0155784e-05,-0.02021708,-4.7354293e-06,1.5280743e-05,0.5531645,-0.020200012,-4.6698312e-06,1.5077892e-05,0.54633073,0,0,0.012743121,1.6149576e-05,0.17841823,60.09495,900.45882,1200,1561.092,nan,nan,0,900,60,2027.0183,-1094.8722,-0.11458005,-11753.128,0.018854417,0.27255781,-0.023660371,1561.092,0,0,0,0,0
22.5,1294.5937,74.497067,-900.45625,60.121548,3.9947778,0.026147901,0.00016502404,0.012235549,-0.00010045199,-4.8327125e-05,-0.00085377727,2.9280299e-05,-0.020179469,-4.5920735e-06,1.4836999e-05,0.55177841,-0.020162674,-4.5285369e-06,1.4640149e-05,0.54489289,0,0,0.012670464,1.5683496e-05,0.17849721,60.121554,900.45625,1200,1557.1805,nan,nan,0,900,60,2028.8139,-1096.4382,-0.11138867,-11753.481,0.018294788,0.2721799,-0.022960932,1557.1805,0,0,0,0,0
22.6,1300.6071,74.896551,-900.4536,60.147779,3.9949255,0.026949557,0.00016029346,0.012150879,-9.7578089e-05,-4.6921969e-05,-0.00083887465,2.8430699e-05,-0.020142467,-4.4532199e-06,1.4406379e-05,0.55038213,-0.020125946,-4.3916776e-06,1.421535e-05,0.54344729,0,0,0.012598932,1.5231073e-05,0.17857509,60.147785,900.4536,1200,1553.2403,nan,nan,0,900,60,2030.5852,-1097.9818,-0.10828596,-11753.831,0.017752201,0.27173665,-0.022282661,1553.2403,0,0,0,0,0
22.7,1306.6231,75.296051,-900.45086,60.173635,3.9950689,0.027729948,0.00015570017,0.012067698,-9.4787325e-05,-4.5558498e-05,-0.00082399798,2.7606203e-05,-0.020106073,-4.318722e-06,1.3988486e-05,0.54897614,-0.020089826,-4.2591091e-06,1.3803101e-05,0.5419944,0,0,0.012528528,1.4791897e-05,0.17865185,60.173641,900.45086,1200,1549.2728,nan,nan,0,900,60,2032.3319,-1099.5029,-0.10526945,-11754.177,0.017226124,0.27122976,-0.021624899,1549.2728,0,0,0,0,0
22.8,1312.6417,75.695564,-900.44805,60.199113,3.9952083,0.028489231,0.00015124009,0.011986003,-9.2077253e-05,-4.4235444e-05,-0.0008091507,2.6806049e-05,-0.020070288,-4.1884381e-06,1.3582936e-05,0.54756092,-0.020054315,-4.1306918e-06,1.3403025e-05,0.54053468,0,0,0.012459251,1.4365573e-05,0.17872748,60.19912,900.44805,1200,1545.2792,nan,nan,0,900,60,2034.0539,-1101.0012,-0.10233673,-11754.52,0.016716039,0.27066086,-0.020987011,1545.2792,0,0,0,0,0
22.9,1318.6628,76.095092,-900.44517,60.224213,3.9953438,0.029227564,0.00014690928,0.011905791,-8.9445496e-05,-4.2951576e-05,-0.00079433616,2.6029503e-05,-0.020035111,-4.0622312e-06,1.3189355e-05,0.54613697,-0.020019412,-4.006291e-06,1.3014752e-05,0.53906859,0,0,0.012391102,1.3951717e-05,0.178802,60.22422,900.44517,1200,1541.2609,nan,nan,0,900,60,2035.751,-1102.4768,-0.099485463,-11754.861,0.016221448,0.27003162,-0.02036838,1541.2609,0,0,0,0,0
23,1324.6864,76.494632,-900.44221,60.248933,3.9954753,0.029945113,0.00014270394,0.01182706,-8.6889753e-05,-4.1705706e-05,-0.00077955763,2.5275852e-05,-0.020000542,-3.939969e-06,1.2807382e-05,0.54470476,-0.019985116,-3.8857763e-06,1.2637926e-05,0.5375966,0,0,0.012324081,1.3549957e-05,0.17887539,60.24894,900.44221,1200,1537.2194,nan,nan,0,900,60,2037.4232,-1103.9296,-0.096713365,-11755.197,0.015741865,0.26934364,-0.01976841,1537.2194,0,0,0,0,0
23.1,1330.7124,76.894186,-900.43919,60.273271,3.9956032,0.030642047,0.00013862036,0.011749804,-8.4407787e-05,-4.0496679e-05,-0.00076481829,2.4544405e-05,-0.019966581,-3.8215237e-06,1.2436666e-05,0.54326476,-0.019951428,-3.7690217e-06,1.2272202e-05,0.53611916,0,0,0.012258188,1.3159932e-05,0.17894764,60.273279,900.43919,1200,1533.1558,nan,nan,0,900,60,2039.0702,-1105.3596,-0.094018233,-11755.531,0.015276823,0.26859852,-0.019186524,1533.1558,0,0,0,0,0
23.2,1336.7409,77.293752,-900.43609,60.297226,3.9957274,0.03131854,0.00013465495,0.01167402,-8.1997433e-05,-3.9323378e-05,-0.00075012122,2.3834493e-05,-0.019933226,-3.7067714e-06,1.2076868e-05,0.54181744,-0.019918346,-3.6559056e-06,1.1917246e-05,0.5346367,0,0,0.012193421,1.2781292e-05,0.17901875,60.297234,900.43609,1200,1529.0717,nan,nan,0,900,60,2040.6919,-1106.7665,-0.091397919,-11755.861,0.014825869,0.26779781,-0.018622163,1529.0717,0,0,0,0,0
23.3,1342.7718,77.693331,-900.43293,60.320796,3.9958481,0.03197477,0.00013080422,0.011599704,-7.9656589e-05,-3.8184721e-05,-0.00073546945,2.3145466e-05,-0.019900477,-3.5955929e-06,1.1727659e-05,0.54036326,-0.01988587,-3.5463102e-06,1.1572733e-05,0.53314969,0,0,0.012129781,1.2413699e-05,0.17908873,60.320805,900.43293,1200,1524.9681,nan,nan,0,900,60,2042.2884,-1108.1505,-0.088850338,-11756.188,0.014388564,0.26694307,-0.018074784,1524.9681,0,0,0,0,0
23.4,1348.8049,78.092921,-900.4297,60.343982,3.9959654,0.032610919,0.0001270648,0.011526851,-7.7383215e-05,-3.7079659e-05,-0.00072086587,2.2476697e-05,-0.019868334,-3.4878724e-06,1.1388719e-05,0.53890269,-0.019853998,-3.4401217e-06,1.1238349e-05,0.53165854,0,0,0.012067267,1.2056823e-05,0.17915756,60.343991,900.4297,1200,1520.8466,nan,nan,0,900,60,2043.8593,-1109.5115,-0.086373463,-11756.512,0.013964482,0.2660358,-0.017543865,1520.8466,0,0,0,0,0
23.5,1354.8404,78.492523,-900.42641,60.366781,3.9960793,0.033227174,0.00012343341,0.011455456,-7.5175336e-05,-3.6007176e-05,-0.00070631334,2.1827577e-05,-0.019836794,-3.3834984e-06,1.1059741e-05,0.53743619,-0.01982273,-3.3372303e-06,1.0913788e-05,0.5301637,0,0,0.012005876,1.1710347e-05,0.17922524,60.36679,900.42641,1200,1516.7083,nan,nan,0,900,60,2045.4047,-1110.8494,-0.083965325,-11756.832,0.013553213,0.26507749,-0.017028896,1516.7083,0,0,0,0,0
23.6,1360.8782,78.892136,-900.42306,60.389194,3.99619,0.033823723,0.00011990689,0.011385513,-7.3031032e-05,-3.4966288e-05,-0.00069181461,2.1197514e-05,-0.019805858,-3.2823629e-06,1.0740425e-05,0.53596419,-0.019792065,-3.2375295e-06,1.0598757e-05,0.5286656,0,0,0.011945608,1.1373961e-05,0.17929178,60.389203,900.42306,1200,1512.5545,nan,nan,0,900,60,2046.9245,-1112.1642,-0.08162401,-11757.148,0.013154358,0.26406963,-0.016529386,1512.5545,0,0,0,0,0
23.7,1366.9181,79.29176,-900.41965,60.411218,3.9962976,0.034400761,0.00011648213,0.011317018,-7.0948444e-05,-3.3956039e-05,-0.00067737237,2.0585937e-05,-0.019775523,-3.1843615e-06,1.043048e-05,0.53448716,-0.019762001,-3.1409167e-06,1.0292968e-05,0.52716466,0,0,0.01188646,1.1047365e-05,0.17935716,60.411228,900.41965,1200,1508.3865,nan,nan,0,900,60,2048.4185,-1113.4559,-0.07934766,-11757.461,0.012767533,0.26301363,-0.01604486,1508.3865,0,0,0,0,0
23.8,1372.9603,79.691395,-900.41618,60.432854,3.9964021,0.034958483,0.00011315617,0.011249964,-6.8925765e-05,-3.2975507e-05,-0.00066298921,1.999229e-05,-0.019745788,-3.0893934e-06,1.0129625e-05,0.53300552,-0.019732536,-3.0472924e-06,9.9961452e-06,0.5256613,0,0,0.011828431,1.0730269e-05,0.17942139,60.432864,900.41618,1200,1504.2055,nan,nan,0,900,60,2049.8868,-1114.7244,-0.077134467,-11757.771,0.012392364,0.26191092,-0.015574856,1504.2055,0,0,0,0,0
23.9,1379.0046,80.09104,-900.41266,60.454102,3.9965037,0.03549709,0.0001099261,0.011184346,-6.6961246e-05,-3.2023796e-05,-0.00064866765,1.9416038e-05,-0.019716653,-2.997361e-06,9.8375878e-06,0.53151973,-0.01970367,-2.9565607e-06,9.7080188e-06,0.52415594,0,0,0.011771519,1.0422392e-05,0.17948447,60.454112,900.41266,1200,1500.0127,nan,nan,0,900,60,2051.3292,-1115.9698,-0.074982676,-11758.077,0.01202849,0.26076289,-0.015118927,1500.0127,0,0,0,0,0
24,1385.051,80.490695,-900.40908,60.474959,3.9966024,0.036016783,0.0001067891,0.011120157,-6.5053187e-05,-3.1100037e-05,-0.00063441014,1.8856657e-05,-0.019688115,-2.9081701e-06,9.5541039e-06,0.53003021,-0.0196754,-2.8686287e-06,9.4283286e-06,0.52264897,0,0,0.011715721,1.012346e-05,0.17954639,60.47497,900.40908,1200,1495.8095,nan,nan,0,900,60,2052.7457,-1117.192,-0.072890579,-11758.379,0.01167556,0.25957089,-0.014676641,1495.8095,0,0,0,0,0
24.1,1391.0995,80.89036,-900.40546,60.495428,3.9966983,0.036517768,0.00010374246,0.01105739,-6.3199942e-05,-3.0203389e-05,-0.00062021907,1.8313644e-05,-0.019660172,-2.8217294e-06,9.2789174e-06,0.52853739,-0.019647725,-2.7834067e-06,9.1568222e-06,0.52114081,0,0,0.011661034,9.8332092e-06,0.17960715,60.495439,900.40546,1200,1491.597,nan,nan,0,900,60,2054.1362,-1118.391,-0.07085652,-11758.677,0.011333238,0.25833628,-0.014247579,1491.597,0,0,0,0,0
24.2,1397.15,81.290034,-900.40178,60.515507,3.9967915,0.037000253,0.00010078353,0.01099604,-6.1399911e-05,-2.9333039e-05,-0.00060609672,1.778651e-05,-0.019632824,-2.737951e-06,9.0117799e-06,0.52704169,-0.019620643,-2.7008077e-06,8.8932549e-06,0.51963185,0,0,0.011607456,9.5513817e-06,0.17966675,60.515518,900.40178,1200,1487.3763,nan,nan,0,900,60,2055.5008,-1119.5669,-0.068878885,-11758.972,0.011001194,0.25706035,-0.013831335,1487.3763,0,0,0,0,0
24.3,1403.2025,81.689718,-900.39806,60.535195,3.9968821,0.037464448,9.7909737e-05,0.010936098,-5.9651543e-05,-2.8488195e-05,-0.00059204533,1.7274779e-05,-0.019606067,-2.6567494e-06,8.752451e-06,0.52554353,-0.019594153,-2.620748e-06,8.6373893e-06,0.5181225,0,0,0.011554984,9.2777288e-06,0.1797252,60.535207,900.39806,1200,1483.1487,nan,nan,0,900,60,2056.8393,-1120.7196,-0.06695611,-11759.264,0.010679112,0.25574441,-0.013427517,1483.1487,0,0,0,0,0
24.4,1409.2569,82.08941,-900.39429,60.554494,3.9969701,0.037910565,9.5118597e-05,0.010877558,-5.7953334e-05,-2.7668092e-05,-0.00057806706,1.6777991e-05,-0.0195799,-2.5780425e-06,8.5006972e-06,0.52404333,-0.019568251,-2.5431464e-06,8.3889956e-06,0.51661313,0,0,0.011503614,9.0120091e-06,0.17978249,60.554506,900.39429,1200,1478.9153,nan,nan,0,900,60,2058.1517,-1121.8492,-0.06508667,-11759.551,0.010366684,0.25438971,-0.013035744,1478.9153,0,0,0,0,0
24.5,1415.3132,82.489111,-900.39048,60.573404,3.9970556,0.038338819,9.2407694e-05,0.010820412,-5.6303823e-05,-2.6871989e-05,-0.000564164,1.6295702e-05,-0.019554321,-2.5017504e-06,8.2562927e-06,0.52254148,-0.019542936,-2.4679244e-06,8.1478508e-06,0.51510413,0,0,0.011453343,8.7539884e-06,0.17983863,60.573416,900.39048,1200,1474.6773,nan,nan,0,900,60,2059.4381,-1122.9556,-0.063269088,-11759.835,0.010063612,0.25299748,-0.012655647,1474.6773,0,0,0,0,0
24.6,1421.3715,82.888821,-900.38663,60.591923,3.9971387,0.038749425,8.9774686e-05,0.010764653,-5.4701594e-05,-2.6099167e-05,-0.00055033818,1.5827478e-05,-0.019529328,-2.4277963e-06,8.0190181e-06,0.52103841,-0.019518206,-2.3950062e-06,7.9137388e-06,0.51359588,0,0,0.011404167,8.5034395e-06,0.1798936,60.591936,900.38663,1200,1470.4358,nan,nan,0,900,60,2060.6984,-1124.039,-0.061501924,-11760.116,0.009769609,0.25156895,-0.012286869,1470.4358,0,0,0,0,0
