time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,aircraft_aero_fx,aircraft_aero_fy,aircraft_aero_fz,aircraft_aero_mx,aircraft_aero_my,aircraft_aero_mz,turbojet_fx,turbojet_fy,turbojet_fz,turbojet_mx,turbojet_my,turbojet_mz
1,3940.4988,2000.257,-1099.8839,-59.05965,0.49106549,0.65856319,-0.057453824,-0.00071620939,-3.0894925,-0.06226306,0.0086274894,0.029724164,-0.021648719,-0.010382737,0.016468976,0.024795025,-0.022175077,-0.010261312,0.014862082,0.04550674,0,0,0.010813519,0.0066334328,0.17606915,59.167462,1099.8839,1200,69.02175,nan,nan,3.1415927,1100,60,1926.831,-1054.9277,14.757028,-10899.791,83.861067,61.120414,-185.67126,69.02175,0,0,0,0,0
1.1,3934.5966,2000.3088,-1099.8148,-58.981807,0.54840806,0.72258223,-0.0633574,0.00044042705,-3.0869087,-0.05530729,0.011299506,0.023005272,-0.022761202,-0.0099430641,0.013009598,0.029048458,-0.023236684,-0.0096833821,0.011502636,0.050394046,0,0,0.012883094,0.0029592253,0.17582997,59.087132,1099.8148,1200,80.862387,nan,nan,3.1415927,1100,60,1921.6156,-1036.4773,39.529695,-11145.891,94.850187,40.544508,-172.25502,80.862387,0,0,0,0,0
1.2,3928.702,2000.3665,-1099.7403,-58.905701,0.61041344,0.76715606,-0.068528852,0.0017876763,-3.0849911,-0.047711897,0.013007706,0.016828835,-0.02375156,-0.0092467852,0.0097997067,0.033418443,-0.024169904,-0.0088909601,0.0084144174,0.055294609,0,0,0.014814281,-0.00013711874,0.17559473,59.008131,1099.7403,1200,93.027621,nan,nan,3.1415927,1100,60,1916.4946,-1018.3992,58.56848,-11372.109,100.19251,24.595646,-156.86632,93.027621,0,0,0,0,0
1.3,3922.815,2000.4307,-1099.6621,-58.831088,0.67684352,0.79421007,-0.072924947,0.0032362211,-3.0836776,-0.039869044,0.013979769,0.011249351,-0.024613886,-0.0083783775,0.0068760088,0.037887255,-0.024974672,-0.0079608581,0.0056246755,0.060219029,0,0,0.016560917,-0.0027026462,0.17536273,58.930221,1099.6621,1200,105.46812,nan,nan,3.1415927,1100,60,1911.4519,-1001.2404,72.705605,-11572.609,101.08816,12.61641,-140.4619,105.46812,0,0,0,0,0
1.4,3916.9354,2000.5017,-1099.5821,-58.75774,0.74728267,0.80599271,-0.07653749,0.0047202563,-3.0829021,-0.032083704,0.014406525,0.0062905445,-0.02535035,-0.0074063487,0.0042573183,0.042442079,-0.025655691,-0.0069548346,0.0031452722,0.065175402,0,0,0.018102766,-0.00478748,0.17513344,58.853222,1099.5821,1200,118.14819,nan,nan,3.1415927,1100,60,1906.4751,-985.36427,82.697342,-11745.02,98.599873,3.9001217,-123.76168,118.14819,0,0,0,0,0
1.5,3911.0631,2000.5799,-1099.5014,-58.685458,0.82119482,0.80483511,-0.079384895,0.006193338,-3.0825981,-0.024584568,0.014441023,0.0019528613,-0.025968074,-0.0063852737,0.0019490991,0.047073681,-0.02622205,-0.00592162,0.00097643067,0.070169621,0,0,0.019437408,-0.0064429777,0.17490645,58.776999,1099.5014,1200,131.04215,nan,nan,3.1415927,1100,60,1901.5551,-970.97212,89.22945,-11889.328,93.637843,-2.2331311,-107.31175,131.04215,0,0,0,0,0
1.6,3905.1979,2000.6657,-1099.4214,-58.614073,0.89797387,0.79299497,-0.081505002,0.0076243065,-3.0827005,-0.017535541,0.014202752,-0.0017808445,-0.026477568,-0.0053577265,-5.3269962e-05,0.051775395,-0.026685354,-0.0048987774,-0.00089042227,0.07520571,0,0,0.020573911,-0.0077202208,0.17468149,58.701456,1099.4214,1200,144.13142,nan,nan,3.1415927,1100,60,1896.6852,-958.13479,92.918953,-12007.002,86.962599,-6.3683129,-91.520086,144.13142,0,0,0,0,0
1.7,3899.3399,2000.7592,-1099.343,-58.543442,0.97698547,0.7725627,-0.082949097,0.0089937064,-3.0831473,-0.011046731,0.013783003,-0.0049407021,-0.026890892,-0.0043560446,-0.0017619415,0.056542344,-0.027058065,-0.0039143926,-0.0024703511,0.080286151,0,0,0.021528173,-0.0086687802,0.17445837,58.626531,1099.343,1200,157.40242,nan,nan,3.1415927,1100,60,1891.8611,-946.82612,94.315009,-12100.372,79.196966,-8.9974518,-76.680372,157.40242,0,0,0,0,0
1.8,3893.4889,2000.8607,-1099.267,-58.473457,1.0575997,0.74541156,-0.083777034,0.010290761,-3.083881,-0.0051844783,0.013249847,-0.007565973,-0.027220502,-0.0034039337,-0.0031945006,0.061370865,-0.027352642,-0.0029886081,-0.0037829865,0.085412181,0,0,0.022319604,-0.0093357449,0.17423699,58.552187,1099.267,1200,170.84493,nan,nan,3.1415927,1100,60,1887.0802,-936.95393,93.900229,-12172.192,70.840744,-10.521787,-62.990585,170.84493,0,0,0,0,0
1.9,3887.6448,2000.9703,-1099.194,-58.404036,1.1392152,0.71317831,-0.084053333,0.0115109,-3.0848487,1.9732447e-05,0.012652837,-0.0097018226,-0.027478538,-0.0025179134,-0.0043722086,0.066258084,-0.027580969,-0.0021349963,-0.0048509113,0.090584052,0,0,0.022968822,-0.0097650023,0.17401729,58.478407,1099.194,1200,184.45096,nan,nan,3.1415927,1100,60,1882.341,-928.38616,92.09296,-12225.33,62.286239,-11.257803,-50.569143,184.45096,0,0,0,0,0
2,3881.8077,2001.0882,-1099.1243,-58.335122,1.2212754,0.67726382,-0.083844127,0.012653804,-3.0860029,0.0045615252,0.012027152,-0.011396648,-0.027676368,-0.0017086043,-0.0053185418,0.071201619,-0.027754001,-0.0013617774,-0.0056983238,0.095801243,0,0,0.023496155,-0.0099967529,0.17379928,58.405192,1099.1243,1200,198.21385,nan,nan,3.1415927,1100,60,1877.6434,-920.97116,89.250656,-12262.585,53.83356,-11.448616,-39.469647,198.21385,0,0,0,0,0
2.1,3875.9774,2001.2142,-1099.0584,-58.266681,1.3032789,0.63884606,-0.083214818,0.013721921,-3.0873013,0.0084570102,0.01139707,-0.012699916,-0.027824339,-0.0009818644,-0.0060579961,0.076199366,-0.02788159,-0.00067288878,-0.0063499578,0.10106264,0,0,0.023920718,-0.010067235,0.17358299,58.332551,1099.0584,1200,212.12774,nan,nan,3.1415927,1100,60,1872.9879,-914.5525,85.674141,-12286.56,45.704942,-11.276378,-29.694342,212.12774,0,0,0,0,0
2.2,3870.154,2001.3484,-1098.9964,-58.198697,1.3847846,0.59889975,-0.082228356,0.014719359,-3.088707,0.011737217,0.010778783,-0.013660474,-0.027931658,-0.00033978125,-0.0066151358,0.081249355,-0.027972424,-6.8914073e-05,-0.006830237,0.10636668,0,0,0.024259896,-0.010008624,0.17336847,58.260505,1098.9964,1200,226.18713,nan,nan,3.1415927,1100,60,1868.3755,-908.9788,81.612535,-12299.61,38.057834,-10.874197,-21.206207,226.18713,0,0,0,0,0
2.3,3864.3373,2001.4907,-1098.9384,-58.131172,1.4654125,0.55821917,-0.080944008,0.015651102,-3.0901879,0.014443487,0.01018261,-0.014325277,-0.028006384,0.00021847151,-0.007013864,0.086349654,-0.028034047,0.00045211909,-0.0071626385,0.11171146,0,0,0.02452913,-0.0098490819,0.17315581,58.189079,1098.9384,1200,240.38662,nan,nan,3.1415927,1100,60,1863.8078,-904.10992,77.268559,-12303.811,30.996595,-10.336938,-13.939534,240.38662,0,0,0,0,0
2.4,3858.5274,2001.641,-1098.8846,-58.064117,1.5448432,0.51744152,-0.079416541,0.016522465,-3.0917169,0.016623716,0.0096146929,-0.014738475,-0.028055459,0.00069590372,-0.0072768853,0.091498311,-0.028072915,0.00089406344,-0.0073692374,0.11709483,0,0,0.02474187,-0.009612907,0.17294509,58.118303,1098.8846,1200,254.72079,nan,nan,3.1415927,1100,60,1859.2865,-899.82015,72.803964,-12300.963,24.5828,-9.7304558,-7.8089358,254.72079,0,0,0,0,0
2.5,3852.7242,2001.7992,-1098.8347,-57.997554,1.6228137,0.4770694,-0.077695745,0.017338739,-3.0932711,0.018329351,0.0090782622,-0.014940813,-0.028084786,0.001097094,-0.0074253369,0.096693319,-0.028094485,0.0012620872,-0.0074704063,0.12251445,0,0,0.024909656,-0.0093207707,0.17273642,58.048212,1098.8347,1200,269.18402,nan,nan,3.1415927,1100,60,1854.8136,-895.99948,68.34488,-12292.603,18.844181,-9.0991565,-2.7168054,269.18402,0,0,0,0,0
2.6,3846.9276,2001.9652,-1098.7889,-57.931514,1.6991135,0.43749153,-0.075826202,0.018104969,-3.0948314,0.019613039,0.0085745661,-0.014969279,-0.028099328,0.0014276802,-0.0074785557,0.1019326,-0.028103312,0.0015622093,-0.0074846394,0.12796787,0,0,0.02504226,-0.0089900032,0.17252989,57.978839,1098.7889,1200,283.77052,nan,nan,3.1415927,1100,60,1850.3913,-892.55355,63.986934,-12280.028,13.782286,-8.471968,1.4406786,283.77052,0,0,0,0,0
2.7,3841.1375,2002.1386,-1098.747,-57.866032,1.7735793,0.39900141,-0.073847277,0.018825832,-3.0963826,0.020526818,0.0081035352,-0.014856955,-0.0281032,0.0016939435,-0.0074539593,0.107214,-0.028103155,0.0018009237,-0.0074284776,0.13345256,0,0,0.025147865,-0.0086349099,0.17232562,57.910222,1098.747,1200,298.47428,nan,nan,3.1415927,1100,60,1846.0217,-889.40275,59.800013,-12264.32,9.3789729,-7.8669204,4.7688605,298.47428,0,0,0,0,0
2.8,3835.354,2002.3194,-1098.7089,-57.801146,1.8460899,0.36181362,-0.071793243,0.019505579,-3.0979123,0.021120786,0.00766425,-0.014633022,-0.028099775,0.001902476,-0.0073670133,0.11253528,-0.028097075,0.0019849013,-0.0073165112,0.13896595,0,0,0.025233245,-0.0082671007,0.17212371,57.842395,1098.7089,1200,313.28909,nan,nan,3.1415927,1100,60,1841.7068,-886.48094,55.83262,-12246.372,5.6018232,-7.2945528,7.3710626,313.28909,0,0,0,0,0
2.9,3829.5769,2002.5074,-1098.6744,-57.736897,1.9165603,0.32607803,-0.069693535,0.020148019,-3.0994109,0.021442154,0.0072552648,-0.01432288,-0.028091782,0.0020599194,-0.0072312657,0.11789416,-0.028087528,0.0021207597,-0.00716144,0.14450545,0,0,0.025303952,-0.0078958171,0.17192427,57.775395,1098.6744,1200,328.20855,nan,nan,3.1415927,1100,60,1837.449,-883.73392,52.115773,-12226.914,2.4086156,-6.7603838,9.3460137,328.20855,0,0,0,0,0
3,3823.8063,2002.7023,-1098.6434,-57.673327,1.9849372,0.29189194,-0.067573065,0.020756536,-3.1008713,0.021534613,0.0068748288,-0.013948349,-0.028081392,0.0021727671,-0.0070584298,0.12328829,-0.028076456,0.0022148906,-0.0069741745,0.15006847,0,0,0.025364481,-0.0075282488,0.1717274,57.709257,1098.6434,1200,343.22614,nan,nan,3.1415927,1100,60,1833.2501,-881.11791,48.666451,-12206.536,-0.24904436,-6.2666543,10.786083,343.22614,0,0,0,0,0
3.1,3818.0419,2002.904,-1098.6158,-57.610478,2.0511936,0.2593104,-0.065452599,0.021334111,-3.1022884,0.021437961,0.0065210348,-0.013527929,-0.028070303,0.0022472177,-0.0068585004,0.12871528,-0.028065358,0.0022733354,-0.0067639645,0.15565246,0,0,0.025418428,-0.0071698314,0.1715332,57.644013,1098.6158,1200,358.33519,nan,nan,3.1415927,1100,60,1829.1123,-878.59808,45.490584,-12185.711,-2.4228241,-5.813527,11.776164,358.33519,0,0,0,0,0
3.2,3812.2839,2003.1122,-1098.5914,-57.548391,2.1153248,0.22835489,-0.063349146,0.021883365,-3.1036584,0.021187933,0.006191918,-0.013077087,-0.028059814,0.0022890735,-0.0066398914,0.13417272,-0.028055367,0.002301701,-0.0065385436,0.16125489,0,0,0.025468625,-0.0068245213,0.17134176,57.579697,1098.5914,1200,373.52897,nan,nan,3.1415927,1100,60,1825.0373,-876.1472,42.58562,-12164.811,-4.1653936,-5.3998905,12.39308,373.52897,0,0,0,0,0
3.3,3806.5319,2003.3267,-1098.5699,-57.487107,2.177344,0.19902063,-0.061276372,0.02240659,-3.1049795,0.020816187,0.0058855222,-0.012608565,-0.028050887,0.0023036734,-0.0064095848,0.13965817,-0.028047308,0.0023051085,-0.0063042823,0.16687329,0,0,0.025517267,-0.0064950451,0.17115318,57.516339,1098.5699,1200,388.80071,nan,nan,3.1415927,1100,60,1821.0269,-873.74438,39.942692,-12144.122,-5.5286914,-5.023885,12.705376,388.80071,0,0,0,0,0
3.4,3800.7861,2003.5473,-1098.5514,-57.426665,2.2372792,0.17128264,-0.059244995,0.02290579,-3.1062504,0.020350409,0.0055999429,-0.012132684,-0.028044208,0.002295857,-0.0061732844,0.14516919,-0.028041754,0.002288168,-0.0060663418,0.17250522,0,0,0.02556601,-0.0061831229,0.17096754,57.453967,1098.5514,1200,404.14364,nan,nan,3.1415927,1100,60,1817.0829,-871.37405,37.548424,-12123.864,-6.5626428,-4.683239,12.773421,404.14364,0,0,0,0,0
3.5,3795.0463,2003.7738,-1098.5355,-57.367101,2.2951697,0.14510078,-0.057263169,0.023382718,-3.1074713,0.019814502,0.0053333559,-0.011657647,-0.028040236,0.0022699501,-0.005935567,0.15070338,-0.028039071,0.0022549736,-0.0058288236,0.17814832,0,0,0.025616071,-0.005889664,0.17078493,57.392611,1098.5355,1200,419.55097,nan,nan,3.1415927,1100,60,1813.2068,-869.02501,35.386413,-12104.198,-7.314253,-4.3754785,12.649719,419.55097,0,0,0,0,0
3.6,3789.3124,2004.006,-1098.5222,-57.30845,2.3510637,0.12042384,-0.055336853,0.023838903,-3.1086426,0.01922884,0.0050840355,-0.011189826,-0.028039244,0.0022297685,-0.0057000289,0.1562583,-0.028039458,0.0022091146,-0.0055949131,0.18380029,0,0,0.025668299,-0.0056149384,0.17060542,57.332294,1098.5222,1200,435.01601,nan,nan,3.1415927,1100,60,1809.4,-866.68961,33.438434,-12085.237,-7.8270071,-4.0980571,12.379374,435.01601,0,0,0,0,0
3.7,3783.5843,2004.2436,-1098.5112,-57.250745,2.4050159,0.097193009,-0.053470143,0.024275684,-3.1097655,0.018610552,0.004850366,-0.010734025,-0.028041361,0.0021786351,-0.0054694237,0.16183158,-0.028042983,0.0021536974,-0.0053670125,0.18945887,0,0,0.02572325,-0.0053587233,0.17042908,57.273041,1098.5112,1200,450.53211,nan,nan,3.1415927,1100,60,1805.6638,-864.36308,31.685383,-12067.059,-8.1405189,-3.8484352,12.000649,450.53211,0,0,0,0,0
3.8,3777.8619,2004.4866,-1098.5026,-57.194017,2.4570853,0.075344491,-0.051665577,0.024694231,-3.1108417,0.01797383,0.0046308484,-0.010293727,-0.028046598,0.002119407,-0.0052457896,0.16742087,-0.028049614,0.0020913759,-0.0051468636,0.1951219,0,0,0.025781239,-0.0051204275,0.17025597,57.214874,1098.5026,1200,466.09272,nan,nan,3.1415927,1100,60,1801.9995,-862.04291,30.108022,-12049.708,-8.2903748,-3.6241298,11.545585,466.09272,0,0,0,0,0
3.9,3772.1451,2004.7347,-1098.496,-57.138293,2.5073341,0.054811757,-0.049924418,0.025095571,-3.1118729,0.017330245,0.0044241029,-0.0098713173,-0.028054879,0.002054508,-0.005030565,0.17302384,-0.028059238,0.0020243867,-0.0049356587,0.20078726,0,0,0.025842391,-0.0048991958,0.17008616,57.157813,1098.496,1200,481.69139,nan,nan,3.1415927,1100,60,1798.4082,-859.72843,28.687535,-12033.206,-8.3081292,-3.4227462,11.040633,481.69139,0,0,0,0,0
4,3766.4339,2004.9878,-1098.4915,-57.083601,2.555826,0.035527237,-0.04824689,0.025480608,-3.1128611,0.016689055,0.0042288692,-0.0094682777,-0.02806606,0.001985966,-0.0048246937,0.17863823,-0.028071687,0.0019545878,-0.0047341389,0.20645289,0,0,0.025906686,-0.0046939949,0.1699197,57.101878,1098.4915,1200,497.32178,nan,nan,3.1415927,1100,60,1794.8908,-857.42033,27.405937,-12017.555,-8.2214144,-3.242,10.507298,497.32178,0,0,0,0,0
4.1,3760.7281,2005.2456,-1098.4888,-57.029964,2.6026252,0.017423657,-0.046632401,0.025850136,-3.1138085,0.016057508,0.0040440044,-0.0090853638,-0.028079951,0.0019154521,-0.0046287163,0.18426182,-0.02808675,0.0018834982,-0.0045426819,0.21211681,0,0,0.025973987,-0.0045036829,0.16975664,57.047084,1098.4888,1200,512.97771,nan,nan,3.1415927,1100,60,1791.4483,-855.12034,26.246355,-12002.743,-8.0541323,-3.0797324,9.9627492,512.97771,0,0,0,0,0
4.2,3755.0276,2005.508,-1098.4879,-56.977405,2.6477956,0.00043504812,-0.045079721,0.026204859,-3.1147171,0.015441117,0.0038684787,-0.0087227552,-0.028096326,0.0018443197,-0.0044428518,0.18989241,-0.028104193,0.0018123366,-0.0043613776,0.21777708,0,0,0.026044074,-0.004327066,0.16959704,56.993449,1098.4879,1200,528.6531,nan,nan,3.1415927,1100,60,1788.0814,-852.83096,25.193214,-11988.747,-7.8267032,-2.9339214,9.4204084,528.6531,0,0,0,0,0
4.3,3749.3323,2005.7749,-1098.4886,-56.925944,2.6914,-0.015502516,-0.043587147,0.026545401,-3.1155892,0.014843926,0.0037013702,-0.0083801865,-0.028114942,0.0017736434,-0.0042670672,0.19552789,-0.028123762,0.0017420602,-0.0041900933,0.22343183,0,0,0.026116667,-0.0041629411,0.16944092,56.940985,1098.4886,1200,544.34204,nan,nan,3.1415927,1100,60,1784.7908,-850.55522,24.232332,-11975.537,-7.5563496,-2.8026898,8.8904923,544.34204,0,0,0,0,0
4.4,3743.6421,2006.046,-1098.4908,-56.875599,2.7334997,-0.030450392,-0.042152636,0.026872318,-3.1164268,0.014268744,0.0035418587,-0.0080570586,-0.028135542,0.0017042556,-0.0041011377,0.20116619,-0.0281452,0.0016734002,-0.0040285293,0.22907924,0,0,0.026191445,-0.0040101299,0.16928833,56.889706,1098.4908,1200,560.03874,nan,nan,3.1415927,1100,60,1781.5773,-848.29647,23.350967,-11963.078,-7.257399,-2.68431,8.3805118,560.03874,0,0,0,0,0
4.5,3737.9569,2006.3213,-1098.4946,-56.826386,2.7741544,-0.044467025,-0.040773914,0.027186109,-3.1172319,0.013717362,0.003389218,-0.0077525315,-0.028157868,0.0016367815,-0.0039446974,0.20680527,-0.028168248,0.0016068954,-0.0038762657,0.23471756,0,0,0.026268063,-0.0038675034,0.16913931,56.839623,1098.4946,1200,575.73758,nan,nan,3.1415927,1100,60,1778.4412,-846.05828,22.537796,-11951.33,-6.9415926,-2.5772061,7.8957215,575.73758,0,0,0,0,0
4.6,3732.2766,2006.6006,-1098.4996,-56.778321,2.8134211,-0.057607745,-0.039448569,0.027487224,-3.1180064,0.013190742,0.0032428088,-0.0074656018,-0.028181663,0.0015716708,-0.0037972812,0.21244317,-0.02819265,0.0015429232,-0.0037328009,0.24034506,0,0,0.026346161,-0.0037339987,0.16899388,56.790747,1098.4996,1200,591.43307,nan,nan,3.1415927,1100,60,1775.3831,-843.84426,21.782871,-11940.253,-6.6183892,-2.4799533,7.439522,591.43307,0,0,0,0,0
4.7,3726.601,2006.8838,-1098.506,-56.731416,2.8513551,-0.069924676,-0.038174127,0.027776072,-3.118752,0.012689184,0.0031020705,-0.0071951661,-0.028206679,0.0015092271,-0.0036583597,0.21807798,-0.028218163,0.0014817268,-0.0035975831,0.24596009,0,0,0.02642538,-0.0036086306,0.16885206,56.743087,1098.506,1200,607.11986,nan,nan,3.1415927,1100,60,1772.4033,-841.65802,21.077549,-11929.806,-6.2952579,-2.3912744,7.0138139,607.11986,0,0,0,0,0
4.8,3720.93,2007.1707,-1098.5135,-56.685685,2.8880089,-0.081466736,-0.03694811,0.028053025,-3.1194705,0.012212471,0.002966513,-0.006940071,-0.028232675,0.0014496336,-0.0035273675,0.22370781,-0.028244551,0.0014234408,-0.0034700355,0.25156102,0,0,0.026505366,-0.0034904985,0.16871389,56.696649,1098.5135,1200,622.79276,nan,nan,3.1415927,1100,60,1769.5022,-839.50306,20.414393,-11919.95,-5.9779535,-2.3100349,6.6193063,622.79276,0,0,0,0,0
4.9,3715.2636,2007.4612,-1098.5222,-56.641137,2.9234328,-0.092279694,-0.03576808,0.028318426,-3.1201633,0.011759991,0.00283571,-0.0066991534,-0.028259424,0.0013929763,-0.0034037252,0.22933086,-0.028271593,0.0013681118,-0.0033495767,0.25714631,0,0,0.026585772,-0.0033787882,0.16857939,56.651442,1098.5222,1200,638.44671,nan,nan,3.1415927,1100,60,1766.68,-837.38276,19.787076,-11910.645,-5.6707723,-2.2352353,6.2557835,638.44671,0,0,0,0,0
5,3709.6015,2007.7551,-1098.5319,-56.597782,2.9576745,-0.10240628,-0.034631671,0.028572594,-3.1208319,0.011330845,0.0027092903,-0.0064712709,-0.028286714,0.0013392644,-0.0032868568,0.23494537,-0.028299081,0.0013157185,-0.0032356354,0.2627144,0,0,0.026666272,-0.0032727722,0.16844856,56.607471,1098.5319,1200,654.0768,nan,nan,3.1415927,1100,60,1763.9369,-835.30032,19.19027,-11901.854,-5.3767845,-2.1660026,5.9223307,654.0768,0,0,0,0,0
5.1,3703.9438,2008.0525,-1098.5426,-56.555627,2.9907794,-0.11188633,-0.033536621,0.028815825,-3.1214776,0.010923931,0.0025869321,-0.0062553243,-0.028314344,0.0012884477,-0.0031762031,0.2405496,-0.028326824,0.0012661871,-0.0031276622,0.26826383,0,0,0.026746552,-0.003171807,0.16832143,56.564741,1098.5426,1200,669.67822,nan,nan,3.1415927,1100,60,1761.273,-833.25873,18.619538,-11893.541,-5.0980451,-2.1015805,5.6175254,669.67822,0,0,0,0,0
5.2,3698.2902,2008.3531,-1098.5542,-56.514679,3.0227908,-0.12075695,-0.032480778,0.029048397,-3.1221016,0.010538021,0.0024683555,-0.0060502745,-0.02834213,0.0012404313,-0.003071231,0.24614189,-0.028354643,0.0012194059,-0.0030251372,0.27379315,0,0,0.026826322,-0.0030753288,0.168198,56.523256,1098.5542,1200,685.24633,nan,nan,3.1415927,1100,60,1758.6885,-831.26076,18.071229,-11885.674,-4.8357794,-2.0413187,5.3395954,685.24633,0,0,0,0,0
