time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_table_aero_fx,rocket_table_aero_fy,rocket_table_aero_fz,rocket_table_aero_mx,rocket_table_aero_my,rocket_table_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
2.295,2182.6781,123.63286,-3746.6021,213.74924,23.155402,453.09269,0.017554775,-1.1300133,0.098574407,-0.013917647,-0.015358908,-0.007093103,0.0005313928,-9.4538423e-07,0.0014091096,0.98991391,0.00054950581,-9.5386918e-07,0.0014141255,1,0,0,-0.00232344,0.0039615072,1.5402552,501.5156,3746.6021,102.29957,13783.333,-1.132221,nan,0.094943778,nan,nan,105820.14,-3938.0036,-321.71658,195.36044,-0.0061528584,0.93769581,0.0084714068,13783.333,0,0,0,0,0
2.3,2183.7472,123.74865,-3744.3357,213.94665,23.158939,453.58074,0.017563208,-1.1300893,0.098488128,-0.013923793,-0.015309323,-0.0070935949,0.00053610408,-9.4762732e-07,0.0014104325,0.99001437,0.00055386758,-9.561755e-07,0.0014154684,1,0,0,-0.0023366585,0.0039623635,1.5418253,502.04083,3744.3357,102.26567,13777.778,-1.1323025,nan,0.094864471,nan,nan,106067.08,-3945.124,-322.20862,196.7747,-0.0061361894,0.92654115,0.011771439,13777.778,0,0,0,0,0
2.305,2184.8173,123.86445,-3742.0668,214.14377,23.162399,454.06841,0.017571623,-1.1301651,0.098401839,-0.013929923,-0.015260324,-0.0070939345,0.00054072428,-9.4988506e-07,0.0014117621,0.99011383,0.00055814402,-9.5848328e-07,0.0014168263,1,0,0,-0.0023495483,0.003963204,1.5433938,502.56559,3742.0668,102.23177,13772.222,-1.132384,nan,0.094785205,nan,nan,106314.19,-3952.2434,-322.699,198.16438,-0.0061193072,0.91543665,0.013835615,13772.222,0,0,0,0,0
2.31,2185.8884,123.98027,-3739.7955,214.3406,23.165784,454.55572,0.017580017,-1.1302407,0.098315541,-0.013936035,-0.015211908,-0.0070941932,0.00054525493,-9.521536e-07,0.0014130994,0.99021229,0.00056233665,-9.6078705e-07,0.0014181922,1,0,0,-0.002362115,0.0039640282,1.5449608,503.0899,3739.7955,102.19787,13766.667,-1.1324656,nan,0.094705981,nan,nan,106561.48,-3959.3617,-323.18766,199.52982,-0.0061021849,0.90439143,0.014451264,13766.667,0,0,0,0,0
2.315,2186.9605,124.0961,-3737.5217,214.53715,23.169092,455.04265,0.017588391,-1.130316,0.098229235,-0.01394213,-0.015164071,-0.0070944443,0.00054969754,-9.5442945e-07,0.0014144432,0.99030978,0.00056644701,-9.630863e-07,0.0014195578,1,0,0,-0.0023743642,0.003964836,1.5465262,503.61375,3737.5217,102.16397,13761.111,-1.1325472,nan,0.0946268,nan,nan,106808.94,-3966.4791,-323.67458,200.87137,-0.006084798,0.89341016,0.013843689,13761.111,0,0,0,0,0
2.32,2188.0336,124.21195,-3735.2456,214.73341,23.172325,455.52921,0.017596746,-1.1303911,0.09814292,-0.013948208,-0.015116811,-0.0070947419,0.00055405363,-9.5671041e-07,0.0014157911,0.9904063,0.00057047663,-9.6538493e-07,0.0014209166,1,0,0,-0.0023863015,0.0039656276,1.5480901,504.13714,3735.2456,102.13007,13755.556,-1.1326288,nan,0.094547661,nan,nan,107056.57,-3973.5954,-324.15982,202.18939,-0.0060671309,0.88249398,0.012547692,13755.556,0,0,0,0,0
2.325,2189.1077,124.32782,-3732.9669,214.92938,23.175482,456.01539,0.017605081,-1.130466,0.098056596,-0.013954268,-0.015070124,-0.0070951084,0.00055832471,-9.5899607e-07,0.0014171401,0.99050185,0.00057442697,-9.6768955e-07,0.0014222652,1,0,0,-0.0023979323,0.0039664034,1.5496525,504.66006,3732.9669,102.09617,13750,-1.1327105,nan,0.094468567,nan,nan,107304.38,-3980.7107,-324.64346,203.48422,-0.0060491794,0.87164217,0.011211508,13750,0,0,0,0,0
2.33,2190.1827,124.44371,-3730.6859,215.12507,23.178564,456.5012,0.017613398,-1.1305406,0.097970261,-0.01396031,-0.015024006,-0.0070955337,0.00056251228,-9.6128775e-07,0.0014184876,0.99059645,0.00057829946,-9.7000732e-07,0.0014236039,1,0,0,-0.0024092621,0.0039671639,1.5512133,505.18253,3730.6859,102.06227,13744.444,-1.1327922,nan,0.094389517,nan,nan,107552.36,-3987.825,-325.12557,204.75619,-0.0060309503,0.86085408,0.010398313,13744.444,0,0,0,0,0
2.335,2191.2587,124.5596,-3728.4024,215.32048,23.181571,456.98663,0.017621697,-1.130615,0.097883916,-0.013966334,-0.014978455,-0.0070959819,0.00056661781,-9.635879e-07,0.001419832,0.99069011,0.00058209548,-9.7234389e-07,0.0014249358,1,0,0,-0.0024202961,0.0039679094,1.5527725,505.70454,3728.4024,102.02837,13738.889,-1.1328739,nan,0.094310512,nan,nan,107800.51,-3994.9382,-325.60619,206.00565,-0.0060124572,0.85013056,0.010441393,13738.889,0,0,0,0,0
2.34,2192.3357,124.67552,-3726.1165,215.5156,23.184503,457.47169,0.017629979,-1.1306892,0.097797561,-0.013972339,-0.014933466,-0.0070964059,0.00057064276,-9.658993e-07,0.0014211733,0.99078284,0.00058581638,-9.7470217e-07,0.0014262659,1,0,0,-0.0024310398,0.00396864,1.5543303,506.22608,3726.1165,101.99447,13733.333,-1.1329557,nan,0.094231552,nan,nan,108048.83,-4002.0503,-326.08535,207.23294,-0.0059937154,0.83947478,0.011385488,13733.333,0,0,0,0,0
2.345,2193.4137,124.79145,-3723.8282,215.71045,23.187361,457.95637,0.017638242,-1.1307631,0.097711194,-0.013978325,-0.014889037,-0.0070967618,0.00057458854,-9.6822437e-07,0.0014225124,0.99087464,0.00058946348,-9.7708199e-07,0.0014275993,1,0,0,-0.0024414983,0.0039693557,1.5558864,506.74716,3723.8282,101.96057,13727.778,-1.1330375,nan,0.094152638,nan,nan,108297.32,-4009.1613,-326.56299,208.43838,-0.0059747376,0.82889216,0.013017756,13727.778,0,0,0,0,0
2.35,2194.4926,124.90739,-3721.5374,215.90501,23.190145,458.44067,0.017646488,-1.1308368,0.097624818,-0.013984292,-0.014845162,-0.007097021,0.00057845656,-9.7056453e-07,0.0014238511,0.99096553,0.0005930381,-9.794807e-07,0.0014289395,1,0,0,-0.0024516768,0.0039700561,1.557441,507.26778,3721.5374,101.92667,13722.222,-1.1331193,nan,0.094073772,nan,nan,108545.99,-4016.2712,-327.03907,209.62232,-0.0059555301,0.8183896,0.014966118,13722.222,0,0,0,0,0
2.355,2195.5725,125.02334,-3719.2443,216.09929,23.192854,458.92459,0.017654714,-1.1309103,0.097538434,-0.01399024,-0.014801839,-0.0070971753,0.0005822482,-9.7292011e-07,0.0014251913,0.99105552,0.00059654157,-9.8189437e-07,0.0014302879,1,0,0,-0.0024615803,0.0039707408,1.5589941,507.78794,3719.2443,101.89277,13716.667,-1.1332011,nan,0.093994952,nan,nan,108794.82,-4023.38,-327.5135,210.78509,-0.0059360922,0.80797437,0.016827227,13716.667,0,0,0,0,0
2.36,2196.6534,125.13931,-3716.9487,216.2933,23.195489,459.40814,0.017662919,-1.1309836,0.097452042,-0.013996168,-0.014759061,-0.0070972368,0.00058596482,-9.7529045e-07,0.0014265345,0.9911446,0.0005999752,-9.8431915e-07,0.0014316439,1,0,0,-0.002471214,0.0039714096,1.5605456,508.30764,3716.9487,101.85887,13711.111,-1.133283,nan,0.093916181,nan,nan,109043.82,-4030.4877,-327.98622,211.927,-0.0059164173,0.79765304,0.018283745,13711.111,0,0,0,0,0
2.365,2197.7353,125.2553,-3714.6507,216.48703,23.198051,459.8913,0.017671103,-1.1310567,0.097365644,-0.014002076,-0.014716824,-0.0070972307,0.00058960779,-9.7767433e-07,0.0014278813,0.9912328,0.00060334033,-9.8675237e-07,0.0014330049,1,0,0,-0.0024805828,0.0039720621,1.5620955,508.82687,3714.6507,101.82497,13705.556,-1.1333649,nan,0.093837458,nan,nan,109292.99,-4037.5943,-328.45719,213.04839,-0.0058964954,0.78743067,0.019179747,13705.556,0,0,0,0,0
2.37,2198.8181,125.37129,-3712.3502,216.68048,23.200539,460.37408,0.017679266,-1.1311295,0.09727924,-0.014007965,-0.014675123,-0.0070971868,0.00059317844,-9.8007044e-07,0.0014292317,0.99132013,0.00060663827,-9.8919325e-07,0.0014343678,1,0,0,-0.0024896916,0.0039726981,1.5636439,509.34565,3712.3502,101.79107,13700,-1.1334468,nan,0.093758784,nan,nan,109542.33,-4044.6997,-328.92638,214.14957,-0.0058763162,0.77731052,0.01953958,13700,0,0,0,0,0
2.375,2199.9019,125.4873,-3710.0474,216.87365,23.202954,460.85648,0.017687407,-1.1312022,0.097192831,-0.014013833,-0.014633953,-0.0070971303,0.00059667814,-9.8247786e-07,0.0014305848,0.99140658,0.00060987033,-9.916428e-07,0.0014357296,1,0,0,-0.0024985452,0.0039733176,1.5651908,509.86396,3710.0474,101.75717,13694.444,-1.1335288,nan,0.09368016,nan,nan,109791.84,-4051.8039,-329.39381,215.23086,-0.0058558718,0.76729428,0.019533537,13694.444,0,0,0,0,0
2.38,2200.9867,125.60332,-3707.7422,217.06655,23.205296,461.3385,0.017695527,-1.1312747,0.097106416,-0.014019681,-0.014593307,-0.0070970754,0.0006001082,-9.8489631e-07,0.0014319394,0.99149217,0.00061303777,-9.9410343e-07,0.0014370885,1,0,0,-0.0025071484,0.0039739209,1.5667361,510.3818,3707.7422,101.72327,13688.889,-1.1336108,nan,0.093601586,nan,nan,110041.52,-4058.907,-329.85949,216.29258,-0.0058351584,0.75738258,0.019408103,13688.889,0,0,0,0,0
2.385,2202.0724,125.71935,-3705.4345,217.25918,23.207565,461.82013,0.017703625,-1.1313469,0.097019996,-0.014025507,-0.01455318,-0.0070970232,0.00060346993,-9.8732622e-07,0.0014332946,0.99157691,0.00061614186,-9.9657806e-07,0.0014384439,1,0,0,-0.0025155059,0.0039745079,1.5682798,510.89918,3705.4345,101.68937,13683.333,-1.1336928,nan,0.093523063,nan,nan,110291.36,-4066.0088,-330.32345,217.33504,-0.005814176,0.74757578,0.019405671,13683.333,0,0,0,0,0
2.39,2203.159,125.83539,-3703.1244,217.45153,23.209761,462.30138,0.017711701,-1.1314189,0.096933569,-0.014031313,-0.014513567,-0.0070969631,0.00060676464,-9.8976855e-07,0.0014346494,0.9916608,0.0006191838,-9.9906938e-07,0.0014397969,1,0,0,-0.0025236223,0.0039750789,1.569822,511.4161,3703.1244,101.65547,13677.778,-1.1337748,nan,0.093444592,nan,nan,110541.37,-4073.1095,-330.78571,218.35853,-0.0057929282,0.73787453,0.019697752,13677.778,0,0,0,0,0
2.395,2204.2467,125.95145,-3700.812,217.64361,23.211885,462.78225,0.017719757,-1.1314908,0.096847137,-0.014037097,-0.014474462,-0.0070968779,0.00060999359,-9.9222453e-07,0.0014360036,0.99174386,0.0006221648,-1.0015792e-06,0.001441149,1,0,0,-0.0025315022,0.0039756339,1.5713626,511.93256,3700.812,101.62157,13672.222,-1.1338569,nan,0.093366173,nan,nan,110791.54,-4080.209,-331.24626,219.36337,-0.0057714196,0.7282802,0.0203482,13672.222,0,0,0,0,0
2.4,2205.3353,126.06751,-3698.4971,217.83542,23.213937,463.26273,0.017727791,-1.1315624,0.0967607,-0.01404286,-0.01443586,-0.0070967494,0.00061315803,-9.9469537e-07,0.0014373575,0.99182609,0.00062508601,-1.0041081e-06,0.0014425024,1,0,0,-0.0025391501,0.0039761729,1.5729017,512.44855,3698.4971,101.58767,13666.667,-1.133939,nan,0.093287807,nan,nan,111041.88,-4087.3072,-331.70509,220.34986,-0.0057496545,0.718795,0.021312064,13666.667,0,0,0,0,0
2.405,2206.4249,126.18358,-3696.1798,218.02696,23.215917,463.74282,0.017735803,-1.1316339,0.096674259,-0.014048601,-0.014397754,-0.0070965633,0.00061625921,-9.9718197e-07,0.0014387117,0.99190751,0.00062794861,-1.0066556e-06,0.0014438586,1,0,0,-0.0025465704,0.0039766957,1.5744392,512.96407,3696.1798,101.55377,13661.111,-1.1340211,nan,0.093209494,nan,nan,111292.39,-4094.4042,-332.16217,221.31829,-0.0057276355,0.70942173,0.022464864,13661.111,0,0,0,0,0
2.41,2207.5154,126.29967,-3693.8602,218.21823,23.217825,464.22253,0.017743793,-1.1317052,0.096587813,-0.01405432,-0.014360139,-0.007096313,0.00061929832,-9.9968484e-07,0.0014400669,0.99198811,0.00063075373,-1.0092207e-06,0.0014452188,1,0,0,-0.0025537675,0.0039772022,1.5759751,513.47913,3693.8602,101.51987,13655.556,-1.1341032,nan,0.093131235,nan,nan,111543.06,-4101.5,-332.61747,222.26896,-0.0057053626,0.70016344,0.023649417,13655.556,0,0,0,0,0
2.415,2208.6068,126.41576,-3691.5381,218.40922,23.219661,464.70185,0.01775176,-1.1317763,0.096501363,-0.014060016,-0.014323009,-0.0070960002,0.00062227658,-1.0022041e-06,0.0014414238,0.99206791,0.00063350252,-1.011802e-06,0.0014465829,1,0,0,-0.0025607457,0.0039776922,1.5775095,513.99373,3691.5381,101.48597,13650,-1.1341854,nan,0.093053031,nan,nan,111793.89,-4108.5945,-333.07095,223.20215,-0.0056828335,0.69102298,0.024724463,13650,0,0,0,0,0
2.42,2209.6993,126.53186,-3689.2136,218.59995,23.221426,465.18079,0.017759703,-1.1318472,0.096414911,-0.01406569,-0.014286357,-0.0070956326,0.00062519516,-1.0047395e-06,0.0014427827,0.99214691,0.0006361961,-1.0143984e-06,0.0014479502,1,0,0,-0.0025675092,0.0039781656,1.5790424,514.50786,3689.2136,101.45207,13644.444,-1.1342676,nan,0.092974882,nan,nan,112044.89,-4115.6878,-333.52259,224.11815,-0.0056600443,0.68200267,0.025601306,13644.444,0,0,0,0,0
2.425,2210.7927,126.64797,-3686.8868,218.79042,23.22312,465.65933,0.017767623,-1.1319179,0.096328457,-0.014071341,-0.014250177,-0.0070952214,0.00062805522,-1.0072908e-06,0.0014441439,0.99222513,0.00063883559,-1.0170097e-06,0.0014493196,1,0,0,-0.0025740622,0.0039786222,1.5805736,515.02153,3686.8868,101.41817,13638.889,-1.1343498,nan,0.092896788,nan,nan,112296.05,-4122.7797,-333.97237,225.01725,-0.0056369903,0.6731041,0.02626016,13638.889,0,0,0,0,0
2.43,2211.887,126.76409,-3684.5575,218.98061,23.224743,466.13749,0.017775519,-1.1319884,0.096242001,-0.014076968,-0.014214463,-0.0070947776,0.00063085793,-1.0098578e-06,0.0014455071,0.99230257,0.00064142208,-1.0196361e-06,0.0014506899,1,0,0,-0.0025804087,0.003979062,1.5821033,515.53473,3684.5575,101.38427,13633.333,-1.134432,nan,0.092818751,nan,nan,112547.37,-4129.8704,-334.42027,225.89972,-0.0056136674,0.66432816,0.026744848,13633.333,0,0,0,0,0
2.435,2212.9823,126.88022,-3682.2259,219.17054,23.226295,466.61526,0.01778339,-1.1320588,0.096155543,-0.014082573,-0.014179208,-0.0070943085,0.00063360442,-1.0124404e-06,0.0014468719,0.99237923,0.00064395666,-1.0222785e-06,0.0014520602,1,0,0,-0.0025865529,0.003979485,1.5836315,516.04746,3682.2259,101.35037,13627.778,-1.1345143,nan,0.092740771,nan,nan,112798.86,-4136.9598,-334.86629,226.76584,-0.0055900729,0.6556752,0.02714072,13627.778,0,0,0,0,0
2.44,2214.0785,126.99635,-3679.8918,219.3602,23.227776,467.09263,0.017791238,-1.132129,0.096069085,-0.014088153,-0.014144405,-0.0070938168,0.00063629582,-1.015039e-06,0.0014482379,0.99245514,0.00064644039,-1.0249382e-06,0.00145343,1,0,0,-0.0025924986,0.0039798912,1.5851581,516.55973,3679.8918,101.31647,13622.222,-1.1345966,nan,0.092662849,nan,nan,113050.5,-4144.0478,-335.31045,227.61588,-0.0055662052,0.64714527,0.027544553,13622.222,0,0,0,0,0
2.445,2215.1757,127.11249,-3677.5554,219.5496,23.229188,467.56962,0.017799061,-1.132199,0.095982625,-0.01409371,-0.014110049,-0.0070933004,0.00063893322,-1.017654e-06,0.0014496047,0.99253029,0.0006488743,-1.0276166e-06,0.0014547995,1,0,0,-0.0025982498,0.0039802807,1.5866831,517.07153,3677.5554,101.28257,13616.667,-1.1346789,nan,0.092584985,nan,nan,113302.31,-4151.1345,-335.75273,228.45011,-0.0055420641,0.63873842,0.028036025,13616.667,0,0,0,0,0
2.45,2216.2738,127.22864,-3675.2166,219.73874,23.230528,468.04621,0.01780686,-1.1322688,0.095896164,-0.014099242,-0.014076133,-0.0070927535,0.00064151773,-1.0202861e-06,0.0014509721,0.99260468,0.00065125942,-1.0303148e-06,0.0014561693,1,0,0,-0.0026038103,0.0039806534,1.5882065,517.58287,3675.2166,101.24867,13611.111,-1.1347612,nan,0.092507179,nan,nan,113554.28,-4158.2199,-336.19314,229.26879,-0.0055176501,0.63045487,0.02865841,13611.111,0,0,0,0,0
2.455,2217.3729,127.3448,-3672.8754,219.92761,23.231799,468.52241,0.017814634,-1.1323385,0.095809703,-0.01410475,-0.014042649,-0.0070921691,0.0006440504,-1.022936e-06,0.0014523402,0.99267834,0.00065359674,-1.0330333e-06,0.0014575401,1,0,0,-0.0026091838,0.0039810093,1.5897284,518.09374,3672.8754,101.21477,13605.556,-1.1348436,nan,0.092429434,nan,nan,113806.4,-4165.3039,-336.63166,230.07217,-0.005492964,0.62229507,0.029412378,13605.556,0,0,0,0,0
2.46,2218.4729,127.46096,-3670.5319,220.11621,23.233001,468.99822,0.017822383,-1.132408,0.095723242,-0.014110233,-0.014009593,-0.007091541,0.00064653229,-1.0256044e-06,0.0014537092,0.99275127,0.00065588724,-1.0357725e-06,0.0014589127,1,0,0,-0.0026143741,0.0039813484,1.5912487,518.60414,3670.5319,101.18087,13600,-1.134926,nan,0.092351748,nan,nan,114058.69,-4172.3866,-337.06828,230.86053,-0.0054680059,0.61425972,0.030262529,13600,0,0,0,0,0
2.465,2219.5739,127.57713,-3668.1859,220.30456,23.234132,469.47364,0.017830107,-1.1324773,0.095636781,-0.014115691,-0.013976956,-0.0070908652,0.00064896444,-1.0282916e-06,0.0014550792,0.99282346,0.0006581319,-1.0385324e-06,0.0014602876,1,0,0,-0.0026193849,0.0039816707,1.5927675,519.11407,3668.1859,101.14697,13594.444,-1.1350084,nan,0.092274122,nan,nan,114311.13,-4179.4678,-337.50297,231.6341,-0.0054427753,0.60634963,0.031152832,13594.444,0,0,0,0,0
2.47,2220.6757,127.6933,-3665.8376,220.49264,23.235194,469.94866,0.017837805,-1.1325465,0.095550321,-0.014121123,-0.013944733,-0.0070901408,0.00065134785,-1.0309982e-06,0.0014564508,0.99289494,0.00066033167,-1.0413127e-06,0.0014616649,1,0,0,-0.0026242195,0.0039819759,1.5942847,519.62354,3665.8376,101.11307,13588.889,-1.1350908,nan,0.092196558,nan,nan,114563.74,-4186.5477,-337.93573,232.39314,-0.0054172706,0.59856554,0.0320253,13588.889,0,0,0,0,0
2.475,2221.7786,127.80948,-3663.4869,220.68046,23.236187,470.42329,0.017845478,-1.1326155,0.095463863,-0.01412653,-0.013912917,-0.0070893699,0.00065368353,-1.0337243e-06,0.0014578239,0.99296571,0.00066248748,-1.0441133e-06,0.0014630446,1,0,0,-0.0026288817,0.0039822641,1.5958003,520.13254,3663.4869,101.07917,13583.333,-1.1351733,nan,0.092119056,nan,nan,114816.5,-4193.6262,-338.36653,233.13789,-0.0053914898,0.59090803,0.032836223,13583.333,0,0,0,0,0
2.48,2222.8824,127.92566,-3661.1338,220.86802,23.237111,470.89752,0.017853124,-1.1326844,0.095377407,-0.014131911,-0.013881502,-0.0070885563,0.00065597247,-1.0364701e-06,0.0014591988,0.99303577,0.00066460027,-1.0469342e-06,0.0014644263,1,0,0,-0.0026333748,0.0039825351,1.5973143,520.64107,3661.1338,101.04527,13577.778,-1.1352557,nan,0.092041617,nan,nan,115069.42,-4200.7033,-338.79536,233.8686,-0.0053654301,0.58337737,0.033565891,13577.778,0,0,0,0,0
2.485,2223.9871,128.04185,-3658.7784,221.05533,23.237967,471.37136,0.017860743,-1.1327531,0.095290953,-0.014137266,-0.013850479,-0.0070877042,0.00065821563,-1.0392357e-06,0.0014605755,0.99310514,0.00066667095,-1.0497756e-06,0.0014658095,1,0,0,-0.0026377023,0.003982789,1.5988268,521.14913,3658.7784,101.01137,13572.222,-1.1353382,nan,0.09196424,nan,nan,115322.49,-4207.7789,-339.2222,234.58549,-0.0053390889,0.57597352,0.034220158,13572.222,0,0,0,0,0
2.49,2225.0927,128.15804,-3656.4206,221.24237,23.238753,471.8448,0.017868336,-1.1328216,0.095204502,-0.014142595,-0.013819924,-0.0070868839,0.0006605609,-1.0420214e-06,0.0014619106,0.99317381,0.0006713702,-1.0526368e-06,0.0014664068,1,0,0,-0.0026418673,0.0039830255,1.6003377,521.65673,3656.4206,100.97747,13566.667,-1.1354207,nan,0.091886927,nan,nan,115575.72,-4215.0058,-339.67559,235.29441,-0.0053219008,0.49433067,-0.024482227,13566.667,0,0,0,0,0
2.495,2226.1993,128.27423,-3654.0604,221.42914,23.239466,472.31782,0.017875926,-1.13289,0.095118027,-0.014147923,-0.01380485,-0.0070931159,0.00066479198,-1.0448188e-06,0.0014625341,0.9932418,0.00068366071,-1.0554727e-06,0.0014634645,1,0,0,-0.0026458911,0.0039832483,1.601847,522.16383,3654.0604,100.94357,13561.111,-1.1355033,nan,0.091809679,nan,nan,115829.1,-4222.7626,-340.23569,235.9884,-0.005337373,-0.12855157,-0.17756359,13561.111,0,0,0,0,0
2.5,2227.3068,128.39043,-3651.6979,221.61565,23.240103,472.79042,0.017883597,-1.1329585,0.095031437,-0.014153267,-0.013829086,-0.0071034857,0.00067025772,-1.0476645e-06,0.0014622515,0.99330911,0.0006915446,-1.0586335e-06,0.0014599458,1,0,0,-0.0026499072,0.0039834883,1.6033546,522.67043,3651.6979,100.90967,13555.556,-1.1355858,nan,0.091732495,nan,nan,116082.62,-4230.5196,-340.81176,236.66275,-0.0053530706,-0.99953519,-0.14855383,13555.556,0,0,0,0,0
2.505,2228.4153,128.50663,-3649.333,221.80188,23.240662,473.26259,0.017891362,-1.1330271,0.094944716,-0.014158626,-0.013899284,-0.0071091355,0.00067553673,-1.0506399e-06,0.0014612792,0.99337575,0.0006942101,-1.0621851e-06,0.0014568403,1,0,0,-0.0026541318,0.0039837463,1.6048605,523.17653,3649.333,100.87577,13550,-1.1356684,nan,0.091655377,nan,nan,116336.27,-4238.2768,-341.40029,237.36051,-0.0053694083,-1.8217598,0.019801089,13550,0,0,0,0,0
2.51,2229.5247,128.62284,-3646.9657,221.98783,23.241143,473.73433,0.01789915,-1.1330961,0.094857943,-0.014164002,-0.014007731,-0.0071042019,0.00067957898,-1.0537552e-06,0.0014599732,0.99344173,0.00069246125,-1.0657343e-06,0.0014548597,1,0,0,-0.0026587803,0.0039839847,1.6063648,523.68212,3646.9657,100.84187,13544.444,-1.135751,nan,0.091578326,nan,nan,116590.07,-4246.0338,-341.99195,238.11885,-0.0053864403,-2.3715459,0.2540638,13544.444,0,0,0,0,0
2.515,2230.635,128.73904,-3644.5961,222.17351,23.241546,474.20565,0.017906843,-1.1331658,0.094771247,-0.014169396,-0.014137353,-0.007086917,0.0006819162,-1.0568894e-06,0.0014587114,0.99350705,0.00068817275,-1.0686308e-06,0.0014542884,1,0,0,-0.0026640049,0.0039841454,1.6078673,524.18721,3644.5961,100.80797,13538.889,-1.1358336,nan,0.091501342,nan,nan,116844.01,-4253.7905,-342.5752,238.95989,-0.0054035497,-2.5447857,0.4747928,13538.889,0,0,0,0,0
2.52,2231.7462,128.85525,-3642.2242,222.35891,23.24187,474.67653,0.017914319,-1.1332361,0.094684765,-0.014174806,-0.014268271,-0.0070594269,0.00068267126,-1.0597953e-06,0.0014577883,0.99357172,0.00068356156,-1.070208e-06,0.0014549728,1,0,0,-0.002669863,0.0039841709,1.6093682,524.6918,3642.2242,100.77407,13533.333,-1.1359163,nan,0.091424425,nan,nan,117098.08,-4261.5469,-343.13992,239.88736,-0.0054194745,-2.3614465,0.61906701,13533.333,0,0,0,0,0
2.525,2232.8584,128.97146,-3639.8498,222.54403,23.242117,475.147,0.017921485,-1.133307,0.094598597,-0.014180231,-0.014383816,-0.0070265728,0.00068240421,-1.0621544e-06,0.0014573479,0.99363575,0.00068051089,-1.06999e-06,0.0014564318,1,0,0,-0.0026763169,0.0039840213,1.6108674,525.19588,3639.8498,100.74017,13527.778,-1.1359989,nan,0.091347578,nan,nan,117352.29,-4269.3029,-343.68005,240.88904,-0.0054325886,-1.9352712,0.65504655,13527.778,0,0,0,0,0
2.53,2233.9715,129.08767,-3637.4732,222.72885,23.242287,475.61704,0.017928306,-1.1333785,0.094512783,-0.014185667,-0.014474454,-0.0069941289,0.0006818698,-1.0636555e-06,0.0014573693,0.99369914,0.00068012078,-1.0678132e-06,0.0014580398,1,0,0,-0.0026832608,0.0039836839,1.612365,525.69946,3637.4732,100.70627,13522.222,-1.1360816,nan,0.091270799,nan,nan,117606.63,-4277.0587,-344.19473,241.94305,-0.0054413,-1.4238663,0.58581856,13522.222,0,0,0,0,0
2.535,2235.0855,129.20389,-3635.0941,222.91339,23.242382,476.08667,0.017934803,-1.1334504,0.0944273,-0.01419111,-0.014538979,-0.0069670593,0.00068177044,-1.0640672e-06,0.0014576984,0.99376189,0.00068256315,-1.0638422e-06,0.0014592205,1,0,0,-0.0026905599,0.0039831737,1.6138608,526.20253,3635.0941,100.67237,13516.667,-1.1361643,nan,0.091194091,nan,nan,117861.11,-4284.8143,-344.68785,243.02553,-0.0054444248,-0.97672897,0.44311631,13516.667,0,0,0,0,0
2.54,2236.2004,129.3201,-3632.7128,223.09763,23.242402,476.55587,0.017941044,-1.1335225,0.094342072,-0.014196554,-0.014583176,-0.0069482677,0.00068257318,-1.0632851e-06,0.0014581116,0.99382403,0.00068722038,-1.0584927e-06,0.0014595971,1,0,0,-0.0026980909,0.0039825264,1.615355,526.70509,3632.7128,100.63847,13511.111,-1.136247,nan,0.091117453,nan,nan,118115.73,-4292.5699,-345.16633,244.11735,-0.0054414261,-0.69585887,0.27417477,13511.111,0,0,0,0,0
2.545,2237.3163,129.43631,-3630.329,223.28158,23.242348,477.02464,0.017947117,-1.1335949,0.094257002,-0.014201992,-0.01461684,-0.0069381065,0.00068442813,-1.0613413e-06,0.0014583884,0.99388554,0.00069301274,-1.0522961e-06,0.001459065,1,0,0,-0.0027057702,0.0039817861,1.6168474,527.20715,3630.329,100.60457,13505.556,-1.1363297,nan,0.091040887,nan,nan,118370.48,-4300.3255,-345.63785,245.20822,-0.0054324645,-0.61725582,0.12636672,13505.556,0,0,0,0,0
2.55,2238.4331,129.55252,-3627.943,223.46523,23.24222,477.493,0.017953107,-1.1336674,0.094171997,-0.01420742,-0.014650286,-0.006934662,0.00068719021,-1.058379e-06,0.0014583716,0.99394644,0.00069878729,-1.0457525e-06,0.0014577784,1,0,0,-0.0027135661,0.0039809935,1.6183382,527.7087,3627.943,100.57067,13500,-1.1364125,nan,0.090964393,nan,nan,118625.37,-4308.0812,-346.10872,246.29753,-0.005418268,-0.71423428,0.034165301,13500,0,0,0,0,0
2.555,2239.5507,129.66873,-3625.5546,223.64859,23.242019,477.96094,0.017959073,-1.1337401,0.094086991,-0.014212831,-0.014691417,-0.0069346186,0.00069051775,-1.0546029e-06,0.0014580013,0.99400673,0.00070364899,-1.0392149e-06,0.0014560681,1,0,0,-0.0027214948,0.0039801757,1.6198273,528.20975,3625.5546,100.53677,13494.444,-1.1364953,nan,0.090887971,nan,nan,118880.39,-4315.8368,-346.58244,247.39234,-0.0053998811,-0.91731147,0.011651818,13494.444,0,0,0,0,0
