time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,f16_aero_fx,f16_aero_fy,f16_aero_fz,f16_aero_mx,f16_aero_my,f16_aero_mz,f16_engine_fx,f16_engine_fy,f16_engine_fz,f16_engine_mx,f16_engine_my,f16_engine_mz
15.84,2370.3652,0,-2999.8374,149.95433,0,-0.017062072,0,0.062351717,0,0,0.00041322502,0,-0.011200905,0,0,0.10490268,-0.011198276,0,0,0.11515307,0,0,0.062237935,0,0.45636501,149.95433,2999.8374,9295.48,5000.086,nan,nan,0,3000,150,10223.055,-2795.2876,0,-91154.8,0,-6.4942575,0,5000.086,0,0,0,0,0
15.88,2376.3631,0,-2999.8381,149.93941,0,-0.016882578,0,0.06236818,0,0,0.00040974391,0,-0.011198721,0,0,0.10573065,-0.011196108,0,0,0.11609047,0,0,0.062255584,0,0.45631961,149.93941,2999.8381,9295.48,5026.1023,nan,nan,0,3000,150,10221.02,-2793.7049,0,-91154.73,0,-6.685831,0,5026.1023,0,0,0,0,0
15.92,2382.3604,0,-2999.8388,149.92461,0,-0.016709892,0,0.062384502,0,0,0.00040616284,0,-0.01119655,0,0,0.10656725,-0.011193954,0,0,0.11703294,0,0,0.062273047,0,0.45627455,149.92461,2999.8388,9295.48,5052.902,nan,nan,0,3000,150,10219.001,-2792.138,0,-91154.588,0,-6.8722982,0,5052.902,0,0,0,0,0
15.96,2388.3571,0,-2999.8394,149.90992,0,-0.016543925,0,0.062400679,0,0,0.00040248442,0,-0.011194393,0,0,0.1074122,-0.011191813,0,0,0.11798018,0,0,0.06229032,0,0.45622985,149.90992,2999.8394,9295.48,5080.4728,nan,nan,0,3000,150,10216.998,-2790.5872,0,-91154.378,0,-7.0539964,0,5080.4728,0,0,0,0,0
16,2394.3532,0,-2999.8401,149.89535,0,-0.016384589,0,0.062416707,0,0,0.00039871108,0,-0.01119225,0,0,0.10826522,-0.011189685,0,0,0.11893191,0,0,0.0623074,0,0.45618552,149.89535,2999.8401,9295.48,5108.802,nan,nan,0,3000,150,10215.011,-2789.0527,0,-91154.099,0,-7.2312773,0,5108.802,0,0,0,0,0
16.04,2400.3488,0,-2999.8407,149.8809,0,-0.016231794,0,0.062432583,0,0,0.00039484507,0,-0.011190119,0,0,0.10912602,-0.01118757,0,0,0.11988783,0,0,0.062324285,0,0.45614156,149.8809,2999.8407,9295.48,5137.8767,nan,nan,0,3000,150,10213.042,-2787.5348,0,-91153.753,0,-7.4044969,0,5137.8767,0,0,0,0,0
16.08,2406.3437,0,-2999.8414,149.86658,0,-0.016085457,0,0.062448301,0,0,0.00039088844,0,-0.011188002,0,0,0.10999431,-0.011185468,0,0,0.12084766,0,0,0.06234097,0,0.45609799,149.86659,2999.8414,9295.48,5167.6842,nan,nan,0,3000,150,10211.09,-2786.0338,0,-91153.341,0,-7.5740048,0,5167.6842,0,0,0,0,0
16.12,2412.3381,0,-2999.842,149.8524,0,-0.015945491,0,0.06246386,0,0,0.00038684308,0,-0.011185897,0,0,0.11086979,-0.011183379,0,0,0.1218111,0,0,0.062357452,0,0.45605481,149.8524,2999.842,9295.48,5198.2113,nan,nan,0,3000,150,10209.156,-2784.55,0,-91152.864,0,-7.7401359,0,5198.2113,0,0,0,0,0
16.16,2418.332,0,-2999.8427,149.83834,0,-0.015811812,0,0.062479256,0,0,0.00038271068,0,-0.011183806,0,0,0.1117522,-0.011181303,0,0,0.12277786,0,0,0.06237373,0,0.45601204,149.83834,2999.8427,9295.48,5229.445,nan,nan,0,3000,150,10207.24,-2783.0836,0,-91152.322,0,-7.9032019,0,5229.445,0,0,0,0,0
16.2,2424.3252,0,-2999.8433,149.82442,0,-0.015684338,0,0.062494485,0,0,0.0003784928,0,-0.011181727,0,0,0.11264122,-0.011179239,0,0,0.12374766,0,0,0.0623898,0,0.45596968,149.82442,2999.8433,9295.48,5261.3721,nan,nan,0,3000,150,10205.343,-2781.6348,0,-91151.718,0,-8.0634846,0,5261.3721,0,0,0,0,0
16.24,2430.3179,0,-2999.8439,149.81064,0,-0.015562986,0,0.062509543,0,0,0.00037419084,0,-0.01117966,0,0,0.11353658,-0.011177187,0,0,0.1247202,0,0,0.062405658,0,0.45592775,149.81064,2999.8439,9295.48,5293.9792,nan,nan,0,3000,150,10203.465,-2780.204,0,-91151.052,0,-8.2212304,0,5293.9792,0,0,0,0,0
16.28,2436.3101,0,-2999.8445,149.797,0,-0.015447675,0,0.062524427,0,0,0.0003698061,0,-0.011177606,0,0,0.11443799,-0.011175148,0,0,0.12569521,0,0,0.062421303,0,0.45588624,149.797,2999.8445,9295.48,5327.2529,nan,nan,0,3000,150,10201.607,-2778.7913,0,-91150.324,0,-8.3766453,0,5327.2529,0,0,0,0,0
16.32,2442.3017,0,-2999.8452,149.78351,0,-0.015338323,0,0.062539135,0,0,0.00036533975,0,-0.011175565,0,0,0.11534516,-0.011173122,0,0,0.12667239,0,0,0.062436732,0,0.45584518,149.78351,2999.8452,9295.48,5361.1796,nan,nan,0,3000,150,10199.768,-2777.397,0,-91149.536,0,-8.5298925,0,5361.1796,0,0,0,0,0
16.36,2448.2928,0,-2999.8458,149.77016,0,-0.01523485,0,0.062553662,0,0,0.00036079292,0,-0.011173536,0,0,0.11625781,-0.011171109,0,0,0.12765146,0,0,0.062451941,0,0.45580456,149.77016,2999.8458,9295.48,5395.7458,nan,nan,0,3000,150,10197.95,-2776.0214,0,-91148.689,0,-8.6810905,0,5395.7458,0,0,0,0,0
16.4,2454.2834,0,-2999.8464,149.75696,0,-0.015137173,0,0.062568007,0,0,0.00035616667,0,-0.011171521,0,0,0.11717563,-0.011169109,0,0,0.12863214,0,0,0.062466928,0,0.4557644,149.75697,2999.8464,9295.48,5430.9377,nan,nan,0,3000,150,10196.152,-2774.6646,0,-91147.784,0,-8.8303124,0,5430.9377,0,0,0,0,0
16.44,2460.2734,0,-2999.847,149.74392,0,-0.015045213,0,0.062582164,0,0,0.00035146203,0,-0.011169518,0,0,0.11809836,-0.011167123,0,0,0.12961416,0,0,0.062481691,0,0.45572471,149.74392,2999.847,9295.48,5466.7415,nan,nan,0,3000,150,10194.376,-2773.327,0,-91146.821,0,-8.9775865,0,5466.7415,0,0,0,0,0
16.48,2466.2629,0,-2999.8476,149.73103,0,-0.014958886,0,0.062596132,0,0,0.00034668003,0,-0.011167529,0,0,0.1190257,-0.011165151,0,0,0.13059722,0,0,0.062496227,0,0.45568549,149.73103,2999.8476,9295.48,5503.1434,nan,nan,0,3000,150,10192.62,-2772.0087,0,-91145.8,0,-9.1228984,0,5503.1434,0,0,0,0,0
16.52,2472.2519,0,-2999.8482,149.7183,0,-0.014878112,0,0.062609907,0,0,0.00034182173,0,-0.011165555,0,0,0.11995736,-0.011163193,0,0,0.13158105,0,0,0.062510533,0,0.45564675,149.7183,2999.8482,9295.48,5540.1295,nan,nan,0,3000,150,10190.887,-2770.7099,0,-91144.724,0,-9.2661937,0,5540.1295,0,0,0,0,0
16.56,2478.2404,0,-2999.8488,149.70573,0,-0.014802806,0,0.062623487,0,0,0.00033688821,0,-0.011163594,0,0,0.12089306,-0.011161251,0,0,0.13256538,0,0,0.062524607,0,0.4556085,149.70573,2999.8488,9295.48,5577.6857,nan,nan,0,3000,150,10189.175,-2769.431,0,-91143.592,0,-9.4073811,0,5577.6857,0,0,0,0,0
16.6,2484.2284,0,-2999.8494,149.69333,0,-0.014732885,0,0.062636867,0,0,0.00033188061,0,-0.011161649,0,0,0.12183252,-0.011159324,0,0,0.13354992,0,0,0.062538447,0,0.45557075,149.69333,2999.8494,9295.48,5615.798,nan,nan,0,3000,150,10187.485,-2768.1721,0,-91142.405,0,-9.5463372,0,5615.798,0,0,0,0,0
16.64,2490.2159,0,-2999.8499,149.68108,0,-0.014668264,0,0.062650046,0,0,0.00032680015,0,-0.01115972,0,0,0.12277546,-0.011157413,0,0,0.13453441,0,0,0.062552049,0,0.45553349,149.68109,2999.8499,9295.48,5654.4522,nan,nan,0,3000,150,10185.819,-2766.9334,0,-91141.164,0,-9.682911,0,5654.4522,0,0,0,0,0
16.68,2496.2029,0,-2999.8505,149.66901,0,-0.014608857,0,0.06266302,0,0,0.00032164814,0,-0.011157807,0,0,0.12372158,-0.01115552,0,0,0.13551858,0,0,0.062565413,0,0.45549675,149.66901,2999.8505,9295.48,5693.6342,nan,nan,0,3000,150,10184.175,-2765.7152,0,-91139.869,0,-9.8169293,0,5693.6342,0,0,0,0,0
16.72,2502.1894,0,-2999.8511,149.65711,0,-0.014554577,0,0.062675787,0,0,0.00031642596,0,-0.01115591,0,0,0.12467061,-0.011153645,0,0,0.13650215,0,0,0.062578535,0,0.45546053,149.65711,2999.8511,9295.48,5733.3296,nan,nan,0,3000,150,10182.554,-2764.5177,0,-91138.521,0,-9.9482016,0,5733.3296,0,0,0,0,0
16.76,2508.1755,0,-2999.8517,149.64537,0,-0.014505336,0,0.062688344,0,0,0.00031113513,0,-0.011154032,0,0,0.12562227,-0.011151789,0,0,0.13748486,0,0,0.062591413,0,0.45542482,149.64538,2999.8517,9295.48,5773.5242,nan,nan,0,3000,150,10180.957,-2763.3409,0,-91137.121,0,-10.076526,0,5773.5242,0,0,0,0,0
16.8,2514.1611,0,-2999.8523,149.63382,0,-0.014461043,0,0.062700688,0,0,0.00030577725,0,-0.011152172,0,0,0.12657627,-0.011149951,0,0,0.13846644,0,0,0.062604045,0,0.45538965,149.63382,2999.8523,9295.48,5814.2037,nan,nan,0,3000,150,10179.384,-2762.1853,0,-91135.67,0,-10.201695,0,5814.2037,0,0,0,0,0
16.84,2520.1462,0,-2999.8529,149.62243,0,-0.014421609,0,0.062712816,0,0,0.00030035405,0,-0.011150332,0,0,0.12753234,-0.011148134,0,0,0.13944663,0,0,0.06261643,0,0.45535502,149.62244,2999.8529,9295.48,5855.3538,nan,nan,0,3000,150,10177.835,-2761.0509,0,-91134.167,0,-10.323501,0,5855.3538,0,0,0,0,0
16.88,2526.1309,0,-2999.8534,149.61123,0,-0.014386941,0,0.062724726,0,0,0.00029486734,0,-0.011148511,0,0,0.12849021,-0.011146338,0,0,0.14042517,0,0,0.062628564,0,0.45532092,149.61123,2999.8534,9295.48,5896.9599,nan,nan,0,3000,150,10176.31,-2759.9379,0,-91132.614,0,-10.441738,0,5896.9599,0,0,0,0,0
16.92,2532.1152,0,-2999.854,149.60021,0,-0.014356947,0,0.062736416,0,0,0.00028931908,0,-0.011146711,0,0,0.12944959,-0.011144564,0,0,0.14140179,0,0,0.062640447,0,0.45528738,149.60021,2999.854,9295.48,5939.0076,nan,nan,0,3000,150,10174.81,-2758.8465,0,-91131.011,0,-10.55621,0,5939.0076,0,0,0,0,0
16.96,2538.099,0,-2999.8546,149.58937,0,-0.014331533,0,0.062747882,0,0,0.00028371129,0,-0.011144933,0,0,0.13041021,-0.011142812,0,0,0.14237625,0,0,0.062652076,0,0.45525439,149.58937,2999.8546,9295.48,5981.4825,nan,nan,0,3000,150,10173.335,-2757.7768,0,-91129.359,0,-10.666736,0,5981.4825,0,0,0,0,0
17,2544.0823,0,-2999.8551,149.57871,0,-0.014310604,0,0.062759123,0,0,0.0002780461,0,-0.011143177,0,0,0.1313718,-0.011141082,0,0,0.14334828,0,0,0.06266345,0,0.45522196,149.57871,2999.8551,9295.48,6024.3702,nan,nan,0,3000,150,10171.885,-2756.7291,0,-91127.659,0,-10.773148,0,6024.3702,0,0,0,0,0
17.04,2550.0653,0,-2999.8557,149.56824,0,-0.014294065,0,0.062770137,0,0,0.00027232573,0,-0.011141444,0,0,0.13233409,-0.011139377,0,0,0.14431763,0,0,0.062674568,0,0.45519009,149.56824,2999.8557,9295.48,6067.656,nan,nan,0,3000,150,10170.46,-2755.7035,0,-91125.911,0,-10.875298,0,6067.656,0,0,0,0,0
17.08,2556.0478,0,-2999.8563,149.55795,0,-0.014281819,0,0.06278092,0,0,0.00026655246,0,-0.011139734,0,0,0.1332968,-0.011137695,0,0,0.14528405,0,0,0.062685426,0,0.45515879,149.55795,2999.8563,9295.48,6111.3255,nan,nan,0,3000,150,10169.061,-2754.7,0,-91124.117,0,-10.973061,0,6111.3255,0,0,0,0,0
17.12,2562.0299,0,-2999.8569,149.54786,0,-0.01427377,0,0.062791472,0,0,0.00026072864,0,-0.011138048,0,0,0.13425967,-0.011136038,0,0,0.1462473,0,0,0.062696025,0,0.45512807,149.54786,2999.8569,9295.48,6155.3641,nan,nan,0,3000,150,10167.687,-2753.7189,0,-91122.276,0,-11.066332,0,6155.3641,0,0,0,0,0
17.16,2568.0117,0,-2999.8574,149.53795,0,-0.01426982,0,0.062801789,0,0,0.00025485666,0,-0.011136386,0,0,0.13522243,-0.011134407,0,0,0.14720712,0,0,0.062706363,0,0.45509792,149.53795,2999.8574,9295.48,6199.7573,nan,nan,0,3000,150,10166.34,-2752.7603,0,-91120.391,0,-11.155033,0,6199.7573,0,0,0,0,0
17.2,2573.993,0,-2999.858,149.52824,0,-0.014269873,0,0.062811871,0,0,0.00024893895,0,-0.01113475,0,0,0.13618482,-0.011132801,0,0,0.14816328,0,0,0.062716439,0,0.45506837,149.52824,2999.858,9295.48,6244.4906,nan,nan,0,3000,150,10165.018,-2751.8243,0,-91118.462,0,-11.239107,0,6244.4906,0,0,0,0,0
17.24,2579.9739,0,-2999.8586,149.51872,0,-0.014273831,0,0.062821716,0,0,0.00024297798,0,-0.011133139,0,0,0.13714656,-0.01113122,0,0,0.14911554,0,0,0.062726251,0,0.4550394,149.51872,2999.8586,9295.48,6289.5493,nan,nan,0,3000,150,10163.723,-2750.9109,0,-91116.489,0,-11.318525,0,6289.5493,0,0,0,0,0
17.28,2585.9545,0,-2999.8591,149.50939,0,-0.014281595,0,0.062831321,0,0,0.00023697619,0,-0.011131554,0,0,0.13810741,-0.011129667,0,0,0.15006365,0,0,0.062735798,0,0.45501102,149.50939,2999.8591,9295.48,6334.9191,nan,nan,0,3000,150,10162.455,-2750.0203,0,-91114.475,0,-11.393277,0,6334.9191,0,0,0,0,0
17.32,2591.9347,0,-2999.8597,149.50026,0,-0.01429307,0,0.062840685,0,0,0.00023093606,0,-0.011129995,0,0,0.1390671,-0.011128139,0,0,0.15100738,0,0,0.06274508,0,0.45498324,149.50026,2999.8597,9295.48,6380.5853,nan,nan,0,3000,150,10161.213,-2749.1526,0,-91112.419,0,-11.463378,0,6380.5853,0,0,0,0,0
17.36,2597.9146,0,-2999.8603,149.49133,0,-0.014308157,0,0.062849808,0,0,0.00022486004,0,-0.011128462,0,0,0.14002537,-0.011126638,0,0,0.15194651,0,0,0.062754095,0,0.45495606,149.49133,2999.8603,9295.48,6426.5334,nan,nan,0,3000,150,10159.998,-2748.3079,0,-91110.322,0,-11.528862,0,6426.5334,0,0,0,0,0
17.4,2603.894,0,-2999.8609,149.4826,0,-0.014326761,0,0.062858686,0,0,0.00021875055,0,-0.011126956,0,0,0.14098197,-0.011125165,0,0,0.15288079,0,0,0.062762844,0,0.45492948,149.4826,2999.8609,9295.48,6472.749,nan,nan,0,3000,150,10158.811,-2747.4861,0,-91108.187,0,-11.589781,0,6472.749,0,0,0,0,0
17.44,2609.8732,0,-2999.8614,149.47406,0,-0.014348784,0,0.062867319,0,0,0.00021261,0,-0.011125477,0,0,0.14193665,-0.011123718,0,0,0.15381001,0,0,0.062771324,0,0.45490351,149.47406,2999.8614,9295.48,6519.2175,nan,nan,0,3000,150,10157.65,-2746.6875,0,-91106.013,0,-11.646203,0,6519.2175,0,0,0,0,0
17.48,2615.852,0,-2999.862,149.46573,0,-0.01437413,0,0.062875707,0,0,0.00020644073,0,-0.011124025,0,0,0.14288915,-0.011122298,0,0,0.15473394,0,0,0.062779537,0,0.45487815,149.46573,2999.862,9295.48,6565.9246,nan,nan,0,3000,150,10156.517,-2745.912,0,-91103.802,0,-11.698209,0,6565.9246,0,0,0,0,0
17.52,2621.8305,0,-2999.8626,149.4576,0,-0.014402705,0,0.062883847,0,0,0.00020024506,0,-0.0111226,0,0,0.14383922,-0.011120906,0,0,0.15565235,0,0,0.06278748,0,0.45485341,149.4576,2999.8626,9295.48,6612.8557,nan,nan,0,3000,150,10155.411,-2745.1597,0,-91101.556,0,-11.745891,0,6612.8557,0,0,0,0,0
17.56,2627.8086,0,-2999.8632,149.44967,0,-0.014434413,0,0.062891738,0,0,0.00019402526,0,-0.011121203,0,0,0.14478662,-0.011119541,0,0,0.15656504,0,0,0.062795155,0,0.45482928,149.44967,2999.8632,9295.48,6659.9966,nan,nan,0,3000,150,10154.333,-2744.4306,0,-91099.274,0,-11.78935,0,6659.9966,0,0,0,0,0
17.6,2633.7865,0,-2999.8637,149.44194,0,-0.014469161,0,0.062899381,0,0,0.00018778352,0,-0.011119832,0,0,0.14573111,-0.011118204,0,0,0.15747178,0,0,0.06280256,0,0.45480577,149.44194,2999.8637,9295.48,6707.3328,nan,nan,0,3000,150,10153.283,-2743.7248,0,-91096.958,0,-11.828689,0,6707.3328,0,0,0,0,0
17.64,2639.764,0,-2999.8643,149.43442,0,-0.014506855,0,0.062906773,0,0,0.000181522,0,-0.01111849,0,0,0.14667244,-0.011116894,0,0,0.15837236,0,0,0.062809695,0,0.45478289,149.43442,2999.8643,9295.48,6754.8501,nan,nan,0,3000,150,10152.26,-2743.0422,0,-91094.61,0,-11.864016,0,6754.8501,0,0,0,0,0
17.68,2645.7412,0,-2999.8649,149.42711,0,-0.014547403,0,0.062913915,0,0,0.00017524279,0,-0.011117174,0,0,0.14761037,-0.011115611,0,0,0.15926658,0,0,0.06281656,0,0.45476062,149.42711,2999.8649,9295.48,6802.5341,nan,nan,0,3000,150,10151.266,-2742.383,0,-91092.23,0,-11.895439,0,6802.5341,0,0,0,0,0
17.72,2651.7182,0,-2999.8655,149.42,0,-0.014590712,0,0.062920805,0,0,0.00016894793,0,-0.011115886,0,0,0.14854466,-0.011114356,0,0,0.16015423,0,0,0.062823156,0,0.45473899,149.42,2999.8655,9295.48,6850.3707,nan,nan,0,3000,150,10150.299,-2741.7471,0,-91089.819,0,-11.923063,0,6850.3707,0,0,0,0,0
17.76,2657.6948,0,-2999.8661,149.41309,0,-0.014636691,0,0.062927443,0,0,0.0001626394,0,-0.011114626,0,0,0.14947509,-0.011113129,0,0,0.1610351,0,0,0.062829482,0,0.45471798,149.41309,2999.8661,9295.48,6898.3457,nan,nan,0,3000,150,10149.361,-2741.1345,0,-91087.379,0,-11.94699,0,6898.3457,0,0,0,0,0
17.8,2663.6712,0,-2999.8667,149.40639,0,-0.014685249,0,0.062933829,0,0,0.00015631913,0,-0.011113393,0,0,0.15040141,-0.011111929,0,0,0.16190899,0,0,0.062835538,0,0.4546976,149.4064,2999.8667,9295.48,6946.445,nan,nan,0,3000,150,10148.45,-2740.5452,0,-91084.911,0,-11.967313,0,6946.445,0,0,0,0,0
17.84,2669.6474,0,-2999.8672,149.39991,0,-0.014736298,0,0.062939961,0,0,0.00014998901,0,-0.011112187,0,0,0.1513234,-0.011110757,0,0,0.16277572,0,0,0.062841325,0,0.45467786,149.39991,2999.8672,9295.48,6994.6544,nan,nan,0,3000,150,10147.568,-2739.9793,0,-91082.415,0,-11.984121,0,6994.6544,0,0,0,0,0
17.88,2675.6232,0,-2999.8678,149.39362,0,-0.014789747,0,0.06294584,0,0,0.00014365087,0,-0.01111101,0,0,0.15224084,-0.011109612,0,0,0.16363508,0,0,0.062846842,0,0.45465874,149.39362,2999.8678,9295.48,7042.9601,nan,nan,0,3000,150,10146.714,-2739.4367,0,-91079.893,0,-11.997491,0,7042.9601,0,0,0,0,0
17.92,2681.5989,0,-2999.8684,149.38755,0,-0.014845507,0,0.062951466,0,0,0.0001373065,0,-0.011109859,0,0,0.15315349,-0.011108495,0,0,0.16448689,0,0,0.06285209,0,0.45464026,149.38755,2999.8684,9295.48,7091.348,nan,nan,0,3000,150,10145.888,-2738.9173,0,-91077.346,0,-12.007494,0,7091.348,0,0,0,0,0
17.96,2687.5743,0,-2999.869,149.38169,0,-0.014903491,0,0.062956838,0,0,0.00013095769,0,-0.011108737,0,0,0.15406114,-0.011107406,0,0,0.16533095,0,0,0.06285707,0,0.45462242,149.38169,2999.869,9295.48,7139.8043,nan,nan,0,3000,150,10145.091,-2738.4213,0,-91074.774,0,-12.014189,0,7139.8043,0,0,0,0,0
18,2693.5494,0,-2999.8696,149.37603,0,-0.014963611,0,0.062961955,0,0,0.00012460615,0,-0.011107643,0,0,0.15496357,-0.011106345,0,0,0.16616709,0,0,0.062861781,0,0.45460521,149.37603,2999.8696,9295.48,7188.3152,nan,nan,0,3000,150,10144.323,-2737.9485,0,-91072.18,0,-12.017622,0,7188.3152,0,0,0,0,0
18.04,2699.5244,0,-2999.8702,149.37058,0,-0.015025779,0,0.062966819,0,0,0.00011825362,0,-0.011106576,0,0,0.15586056,-0.011105312,0,0,0.16699513,0,0,0.062866225,0,0.45458864,149.37059,2999.8702,9295.48,7236.867,nan,nan,0,3000,150,10143.582,-2737.4989,0,-91069.563,0,-12.017834,0,7236.867,0,0,0,0,0
18.08,2705.4991,0,-2999.8708,149.36535,0,-0.01508991,0,0.062971428,0,0,0.00011190177,0,-0.011105537,0,0,0.1567519,-0.011104307,0,0,0.16781488,0,0,0.062870401,0,0.45457271,149.36535,2999.8708,9295.48,7285.4461,nan,nan,0,3000,150,10142.87,-2737.0725,0,-91066.925,0,-12.014852,0,7285.4461,0,0,0,0,0
18.12,2711.4736,0,-2999.8714,149.36032,0,-0.015155917,0,0.062975784,0,0,0.00010555229,0,-0.011104526,0,0,0.15763738,-0.01110333,0,0,0.16862619,0,0,0.062874311,0,0.45455741,149.36032,2999.8714,9295.48,7334.0388,nan,nan,0,3000,150,10142.187,-2736.6692,0,-91064.267,0,-12.008696,0,7334.0388,0,0,0,0,0
18.16,2717.4479,0,-2999.872,149.3555,0,-0.015223713,0,0.062979885,0,0,9.920687e-05,0,-0.011103544,0,0,0.1585168,-0.011102381,0,0,0.16942886,0,0,0.062877956,0,0.45454275,149.3555,2999.872,9295.48,7382.6317,nan,nan,0,3000,150,10141.532,-2736.289,0,-91061.589,0,-11.999375,0,7382.6317,0,0,0,0,0
18.2,2723.4221,0,-2999.8726,149.35089,0,-0.015293215,0,0.062983733,0,0,9.2867166e-05,0,-0.01110259,0,0,0.15938994,-0.011101461,0,0,0.17022275,0,0,0.062881335,0,0.45452873,149.35089,2999.8726,9295.48,7431.2115,nan,nan,0,3000,150,10140.905,-2735.9319,0,-91058.894,0,-11.986893,0,7431.2115,0,0,0,0,0
18.24,2729.396,0,-2999.8733,149.34649,0,-0.015364336,0,0.062987327,0,0,8.6534854e-05,0,-0.011101664,0,0,0.16025662,-0.011100569,0,0,0.17100769,0,0,0.06288445,0,0.45451534,149.34649,2999.8733,9295.48,7479.7647,nan,nan,0,3000,150,10140.307,-2735.5978,0,-91056.181,0,-11.971246,0,7479.7647,0,0,0,0,0
18.28,2735.3698,0,-2999.8739,149.3423,0,-0.015436992,0,0.062990668,0,0,8.021161e-05,0,-0.011100767,0,0,0.16111662,-0.011099707,0,0,0.17178351,0,0,0.062887302,0,0.45450259,149.3423,2999.8739,9295.48,7528.2783,nan,nan,0,3000,150,10139.738,-2735.2865,0,-91053.452,0,-11.952424,0,7528.2783,0,0,0,0,0
18.32,2741.3434,0,-2999.8745,149.33832,0,-0.015511099,0,0.062993757,0,0,7.3899114e-05,0,-0.011099898,0,0,0.16196977,-0.011098873,0,0,0.17255006,0,0,0.062889891,0,0.45449048,149.33832,2999.8745,9295.48,7576.739,nan,nan,0,3000,150,10139.196,-2734.9982,0,-91050.707,0,-11.930416,0,7576.739,0,0,0,0,0
18.36,2747.3169,0,-2999.8751,149.33455,0,-0.015586572,0,0.062996593,0,0,6.7599054e-05,0,-0.011099059,0,0,0.16281585,-0.011098068,0,0,0.1733072,0,0,0.06289222,0,0.454479,149.33455,2999.8751,9295.48,7625.1339,nan,nan,0,3000,150,10138.684,-2734.7326,0,-91047.948,0,-11.905206,0,7625.1339,0,0,0,0,0
18.4,2753.2902,0,-2999.8757,149.33099,0,-0.015663328,0,0.062999178,0,0,6.1313127e-05,0,-0.011098248,0,0,0.1636547,-0.011097292,0,0,0.17405476,0,0,0.062894288,0,0.45446816,149.33099,2999.8757,9295.48,7673.45,nan,nan,0,3000,150,10138.199,-2734.4897,0,-91045.176,0,-11.876777,0,7673.45,0,0,0,0,0
18.44,2759.2634,0,-2999.8764,149.32763,0,-0.015741284,0,0.063001511,0,0,5.504304e-05,0,-0.011097466,0,0,0.16448612,-0.011096545,0,0,0.17479261,0,0,0.062896097,0,0.45445795,149.32763,2999.8764,9295.48,7721.6747,nan,nan,0,3000,150,10137.743,-2734.2695,0,-91042.391,0,-11.845112,0,7721.6747,0,0,0,0,0
18.48,2765.2364,0,-2999.877,149.32448,0,-0.015820358,0,0.063003594,0,0,4.8790505e-05,0,-0.011096714,0,0,0.16530992,-0.011095828,0,0,0.17552061,0,0,0.062897648,0,0.45444837,149.32448,2999.877,9295.48,7769.795,nan,nan,0,3000,150,10137.315,-2734.0717,0,-91039.594,0,-11.810197,0,7769.795,0,0,0,0,0
18.52,2771.2093,0,-2999.8776,149.32154,0,-0.015900466,0,0.063005427,0,0,4.2557245e-05,0,-0.011095991,0,0,0.16612594,-0.01109514,0,0,0.17623861,0,0,0.062898942,0,0.45443942,149.32154,2999.8776,9295.48,7817.7986,nan,nan,0,3000,150,10136.915,-2733.8964,0,-91036.787,0,-11.772017,0,7817.7986,0,0,0,0,0
18.56,2777.1821,0,-2999.8783,149.31881,0,-0.015981526,0,0.063007011,0,0,3.6344988e-05,0,-0.011095297,0,0,0.16693399,-0.011094482,0,0,0.17694649,0,0,0.062899982,0,0.45443111,149.31881,2999.8783,9295.48,7865.6728,nan,nan,0,3000,150,10136.543,-2733.7435,0,-91033.97,0,-11.730564,0,7865.6728,0,0,0,0,0
18.6,2783.1548,0,-2999.8789,149.31628,0,-0.016063458,0,0.063008347,0,0,3.0155466e-05,0,-0.011094633,0,0,0.16773391,-0.011093853,0,0,0.1776441,0,0,0.062900767,0,0.45442342,149.31628,2999.8789,9295.48,7913.4054,nan,nan,0,3000,150,10136.199,-2733.6127,0,-91031.144,0,-11.685833,0,7913.4054,0,0,0,0,0
18.64,2789.1274,0,-2999.8796,149.31396,0,-0.016146181,0,0.063009436,0,0,2.3990411e-05,0,-0.011093998,0,0,0.16852552,-0.011093254,0,0,0.17833134,0,0,0.062901301,0,0.45441635,149.31396,2999.8796,9295.48,7960.9841,nan,nan,0,3000,150,10135.883,-2733.5041,0,-91028.31,0,-11.637822,0,7960.9841,0,0,0,0,0
18.68,2795.1,0,-2999.8802,149.31184,0,-0.016229613,0,0.063010279,0,0,1.7851557e-05,0,-0.011093394,0,0,0.16930866,-0.011092684,0,0,0.17900806,0,0,0.062901583,0,0.45440991,149.31184,2999.8802,9295.48,8008.3967,nan,nan,0,3000,150,10135.595,-2733.4175,0,-91025.469,0,-11.586537,0,8008.3967,0,0,0,0,0
18.72,2801.0724,0,-2999.8809,149.30992,0,-0.016313676,0,0.063010877,0,0,1.174063e-05,0,-0.011092818,0,0,0.17008317,-0.011092145,0,0,0.17967416,0,0,0.062901617,0,0.45440409,149.30992,2999.8809,9295.48,8055.6313,nan,nan,0,3000,150,10135.334,-2733.3527,0,-91022.622,0,-11.53199,0,8055.6313,0,0,0,0,0
