time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar
4.92,4228.1785,1366.1838,-1800,-150.6541,-53.882656,0,0,-0,-2.7981119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9693136e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
4.94,4225.1661,1365.1043,-1800,-150.57872,-54.092957,0,0,-0,-2.7967156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.976197e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
4.96,4222.1552,1364.0205,-1800,-150.50305,-54.303151,0,0,-0,-2.7953193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9837465e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
4.98,4219.1458,1362.9325,-1800,-150.42708,-54.51324,0,0,-0,-2.7939231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9917401e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5,4216.1379,1361.8404,-1800,-150.35082,-54.723223,0,0,-0,-2.7925268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9972912e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.02,4213.1316,1360.744,-1800,-150.27426,-54.933099,0,0,-0,-2.7911305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0037305e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.04,4210.1268,1359.6435,-1800,-150.19742,-55.142868,0,0,-0,-2.7897343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0119462e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.06,4207.1235,1358.5387,-1800,-150.12028,-55.352529,0,0,-0,-2.788338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.021272e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.08,4204.1218,1357.4298,-1800,-150.04284,-55.562082,0,0,-0,-2.7869417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0303759e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.1,4201.1217,1356.3167,-1800,-149.96512,-55.771528,0,0,-0,-2.7855455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0368152e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.12,4198.1231,1355.1994,-1800,-149.8871,-55.980864,0,0,-0,-2.7841492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0445867e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.14,4195.126,1354.0779,-1800,-149.80879,-56.190091,0,0,-0,-2.782753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0516921e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.16,4192.1306,1352.9522,-1800,-149.73019,-56.399209,0,0,-0,-2.7813567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0596858e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.18,4189.1367,1351.8223,-1800,-149.65129,-56.608217,0,0,-0,-2.7799604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0692337e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.2,4186.1444,1350.6883,-1800,-149.57211,-56.817114,0,0,-0,-2.7785642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0761171e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.22,4183.1536,1349.55,-1800,-149.49263,-57.025901,0,0,-0,-2.7771679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0827784e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.24,4180.1645,1348.4077,-1800,-149.41286,-57.234576,0,0,-0,-2.7757716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09055e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.26,4177.177,1347.2611,-1800,-149.3328,-57.44314,0,0,-0,-2.7743754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0994317e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.28,4174.191,1346.1103,-1800,-149.25245,-57.651592,0,0,-0,-2.7729791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1083135e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.3,4171.2067,1344.9554,-1800,-149.17181,-57.859931,0,0,-0,-2.7715829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.115419e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.32,4168.224,1343.7964,-1800,-149.09088,-58.068158,0,0,-0,-2.7701866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1245228e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.34,4165.2429,1342.6331,-1800,-149.00965,-58.276271,0,0,-0,-2.7687903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1329605e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.36,4162.2635,1341.4657,-1800,-148.92814,-58.484271,0,0,-0,-2.7673941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1429525e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.38,4159.2856,1340.2942,-1800,-148.84633,-58.692157,0,0,-0,-2.7659978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1493918e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.4,4156.3094,1339.1185,-1800,-148.76424,-58.899928,0,0,-0,-2.7646015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1571633e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.42,4153.3349,1337.9386,-1800,-148.68185,-59.107585,0,0,-0,-2.7632053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.165601e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.44,4150.362,1336.7546,-1800,-148.59918,-59.315126,0,0,-0,-2.761809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1762592e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.46,4147.3908,1335.5664,-1800,-148.51621,-59.522552,0,0,-0,-2.7604127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1844748e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.48,4144.4212,1334.3741,-1800,-148.43296,-59.729862,0,0,-0,-2.7590165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1926905e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.5,4141.4533,1333.1776,-1800,-148.34942,-59.937055,0,0,-0,-2.7576202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2022384e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.52,4138.487,1331.977,-1800,-148.26558,-60.144131,0,0,-0,-2.756224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21001e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.54,4135.5225,1330.7723,-1800,-148.18146,-60.35109,0,0,-0,-2.7548277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2193358e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.56,4132.5596,1329.5634,-1800,-148.09705,-60.557932,0,0,-0,-2.7534314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2275515e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.58,4129.5984,1328.3504,-1800,-148.01235,-60.764655,0,0,-0,-2.7520352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2373214e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.6,4126.639,1327.1332,-1800,-147.92737,-60.97126,0,0,-0,-2.7506389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2446489e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.62,4123.6812,1325.9119,-1800,-147.84209,-61.177746,0,0,-0,-2.7492426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2521984e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.64,4120.7251,1324.6865,-1800,-147.75652,-61.384113,0,0,-0,-2.7478464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2588598e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.66,4117.7707,1323.457,-1800,-147.67067,-61.59036,0,0,-0,-2.7464501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2635227e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.68,4114.8181,1322.2233,-1800,-147.58453,-61.796487,0,0,-0,-2.7450538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.270184e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.7,4111.8672,1320.9855,-1800,-147.4981,-62.002494,0,0,-0,-2.7436576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2768454e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.72,4108.918,1319.7436,-1800,-147.41139,-62.20838,0,0,-0,-2.7422613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.285061e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.74,4105.9706,1318.4976,-1800,-147.32439,-62.414144,0,0,-0,-2.7408651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2928326e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.76,4103.0249,1317.2475,-1800,-147.2371,-62.619787,0,0,-0,-2.7394688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3012703e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.78,4100.0809,1315.9932,-1800,-147.14952,-62.825307,0,0,-0,-2.7380725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3090418e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.8,4097.1387,1314.7349,-1800,-147.06165,-63.030706,0,0,-0,-2.7366763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3194779e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.82,4094.1983,1313.4724,-1800,-146.9735,-63.235981,0,0,-0,-2.73528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3265834e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.84,4091.2596,1312.2059,-1800,-146.88507,-63.441133,0,0,-0,-2.7338837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.334577e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.86,4088.3227,1310.9352,-1800,-146.79634,-63.646161,0,0,-0,-2.7324875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3414604e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.88,4085.3876,1309.6604,-1800,-146.70733,-63.851065,0,0,-0,-2.7310912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3465674e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.9,4082.4542,1308.3816,-1800,-146.61804,-64.055845,0,0,-0,-2.729695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3527846e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.92,4079.5227,1307.0986,-1800,-146.52846,-64.2605,0,0,-0,-2.7282987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3612223e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.94,4076.5929,1305.8115,-1800,-146.43859,-64.46503,0,0,-0,-2.7269024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3683278e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.96,4073.6649,1304.5204,-1800,-146.34843,-64.669434,0,0,-0,-2.7255062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3763214e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
5.98,4070.7388,1303.2252,-1800,-146.258,-64.873712,0,0,-0,-2.7241099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3852031e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6,4067.8144,1301.9259,-1800,-146.16727,-65.077863,0,0,-0,-2.7227136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3927527e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.02,4064.8919,1300.6225,-1800,-146.07626,-65.281887,0,0,-0,-2.7213174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4025226e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.04,4061.9712,1299.315,-1800,-145.98497,-65.485785,0,0,-0,-2.7199211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4096281e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.06,4059.0523,1298.0034,-1800,-145.89339,-65.689554,0,0,-0,-2.7185248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4189539e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.08,4056.1353,1296.6878,-1800,-145.80153,-65.893196,0,0,-0,-2.7171286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4287239e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.1,4053.2201,1295.3681,-1800,-145.70939,-66.096709,0,0,-0,-2.7157323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4353852e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.12,4050.3067,1294.0444,-1800,-145.61696,-66.300093,0,0,-0,-2.7143361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4429347e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.14,4047.3952,1292.7165,-1800,-145.52424,-66.503348,0,0,-0,-2.7129398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.454037e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.16,4044.4856,1291.3846,-1800,-145.43124,-66.706473,0,0,-0,-2.7115435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.464251e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.18,4041.5778,1290.0487,-1800,-145.33796,-66.909468,0,0,-0,-2.7101473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4735769e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.2,4038.6719,1288.7087,-1800,-145.2444,-67.112333,0,0,-0,-2.708751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4815705e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.22,4035.7678,1287.3646,-1800,-145.15055,-67.315067,0,0,-0,-2.7073547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4895641e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.24,4032.8657,1286.0165,-1800,-145.05642,-67.51767,0,0,-0,-2.7059585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4975577e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.26,4029.9654,1284.6643,-1800,-144.962,-67.720141,0,0,-0,-2.7045622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5068836e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.28,4027.067,1283.3081,-1800,-144.86731,-67.92248,0,0,-0,-2.7031659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5166536e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.3,4024.1705,1281.9478,-1800,-144.77233,-68.124687,0,0,-0,-2.7017697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5264235e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.32,4021.2759,1280.5835,-1800,-144.67707,-68.32676,0,0,-0,-2.7003734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5335289e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.34,4018.3832,1279.2151,-1800,-144.58152,-68.528701,0,0,-0,-2.6989772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5410785e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.36,4015.4925,1277.8427,-1800,-144.4857,-68.730508,0,0,-0,-2.6975809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5495162e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.38,4012.6036,1276.4663,-1800,-144.38959,-68.932181,0,0,-0,-2.6961846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5566216e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.4,4009.7167,1275.0859,-1800,-144.2932,-69.13372,0,0,-0,-2.6947884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5659475e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.42,4006.8317,1273.7014,-1800,-144.19653,-69.335124,0,0,-0,-2.6933921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5708324e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.44,4003.9486,1272.3129,-1800,-144.09958,-69.536392,0,0,-0,-2.6919958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5810465e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.46,4001.0675,1270.9203,-1800,-144.00235,-69.737525,0,0,-0,-2.6905996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5872637e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.48,3998.1884,1269.5238,-1800,-143.90484,-69.938523,0,0,-0,-2.6892033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5943692e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.5,3995.3111,1268.1232,-1800,-143.80705,-70.139383,0,0,-0,-2.687807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6045832e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.52,3992.4359,1266.7186,-1800,-143.70897,-70.340108,0,0,-0,-2.6864108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6121327e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.54,3989.5626,1265.31,-1800,-143.61062,-70.540695,0,0,-0,-2.6850145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6227909e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.56,3986.6913,1263.8974,-1800,-143.51199,-70.741144,0,0,-0,-2.6836183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6298963e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.58,3983.8219,1262.4807,-1800,-143.41307,-70.941455,0,0,-0,-2.682222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6392222e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.6,3980.9545,1261.0601,-1800,-143.31388,-71.141629,0,0,-0,-2.6808257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6494362e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.62,3978.0892,1259.6355,-1800,-143.21441,-71.341663,0,0,-0,-2.6794295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6569857e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.64,3975.2258,1258.2068,-1800,-143.11466,-71.541559,0,0,-0,-2.6780332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6649793e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.66,3972.3644,1256.7742,-1800,-143.01463,-71.741315,0,0,-0,-2.6766369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6743052e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.68,3969.505,1255.3376,-1800,-142.91432,-71.940931,0,0,-0,-2.6752407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6827429e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.7,3966.6476,1253.897,-1800,-142.81373,-72.140407,0,0,-0,-2.6738444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6894043e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.72,3963.7922,1252.4524,-1800,-142.71286,-72.339742,0,0,-0,-2.6724482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6973979e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.74,3960.9389,1251.0038,-1800,-142.61172,-72.538936,0,0,-0,-2.6710519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7049474e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.76,3958.0876,1249.5512,-1800,-142.5103,-72.737989,0,0,-0,-2.6696556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7138292e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.78,3955.2383,1248.0947,-1800,-142.4086,-72.9369,0,0,-0,-2.6682594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7218228e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.8,3952.391,1246.6341,-1800,-142.30662,-73.135668,0,0,-0,-2.6668631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7333691e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.82,3949.5458,1245.1696,-1800,-142.20436,-73.334294,0,0,-0,-2.6654668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7395863e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.84,3946.7026,1243.7012,-1800,-142.10183,-73.532778,0,0,-0,-2.6640706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.748024e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.86,3943.8615,1242.2287,-1800,-141.99902,-73.731118,0,0,-0,-2.6626743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7564617e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.88,3941.0225,1240.7523,-1800,-141.89594,-73.929314,0,0,-0,-2.661278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7640112e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.9,3938.1855,1239.2719,-1800,-141.79257,-74.127366,0,0,-0,-2.6598818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7715608e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.92,3935.3506,1237.7876,-1800,-141.68893,-74.325273,0,0,-0,-2.6584855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.777778e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.94,3932.5177,1236.2993,-1800,-141.58502,-74.523036,0,0,-0,-2.6570893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.787548e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.96,3929.687,1234.8071,-1800,-141.48083,-74.720653,0,0,-0,-2.655693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7982061e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
6.98,3926.8583,1233.3109,-1800,-141.37636,-74.918125,0,0,-0,-2.6542967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8053115e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7,3924.0317,1231.8108,-1800,-141.27161,-75.11545,0,0,-0,-2.6529005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8137492e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.02,3921.2072,1230.3067,-1800,-141.1666,-75.312629,0,0,-0,-2.6515042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8221869e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.04,3918.3848,1228.7986,-1800,-141.0613,-75.509661,0,0,-0,-2.6501079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8315128e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.06,3915.5646,1227.2867,-1800,-140.95573,-75.706546,0,0,-0,-2.6487117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8395064e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.08,3912.7464,1225.7708,-1800,-140.84989,-75.903284,0,0,-0,-2.6473154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8483882e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.1,3909.9304,1224.2509,-1800,-140.74377,-76.099873,0,0,-0,-2.6459191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8563818e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.12,3907.1164,1222.7272,-1800,-140.63738,-76.296315,0,0,-0,-2.6445229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8652636e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.14,3904.3046,1221.1995,-1800,-140.53071,-76.492607,0,0,-0,-2.6431266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8741454e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.16,3901.495,1219.6679,-1800,-140.42377,-76.68875,0,0,-0,-2.6417304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8812508e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.18,3898.6875,1218.1323,-1800,-140.31656,-76.884744,0,0,-0,-2.6403341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8896885e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.2,3895.8821,1216.5929,-1800,-140.20907,-77.080588,0,0,-0,-2.6389378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8954616e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
7.22,3893.0789,1215.0495,-1800,-140.10131,-77.276281,0,0,-0,-2.6375416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9003466e-13,0.48002529,160,1800,1,0,nan,nan,nan,nan,nan,13144.792
