time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_aero_fx,rocket_aero_fy,rocket_aero_fz,rocket_aero_mx,rocket_aero_my,rocket_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
1.02,183.54035,1.4814016,-207.54076,272.38764,5.8976633,-158.99617,0.010120503,0.54798767,0.048502187,-0.032250067,-0.0041690361,0.068153229,-0.0052526944,-3.40869e-05,-0.0085858361,0.87102013,-0.0051889307,-3.3885827e-05,-0.0087063404,1,0,0,0.019808827,-0.022997851,0.92917422,315.45141,207.54076,78.601476,17466.667,0.5492327,nan,0.075997044,nan,nan,59744.496,-562.79315,700.6492,-461.12911,-0.017916675,-0.98097962,1.6857915,17466.667,0,0,0,0,0
1.04,189.02048,1.6025785,-210.73998,275.9848,6.2585151,-161.13986,0.010305995,0.54788547,0.050106734,-0.032844482,-0.0047067845,0.068991201,-0.0051798544,-3.3868352e-05,-0.0087188246,0.87608744,-0.0051128451,-3.367516e-05,-0.0088378419,1,0,0,0.01960023,-0.023495567,0.9415603,319.64485,210.73998,78.476015,17451.852,0.54888005,nan,0.077896125,nan,nan,61324.551,-577.67727,734.13322,-468.54266,-0.017730111,-0.99591162,1.6765478,17451.852,0,0,0,0,0
1.06,194.57253,1.7311042,-213.98207,279.57956,6.6340577,-163.28441,0.010489568,0.54777201,0.0517306,-0.033432727,-0.0052533585,0.069824244,-0.0051034612,-3.3658238e-05,-0.0088501376,0.88095567,-0.0050332928,-3.3472406e-05,-0.0089676302,1,0,0,0.019378155,-0.023987402,0.95394456,323.83721,213.98207,78.350554,17437.037,0.54851142,nan,0.079810496,nan,nan,62924.047,-592.74452,768.44281,-475.52614,-0.017546831,-1.0109107,1.6677295,17437.037,0,0,0,0,0
1.08,200.19646,1.8672752,-217.26707,283.17192,7.0245933,-165.42967,0.010671256,0.54764711,0.053373651,-0.034014912,-0.005808796,0.070652542,-0.00502361,-3.3455997e-05,-0.0089797342,0.88563264,-0.0049503675,-3.3277029e-05,-0.0090956656,1,0,0,0.019142974,-0.024473178,0.96632685,328.02844,217.26707,78.225092,17422.222,0.54812669,nan,0.081740075,nan,nan,64542.905,-607.99416,803.57148,-482.05827,-0.017366734,-1.0259621,1.6592883,17422.222,0,0,0,0,0
1.1,205.89221,2.0113941,-220.59497,286.76186,7.4304234,-167.57547,0.010851092,0.54751059,0.055035757,-0.034591139,-0.0063731278,0.071476255,-0.0049403943,-3.3261095e-05,-0.0091075747,0.89012586,-0.0048641613,-3.3088525e-05,-0.0092219101,1,0,0,0.018895051,-0.024952721,0.97870702,332.21847,220.59497,78.099631,17407.407,0.54772576,nan,0.083684775,nan,nan,66181.046,-623.42545,839.51208,-488.11791,-0.017189701,-1.0410523,1.6511791,17407.407,0,0,0,0,0
1.12,211.65974,2.1637694,-223.9658,290.34936,7.851848,-169.72163,0.011029105,0.54736227,0.05671679,-0.03516151,-0.0069463775,0.072295521,-0.0048539061,-3.3073031e-05,-0.0092336212,0.89444256,-0.0047747646,-3.2906419e-05,-0.009346327,1,0,0,0.018634739,-0.025425871,0.99108492,336.40725,223.9658,77.97417,17392.593,0.54730852,nan,0.085644505,nan,nan,67838.389,-639.03762,876.25674,-493.68407,-0.017015592,-1.0561681,1.6433592,17392.593,0,0,0,0,0
1.14,217.49899,2.3247157,-227.37955,293.93442,8.2891659,-171.86798,0.011205325,0.54720198,0.058416624,-0.035726119,-0.0075285625,0.073110459,-0.0047642357,-3.2891332e-05,-0.0093578373,0.89858966,-0.0046822666,-3.2730264e-05,-0.0094688814,1,0,0,0.018362388,-0.025892474,1.0034604,340.59471,227.37955,77.848708,17377.778,0.54687485,nan,0.087619171,nan,nan,69514.851,-654.82989,913.79692,-498.73596,-0.016844252,-1.0712973,1.6357886,17377.778,0,0,0,0,0
1.16,223.40993,2.4945537,-230.83622,297.51703,8.7426742,-174.01433,0.011379779,0.54702951,0.060135137,-0.036285056,-0.0081196937,0.073921165,-0.0046714724,-3.2715552e-05,-0.0094801882,0.90257383,-0.0045867553,-3.2559638e-05,-0.00958954,1,0,0,0.01807834,-0.026352388,1.0158333,344.78081,230.83622,77.723247,17362.963,0.54642467,nan,0.089608675,nan,nan,71210.347,-670.80147,952.12344,-503.25299,-0.016675514,-1.086428,1.6284295,17362.963,0,0,0,0,0
1.18,229.3925,2.6736097,-234.33583,301.09718,9.2126684,-176.1605,0.011552494,0.54684471,0.061872207,-0.036838405,-0.0087197761,0.074727718,-0.0045757039,-3.2545272e-05,-0.0096006406,0.90640147,-0.0044883174,-3.2394145e-05,-0.0097082707,1,0,0,0.017782931,-0.026805475,1.0282034,348.96548,234.33583,77.597786,17348.148,0.54595785,nan,0.091612914,nan,nan,72924.793,-686.95155,991.22642,-507.21481,-0.016509199,-1.1015491,1.6212465,17348.148,0,0,0,0,0
1.2,235.44664,2.8622161,-237.87835,304.67486,9.6994422,-178.30628,0.011723493,0.54664738,0.063627712,-0.037386245,-0.0093288088,0.075530182,-0.0044770168,-3.2380097e-05,-0.0097191629,0.91007874,-0.0043870385,-3.2233409e-05,-0.0098250435,1,0,0,0.01747649,-0.02725161,1.0405707,353.14867,237.87835,77.472325,17333.333,0.54547429,nan,0.093631781,nan,nan,74658.099,-703.2793,1031.0954,-510.60131,-0.016345119,-1.1166498,1.6142063,17333.333,0,0,0,0,0
1.22,241.57232,3.0607111,-241.46378,308.25008,10.203287,-180.45148,0.011892798,0.54643735,0.065401532,-0.037928646,-0.0099467857,0.0763286,-0.0043754968,-3.2219654e-05,-0.009835725,0.91361153,-0.0042830032,-3.2077081e-05,-0.0099398294,1,0,0,0.017159344,-0.027690672,1.052935,357.33031,241.46378,77.346863,17318.519,0.5449739,nan,0.095665166,nan,nan,76410.179,-719.78388,1071.7192,-513.39266,-0.016183081,-1.1317197,1.6072776,17318.519,0,0,0,0,0
1.24,247.76948,3.2694388,-245.09211,311.82281,10.724493,-182.59589,0.012060429,0.54621443,0.067193549,-0.038465674,-0.010573695,0.077123004,-0.0042712283,-3.2063593e-05,-0.0099502981,0.91700553,-0.004176295,-3.1924827e-05,-0.010052601,1,0,0,0.016831813,-0.02812255,1.065296,361.51036,245.09211,77.221402,17303.704,0.54445656,nan,0.097712952,nan,nan,78180.94,-736.46445,1113.0862,-515.56932,-0.016022884,-1.146749,1.6004309,17303.704,0,0,0,0,0
1.26,254.03807,3.488749,-248.76332,315.39307,11.263346,-184.73929,0.012226404,0.54597845,0.069003641,-0.038997388,-0.01120952,0.077913409,-0.0041642949,-3.1911585e-05,-0.010062855,0.92026618,-0.0040669968,-3.1776337e-05,-0.010163334,1,0,0,0.016494212,-0.028547139,1.0776537,365.68875,248.76332,77.095941,17288.889,0.54392218,nan,0.099775023,nan,nan,79970.291,-753.32014,1155.184,-517.11208,-0.015864324,-1.1617281,1.5936387,17288.889,0,0,0,0,0
1.28,260.37805,3.7189971,-252.47739,318.96086,11.820132,-186.88148,0.012390739,0.54572922,0.070831689,-0.039523838,-0.011854239,0.078699817,-0.0040547792,-3.1763318e-05,-0.010173371,0.92339874,-0.0039551903,-3.1631317e-05,-0.010272002,1,0,0,0.016146853,-0.028964342,1.0900079,369.86542,252.47739,76.97048,17274.074,0.54337067,nan,0.10185125,nan,nan,81778.139,-770.35007,1197.9997,-518.00204,-0.015707196,-1.1766475,1.5868749,17274.074,0,0,0,0,0
1.3,266.78936,3.9605445,-256.23429,322.52616,12.395132,-189.02222,0.012553446,0.54546657,0.072677571,-0.04004507,-0.012507826,0.079482219,-0.003942763,-3.16185e-05,-0.010281821,0.92640822,-0.0038409564,-3.1489489e-05,-0.010378584,1,0,0,0.015790043,-0.029374069,1.1023585,374.04032,256.23429,76.845018,17259.259,0.54280191,nan,0.10394152,nan,nan,83604.389,-787.55335,1241.5198,-518.22068,-0.01555129,-1.1914982,1.5801152,17259.259,0,0,0,0,0
1.32,273.27195,4.2137578,-260.03399,326.08899,12.988626,-191.16129,0.012714538,0.54519031,0.074541167,-0.04056112,-0.013170248,0.080260591,-0.0038283271,-3.1476856e-05,-0.010388184,0.92929947,-0.0037243756,-3.1350594e-05,-0.010483059,1,0,0,0.015424087,-0.029776236,1.1147053,378.21339,260.03399,76.719557,17244.444,0.54221582,nan,0.10604568,nan,nan,85448.945,-804.92906,1285.7304,-517.74985,-0.0153964,-1.2062714,1.5733369,17244.444,0,0,0,0,0
1.34,279.82578,4.4790095,-263.87645,329.64935,13.600891,-193.29844,0.012874024,0.54490028,0.076422353,-0.04107202,-0.01384147,0.081034902,-0.0037115519,-3.1338126e-05,-0.010492437,0.93207712,-0.0036055271,-3.1214385e-05,-0.010585406,1,0,0,0.015049285,-0.030170765,1.1270481,382.38458,263.87645,76.594096,17229.63,0.54161229,nan,0.10816362,nan,nan,87311.708,-822.47629,1330.6168,-516.57178,-0.015242316,-1.2209584,1.5665184,17229.63,0,0,0,0,0
1.36,286.45079,4.7566775,-267.76164,333.20723,14.232199,-195.43345,0.013031911,0.54459628,0.078321004,-0.041577794,-0.01452145,0.081805105,-0.0035925166,-3.1202065e-05,-0.010594562,0.93474565,-0.0034844898,-3.1080632e-05,-0.010685607,1,0,0,0.014665932,-0.030557587,1.1393868,386.55381,267.76164,76.468635,17214.815,0.54099124,nan,0.11029517,nan,nan,89192.579,-840.1941,1376.164,-514.66915,-0.015088835,-1.2355508,1.5596397,17214.815,0,0,0,0,0
1.38,293.14694,5.047145,-271.68951,336.76266,14.882821,-197.56607,0.013188204,0.54427816,0.080236994,-0.042078458,-0.015210144,0.082571149,-0.0034713001,-3.1068444e-05,-0.010694539,0.93730934,-0.0033613417,-3.0949115e-05,-0.010783645,1,0,0,0.014274323,-0.030936636,1.1517213,390.72105,271.68951,76.343173,17200,0.54035258,nan,0.11244022,nan,nan,91091.458,-858.08154,1422.3564,-512.02503,-0.014935751,-1.2500403,1.5526819,17200,0,0,0,0,0
1.4,299.91417,5.3508007,-275.66,340.31562,15.553024,-199.69604,0.013342907,0.54394572,0.082170196,-0.042574023,-0.015907501,0.083332971,-0.0033479801,-3.0937043e-05,-0.010792353,0.93977231,-0.0032361602,-3.0819629e-05,-0.010879506,1,0,0,0.013874747,-0.031307853,1.1640513,394.88622,275.66,76.217712,17185.185,0.53969621,nan,0.11459859,nan,nan,93008.244,-876.13766,1469.1779,-508.62296,-0.014782864,-1.2644186,1.5456274,17185.185,0,0,0,0,0
1.42,306.75244,5.6680386,-279.67307,343.86614,16.243072,-201.82311,0.013496019,0.5435988,0.084120479,-0.043064492,-0.016613467,0.084090498,-0.0032226342,-3.0807659e-05,-0.010887988,0.94213851,-0.003109022,-3.0691979e-05,-0.010973174,1,0,0,0.013467492,-0.031671187,1.1763768,399.04927,279.67307,76.092251,17170.37,0.53902206,nan,0.11677016,nan,nan,94942.831,-894.36147,1516.6121,-504.44694,-0.014629976,-1.2786778,1.5384597,17170.37,0,0,0,0,0
1.44,313.6617,5.9992581,-283.72865,347.41421,16.953224,-203.94702,0.013647539,0.54323723,0.08608771,-0.043549862,-0.017327983,0.084843651,-0.0030953388,-3.0680098e-05,-0.01098143,0.94441175,-0.0029800031,-3.0565983e-05,-0.011064637,1,0,0,0.013052841,-0.032026588,1.1886976,403.21015,283.72865,75.96679,17155.556,0.53833002,nan,0.11895474,nan,nan,96895.117,-912.752,1564.642,-499.48147,-0.014476896,-1.2928098,1.5311633,17155.556,0,0,0,0,0
1.46,320.6419,6.3448634,-287.82668,350.95984,17.683736,-206.0675,0.013797466,0.54286084,0.088071755,-0.044030125,-0.018050986,0.085592345,-0.0029661701,-3.0554176e-05,-0.011072667,0.94659568,-0.0028491789,-3.0441467e-05,-0.011153883,1,0,0,0.012631077,-0.032374015,1.2010135,407.3688,287.82668,75.841328,17140.741,0.53762002,nan,0.1211522,nan,nan,98864.994,-931.30824,1613.2501,-493.71152,-0.014323434,-1.3068069,1.5237236,17140.741,0,0,0,0,0
1.48,327.69299,6.705264,-291.96709,354.50305,18.434861,-208.18429,0.013945793,0.54246944,0.090072476,-0.044505264,-0.018782409,0.086336484,-0.0028352034,-3.0429723e-05,-0.011161686,0.94869381,-0.0027166244,-3.0318266e-05,-0.011240902,1,0,0,0.012202477,-0.032713432,1.2133244,411.52516,291.96709,75.715867,17125.926,0.53689198,nan,0.12336236,nan,nan,100852.36,-950.02919,1662.4186,-487.12258,-0.014169406,-1.3206612,1.5161271,17125.926,0,0,0,0,0
1.5,334.81492,7.0808744,-296.1498,358.04384,19.206847,-210.29711,0.014092513,0.54206289,0.092089733,-0.044975258,-0.01952218,0.087075968,-0.0027025134,-3.0306574e-05,-0.011248478,0.95070951,-0.0025824136,-3.0196228e-05,-0.011325686,1,0,0,0.011767317,-0.033044807,1.2256301,415.67917,296.1498,75.590406,17111.111,0.53614582,nan,0.12558505,nan,nan,102857.09,-968.91381,1712.1294,-479.7007,-0.014014635,-1.334365,1.5083611,17111.111,0,0,0,0,0
1.52,342.00765,7.4721142,-300.37473,361.58223,19.999938,-212.40567,0.014237619,0.541641,0.094123383,-0.04544008,-0.020270222,0.087810691,-0.0025681744,-3.0184575e-05,-0.011333033,0.95264601,-0.0024466202,-3.0075205e-05,-0.011408226,1,0,0,0.01132587,-0.033368114,1.2379305,419.83077,300.37473,75.464945,17096.296,0.53538147,nan,0.12782011,nan,nan,104879.09,-987.96107,1762.3638,-471.43242,-0.013858948,-1.3479107,1.5004136,17096.296,0,0,0,0,0
1.54,349.27112,7.8794074,-304.64178,365.11823,20.814374,-214.50969,0.014381099,0.54120363,0.096173279,-0.045899697,-0.021026455,0.08854054,-0.0024322597,-3.0063582e-05,-0.011415346,0.95450644,-0.0023093171,-2.9955059e-05,-0.011488516,1,0,0,0.010878407,-0.033683329,1.2502254,423.97991,304.64178,75.339483,17081.481,0.53459884,nan,0.13006735,nan,nan,106918.25,-1007.1699,1813.1029,-462.30487,-0.013702178,-1.3612908,1.4922736,17081.481,0,0,0,0,0
1.56,356.60529,8.3031833,-308.95088,368.65184,21.650391,-216.60889,0.014522941,0.54075059,0.098239272,-0.046354069,-0.021790795,0.089265399,-0.0022948423,-2.9943455e-05,-0.011495408,0.95629377,-0.0021705766,-2.9835659e-05,-0.011566552,1,0,0,0.010425194,-0.033990438,1.2625147,428.12654,308.95088,75.214022,17066.667,0.53379787,nan,0.1323266,nan,nan,108974.45,-1026.5393,1864.3274,-452.30575,-0.013544165,-1.3744976,1.4839305,17066.667,0,0,0,0,0
1.58,364.01011,8.7438754,-313.30191,372.18308,22.50822,-218.70297,0.014663132,0.54028174,0.10032121,-0.046803155,-0.022563151,0.089985143,-0.0021559945,-2.9824066e-05,-0.011573215,0.95801089,-0.0020304706,-2.9716882e-05,-0.011642327,1,0,0,0.0099664973,-0.034289426,1.2747982,432.27058,313.30191,75.088561,17051.852,0.5329785,nan,0.13459767,nan,nan,111047.58,-1046.0682,1916.0177,-441.42331,-0.013384755,-1.3875237,1.4753746,17051.852,0,0,0,0,0
1.6,371.48554,9.201922,-317.69478,375.71197,23.388087,-220.79163,0.014801655,0.5397969,0.10241894,-0.047246903,-0.023343431,0.090699647,-0.002015788,-2.970529e-05,-0.011648763,0.95966054,-0.0018890702,-2.959861e-05,-0.01171584,1,0,0,0.0095025792,-0.034580285,1.2870758,436.412,317.69478,74.9631,17037.037,0.53214064,nan,0.13688037,nan,nan,113137.51,-1065.7554,1968.1538,-429.64643,-0.013223798,-1.4003616,1.4665968,17037.037,0,0,0,0,0
1.62,379.03152,9.677766,-322.12937,379.23852,24.290215,-222.87457,0.014938495,0.53929594,0.10453229,-0.047685262,-0.024131537,0.091408779,-0.0018742939,-2.9587011e-05,-0.011722049,0.96124538,-0.0017464459,-2.9480733e-05,-0.01178709,1,0,0,0.0090336995,-0.034863013,1.2993472,440.55073,322.12937,74.837638,17022.222,0.53128425,nan,0.13917451,nan,nan,115244.15,-1085.5999,2020.7156,-416.96455,-0.013061155,-1.4130039,1.4575885,17022.222,0,0,0,0,0
1.64,386.64801,10.171855,-326.60556,382.76273,25.214821,-224.95149,0.015073633,0.53877869,0.10666111,-0.048118172,-0.024927367,0.092112403,-0.0017315827,-2.9469118e-05,-0.011793071,0.96276796,-0.0016026676,-2.9363144e-05,-0.011856073,1,0,0,0.0085601154,-0.035137608,1.3116125,444.68671,326.60556,74.712177,17007.407,0.53040926,nan,0.1414799,nan,nan,117367.37,-1105.6006,2073.6826,-403.36776,-0.01289669,-1.4254433,1.4483417,17007.407,0,0,0,0,0
1.66,394.33497,10.684639,-331.12324,386.28463,26.162117,-227.02206,0.015207048,0.53824499,0.10880524,-0.048545571,-0.025730814,0.09281038,-0.0015877241,-2.9351507e-05,-0.011861828,0.96423072,-0.0014578046,-2.9245745e-05,-0.011922792,1,0,0,0.0080820817,-0.035404074,1.3238713,448.81989,331.12324,74.586716,16992.593,0.52951562,nan,0.14379632,nan,nan,119507.04,-1125.7563,2127.0341,-388.84675,-0.012730274,-1.4376723,1.4388489,16992.593,0,0,0,0,0
1.68,402.09234,11.216575,-335.68226,389.80423,27.13231,-229.08599,0.01533872,0.5376947,0.11096449,-0.048967392,-0.026541769,0.093502568,-0.0014427875,-2.9234077e-05,-0.011928321,0.96563601,-0.0013119256,-2.912844e-05,-0.011987247,1,0,0,0.0075998505,-0.035662421,1.3361236,452.95021,335.68226,74.461255,16977.778,0.52860326,nan,0.14612359,nan,nan,121663.06,-1146.066,2180.7491,-373.39283,-0.012561788,-1.4496838,1.429103,16977.778,0,0,0,0,0
1.7,409.92009,11.768123,-340.28251,393.32154,28.125602,-231.14294,0.015468628,0.53712768,0.1131387,-0.049383564,-0.027360116,0.09418882,-0.0012968414,-2.9116736e-05,-0.01199255,0.96698609,-0.0011650986,-2.9011141e-05,-0.012049441,1,0,0,0.0071136714,-0.03591266,1.3483692,457.07761,340.28251,74.335793,16962.963,0.52767215,nan,0.14846148,nan,nan,123835.3,-1166.5285,2234.8063,-356.99798,-0.012391115,-1.4614703,1.4190974,16962.963,0,0,0,0,0
1.72,417.81816,12.339745,-344.92383,396.83658,29.14219,-233.19261,0.015596746,0.53654377,0.11532769,-0.049794013,-0.028185736,0.094868989,-0.0011499539,-2.8999393e-05,-0.012054519,0.96828313,-0.001017391,-2.8893761e-05,-0.012109376,1,0,0,0.0066237913,-0.036154805,1.360608,461.20205,344.92383,74.210332,16948.148,0.52672223,nan,0.15080979,nan,nan,126023.64,-1187.1427,2289.1846,-339.6548,-0.012218147,-1.4730247,1.4088259,16948.148,0,0,0,0,0
1.74,425.78651,12.931911,-349.60607,400.34935,30.182267,-235.23466,0.015723052,0.53594284,0.11753128,-0.050198661,-0.029018506,0.095542922,-0.0010021921,-2.8881964e-05,-0.01211423,0.96952921,-0.00086886963,-2.8776222e-05,-0.012167057,1,0,0,0.0061304546,-0.036388876,1.3728398,465.32345,349.60607,74.084871,16933.333,0.52575345,nan,0.15316829,nan,nan,128227.95,-1207.9073,2343.8622,-321.35654,-0.012042784,-1.4843397,1.3982827,16933.333,0,0,0,0,0
1.76,433.82509,13.545091,-354.32908,403.85988,31.246018,-237.26877,0.015847519,0.53532473,0.11974928,-0.050597426,-0.029858298,0.096210466,-0.00085362286,-2.8764368e-05,-0.012171688,0.97072633,-0.0007196005,-2.8658445e-05,-0.012222488,1,0,0,0.0056339029,-0.036614894,1.3850644,469.44178,354.32908,73.95941,16918.519,0.52476579,nan,0.15553678,nan,nan,130448.12,-1228.8213,2398.8175,-302.09713,-0.01186493,-1.4954081,1.3874622,16918.519,0,0,0,0,0
1.78,441.93387,14.17976,-359.09271,407.36817,32.333624,-239.2946,0.015970121,0.53468933,0.1219815,-0.050990225,-0.03070498,0.096871463,-0.00070431217,-2.864653e-05,-0.012226897,0.97187642,-0.00056964906,-2.8540359e-05,-0.012275676,1,0,0,0.0051343754,-0.036832886,1.3972817,473.55696,359.09271,73.833948,16903.704,0.5237592,nan,0.15791501,nan,nan,132684.02,-1249.8834,2454.0285,-281.87114,-0.011684498,-1.5062229,1.3763593,16903.704,0,0,0,0,0
1.8,450.11279,14.836398,-363.89677,410.87425,33.44526,-241.31183,0.01609083,0.53403649,0.12422776,-0.051376969,-0.031558416,0.097525756,-0.00055432538,-2.8528377e-05,-0.012279864,0.97298133,-0.0004190801,-2.8421895e-05,-0.012326627,1,0,0,0.0046321086,-0.037042879,1.4094916,477.66896,363.89677,73.708487,16888.889,0.52273364,nan,0.16030278,nan,nan,134935.51,-1271.0925,2509.4734,-260.67382,-0.011501405,-1.5167768,1.3649691,16888.889,0,0,0,0,0
1.82,458.36181,15.515485,-368.74109,414.37811,34.581097,-243.32011,0.016209619,0.53336608,0.12648785,-0.051757569,-0.032418466,0.098173184,-0.00040372721,-2.8409841e-05,-0.012330594,0.97404283,-0.00026795771,-2.8302987e-05,-0.012375348,1,0,0,0.004127336,-0.037244904,1.4216938,481.7777,368.74109,73.583026,16874.074,0.5216891,nan,0.16269983,nan,nan,137202.48,-1292.4474,2565.1299,-238.5011,-0.011315576,-1.5270628,1.353287,16874.074,0,0,0,0,0
1.84,466.68089,16.217509,-373.6255,417.87979,35.741298,-245.3191,0.016326459,0.53267798,0.12876158,-0.052131933,-0.033284983,0.098813583,-0.00025258167,-2.8290857e-05,-0.012379096,0.97506263,-0.00011634529,-2.8183574e-05,-0.012421848,1,0,0,0.0036202888,-0.037438997,1.4338884,485.88313,373.6255,73.457565,16859.259,0.52062553,nan,0.16510595,nan,nan,139484.8,-1313.9469,2620.9759,-215.34955,-0.011126943,-1.5370738,1.3413085,16859.259,0,0,0,0,0
1.86,475.06999,16.942957,-378.5498,421.37928,36.926021,-247.30847,0.016441319,0.53197205,0.13104874,-0.052499967,-0.03415782,0.099446789,-0.00010095209,-2.8171363e-05,-0.012425378,0.97604236,3.5694446e-05,-2.8063597e-05,-0.012466135,1,0,0,0.0031111954,-0.037625193,1.446075,489.98521,378.5498,73.332103,16844.444,0.51954293,nan,0.16752088,nan,nan,141782.34,-1335.5897,2676.989,-191.21647,-0.010935442,-1.5468028,1.3290295,16844.444,0,0,0,0,0
1.88,483.52905,17.692321,-383.5138,424.8766,38.135419,-249.28786,0.01655417,0.53124818,0.13334912,-0.052861573,-0.035036824,0.10007264,5.109888e-05,-2.8051301e-05,-0.012469449,0.9769836,0.00018809948,-2.7943001e-05,-0.01250822,1,0,0,0.0026002812,-0.037803533,1.4582535,494.08387,383.5138,73.206642,16829.63,0.51844127,nan,0.16994438,nan,nan,144094.97,-1357.3746,2733.1469,-166.09981,-0.010741017,-1.5562429,1.316446,16829.63,0,0,0,0,0
1.9,492.05805,18.466096,-388.5173,428.37176,39.369638,-251.25693,0.016664982,0.53050625,0.13566251,-0.053216655,-0.035921836,0.10069096,0.0002035093,-2.7930616e-05,-0.012511318,0.97788786,0.00034080851,-2.7821733e-05,-0.012548112,1,0,0,0.0020877691,-0.037974057,1.4704239,498.17906,388.5173,73.081181,16814.815,0.51732053,nan,0.1723762,nan,nan,146422.56,-1379.3005,2789.427,-139.99819,-0.010543619,-1.5653871,1.3035542,16814.815,0,0,0,0,0
1.92,500.65692,19.26478,-393.56008,431.86477,40.628818,-253.21533,0.016773722,0.52974615,0.1379887,-0.053565111,-0.036812694,0.10130159,0.00035621795,-2.7809254e-05,-0.012550997,0.97875659,0.00049376094,-2.7699742e-05,-0.012585822,1,0,0,0.0015738793,-0.038136812,1.4825859,502.27073,393.56008,72.95572,16800,0.51618071,nan,0.1748161,nan,nan,148764.97,-1401.3661,2845.807,-112.91095,-0.010343202,-1.5742285,1.2903505,16800,0,0,0,0,0
1.94,509.32564,20.088873,-398.64193,435.35564,41.913094,-255.16271,0.016880359,0.52896776,0.14032746,-0.05390684,-0.037709234,0.10190435,0.00050916431,-2.7687167e-05,-0.012588494,0.97959119,0.00064689692,-2.7576983e-05,-0.012621362,1,0,0,0.0010588288,-0.038291842,1.4947394,506.35881,398.64193,72.830258,16785.185,0.51502181,nan,0.17726382,nan,nan,151122.09,-1423.5701,2902.2643,-84.838081,-0.010139727,-1.5827602,1.2768314,16785.185,0,0,0,0,0
1.96,518.06415,20.938879,-403.76263,438.84438,43.222594,-257.09872,0.016984861,0.52817097,0.14267857,-0.054241741,-0.038611284,0.10249907,0.00066228859,-2.7564308e-05,-0.012623824,0.98039301,0.0008001573,-2.745341e-05,-0.012654745,1,0,0,0.0005428322,-0.038439198,1.5068843,510.44327,403.76263,72.704797,16770.37,0.51384381,nan,0.17971909,nan,nan,153493.76,-1445.9112,2958.7764,-55.780278,-0.009933163,-1.5909754,1.2629934,16770.37,0,0,0,0,0
1.98,526.87242,21.815303,-408.92194,442.33099,44.55744,-259.02299,0.017087196,0.52735569,0.1450418,-0.05456971,-0.039518671,0.10308559,0.00081553174,-2.7440631e-05,-0.012656997,0.98116332,0.00095348369,-2.732898e-05,-0.012685982,1,0,0,2.6101002e-05,-0.038578929,1.5190204,514.52404,408.92194,72.579336,16755.556,0.51264672,nan,0.18218166,nan,nan,155879.87,-1468.3884,3015.3207,-25.738912,-0.0097234812,-1.5988674,1.2488334,16755.556,0,0,0,0,0
2,535.75041,22.718652,-414.11963,445.81549,45.917748,-260.93518,0.01718733,0.52652181,0.14741693,-0.054890643,-0.040431215,0.10366372,0.00096883542,-2.7316096e-05,-0.012688026,0.98190337,0.0011068184,-2.7203656e-05,-0.012715087,1,0,0,-0.00049115604,-0.038711088,1.5311475,518.60106,414.11963,72.453875,16740.741,0.51143056,nan,0.18465126,nan,nan,158280.27,-1491.0002,3071.8748,5.2839657,-0.0095106602,-1.6064295,1.2343481,16740.741,0,0,0,0,0
2.02,544.69806,23.649438,-419.35546,449.29788,47.303627,-262.83493,0.017285232,0.52566923,0.14980371,-0.055204434,-0.041348734,0.10423329,0.0011221421,-2.7190662e-05,-0.012716924,0.98261434,0.0012601046,-2.7077397e-05,-0.012742073,1,0,0,-0.0010087331,-0.03883573,1.5432655,522.67429,419.35546,72.328413,16725.926,0.51019532,nan,0.18712761,nan,nan,160694.84,-1513.7454,3128.416,37.285621,-0.0092946835,-1.6136549,1.2195344,16725.926,0,0,0,0,0
2.04,553.71535,24.608172,-424.62916,452.77816,48.71518,-264.72187,0.017380868,0.52479787,0.15220191,-0.055510978,-0.042271042,0.10479413,0.0012753949,-2.7064292e-05,-0.012743706,0.98329738,0.0014132862,-2.695017e-05,-0.012766956,1,0,0,-0.0015264272,-0.038952911,1.5553743,526.74368,424.62916,72.202952,16711.111,0.50894102,nan,0.18961044,nan,nan,163123.43,-1536.6227,3184.9219,70.262643,-0.0090755398,-1.620537,1.2043892,16711.111,0,0,0,0,0
2.06,562.80222,25.595369,-429.94048,456.25634,50.152503,-266.59566,0.017474206,0.52390763,0.15461128,-0.05581017,-0.043197947,0.10534606,0.0014285378,-2.693695e-05,-0.012768385,0.98395359,0.0015663076,-2.6821941e-05,-0.012789748,1,0,0,-0.0020440383,-0.039062688,1.5674737,530.80916,429.94048,72.077491,16696.296,0.50766769,nan,0.19209948,nan,nan,165565.91,-1559.6309,3241.3701,104.21094,-0.0088532227,-1.6270693,1.1889096,16696.296,0,0,0,0,0
