time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_aero_fx,rocket_aero_fy,rocket_aero_fz,rocket_aero_mx,rocket_aero_my,rocket_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
6.24,590.77179,12.238337,-2996.4061,318.3947,3.0580908,-829.49757,9.8233185e-07,1.1563934,0.00019833495,-4.0416356e-06,-0.068929304,-8.2626743e-06,0.010002611,3.1273959e-09,-1.9865042e-07,0.99999631,0.0097795241,4.8723137e-09,-1.2421458e-07,1,-0.0016366483,3.2565275e-08,-0.054223999,-4.423527e-06,2.6974395,886.37276,2996.4061,520,82100,1.1170107,nan,0,nan,nan,357312.94,-21010.001,3.7258795,45149.541,0.00069802342,425.93018,-0.023040437,82099.89,-0.0026736055,-134.36876,0,-335.92191,0.0066840137
6.27,600.37662,12.330094,-3021.3175,322.17218,3.0590409,-831.38544,3.0379649e-07,1.1543505,0.00019770602,-2.7529409e-06,-0.067159312,-8.5911125e-06,0.0097661317,4.9550723e-09,-1.2078886e-07,0.99999652,0.0095474894,6.627045e-09,-4.9640383e-08,1,-0.0015898753,1.9723334e-08,-0.05304061,-3.9207874e-06,2.707697,889.47547,3021.3175,520,82050,1.1170107,nan,0,nan,nan,358897.73,-21103.187,3.3147424,44360.843,0.00067513289,412.9375,-0.019800302,82049.896,-0.0016182975,-130.44921,0,-326.12303,0.0040457438
6.3,610.0942,12.421878,-3046.2855,325.90937,3.0599591,-833.27648,-3.5222988e-07,1.1523598,0.00019705952,-1.5067697e-06,-0.065451205,-8.9049746e-06,0.0095343977,6.7058451e-09,-4.6369509e-08,0.99999673,0.0093201698,8.3070595e-09,2.1630582e-08,1,-0.0015443582,7.5683276e-09,-0.051870882,-3.439383e-06,2.7179559,892.57588,3046.2855,520,82000,1.1170107,nan,0,nan,nan,360476.27,-21196.005,2.9180129,43574.036,0.00065269675,400.42381,-0.016718972,81999.902,-0.00062060213,-126.63732,0,-316.59331,0.0015515053
6.33,619.92334,12.513689,-3071.3103,329.60631,3.0608461,-835.17101,-9.8620632e-07,1.1504195,0.00019639629,-3.0226264e-07,-0.063800966,-9.2047691e-06,0.0093073724,8.3820427e-09,2.4753089e-08,0.99999692,0.0090975211,9.91466e-09,8.9737788e-08,1,-0.0015000717,-3.9338822e-09,-0.050715954,-2.9783941e-06,2.7282156,895.67386,3071.3103,520,81950,1.1170107,nan,0,nan,nan,362048.38,-21288.445,2.5351612,42790.272,0.00063072318,388.3644,-0.013789139,81949.908,0.00032238129,-122.93083,0,-307.32707,-0.00080595321
6.36,629.86283,12.605526,-3096.392,333.2631,3.0617025,-837.06932,-1.5985984e-06,1.1485279,0.00019571719,8.6145358e-07,-0.062204943,-9.4909887e-06,0.0090850117,9.9859643e-09,9.2718113e-08,0.9999971,0.0088794931,1.1452116e-08,1.5481465e-07,1,-0.0014569895,-1.4815726e-08,-0.049576783,-2.5369425e-06,2.7384758,898.76926,3096.392,520,81900,1.1170107,nan,0,nan,nan,363613.86,-21380.495,2.1656787,42010.563,0.00060921884,376.73632,-0.011003814,81899.913,0.0012134067,-119.3274,0,-298.31849,-0.0030335168
6.39,639.91145,12.697389,-3121.5307,336.87991,3.0625291,-838.97166,-2.1898766e-06,1.1466835,0.00019502299,1.9852636e-06,-0.060659809,-9.7641102e-06,0.0088672655,1.1519876e-08,1.5765869e-07,0.99999727,0.0086660304,1.2921662e-08,2.1698876e-07,1,-0.0014150852,-2.5108012e-08,-0.048454163,-2.11419e-06,2.7487361,901.86195,3121.5307,520,81850,1.1170107,nan,0,nan,nan,365172.54,-21472.145,1.8090772,41235.794,0.00058818893,365.51822,-0.0083563244,81849.918,0.0020550887,-115.82468,0,-289.56171,-0.0051377218
6.42,650.06803,12.789276,-3146.7266,340.45696,3.0633265,-840.87826,-2.7605153e-06,1.1448848,0.00019431447,3.0700605e-06,-0.059162533,-1.0024595e-05,0.0086540784,1.2986007e-08,2.1970216e-07,0.99999743,0.0084570731,1.4325492e-08,2.7638213e-07,1,-0.0013743319,-3.4840001e-08,-0.047348744,-1.7093365e-06,2.7589962,904.95177,3146.7266,520,81800,1.1170107,nan,0,nan,nan,366724.22,-21563.384,1.4648881,40466.743,0.00056763723,354.6902,-0.0058402981,81799.923,0.0028499094,-112.42031,0,-281.05078,-0.0071247735
6.45,660.33136,12.881187,-3171.9796,343.99448,3.0640953,-842.78931,-3.3109908e-06,1.1431304,0.00019359238,4.1167433e-06,-0.057710351,-1.027289e-05,0.0084453906,1.4386549e-08,2.7897028e-07,0.99999758,0.0082525574,1.5665761e-08,3.3311145e-07,1,-0.0013347025,-4.4039487e-08,-0.04626105,-1.3216184e-06,2.7692555,908.03859,3171.9796,520,81750,1.1170107,nan,0,nan,nan,368268.71,-21654.2,1.1326618,39704.085,0.00054756622,344.23371,-0.0034496532,81749.927,0.0036002249,-109.1119,0,-272.77975,-0.0090005622
6.48,670.70027,12.97312,-3197.2901,347.49277,3.0648363,-844.70496,-3.8417808e-06,1.1414189,0.0001928574,5.1262144e-06,-0.056300738,-1.0509426e-05,0.0082411385,1.5723653e-08,3.3557949e-07,0.99999772,0.0080524167,1.694458e-08,3.8728827e-07,1,-0.0012961701,-5.2732866e-08,-0.045191492,-9.5030728e-07,2.7795137,911.12227,3197.2901,520,81700,1.1170107,nan,0,nan,nan,369805.82,-21744.582,0.81196732,38948.405,0.00052797709,334.13143,-0.0011785867,81699.931,0.0043082716,-105.89707,0,-264.74267,-0.010770679
6.51,681.17358,13.065075,-3222.6582,350.95214,3.0655501,-846.62537,-4.3533628e-06,1.1397491,0.00019211023,6.0993778e-06,-0.054931386,-1.0734621e-05,0.0080412554,1.6999426e-08,3.8964111e-07,0.99999785,0.0078565814,1.8164017e-08,4.3901924e-07,1,-0.0012587075,-6.094521e-08,-0.04414038,-5.9470763e-07,2.7897703,914.20266,3222.6582,520,81650,1.1170107,nan,0,nan,nan,371335.38,-21834.52,0.50239098,38200.207,0.00050886987,324.36715,0.00097843646,81649.935,0.0049761724,-102.77344,0,-256.93359,-0.012440431
6.54,691.75013,13.157052,-3248.0839,354.37294,3.0662372,-848.55065,-4.8462132e-06,1.1381199,0.00019135153,7.037136e-06,-0.053600183,-1.0948878e-05,0.0078456719,1.8215931e-08,4.4126159e-07,0.99999798,0.0076649802,1.9326091e-08,4.8840636e-07,1,-0.0012222877,-6.8700327e-08,-0.043107937,-2.5415596e-07,2.8000251,917.27962,3248.0839,520,81600,1.1170107,nan,0,nan,nan,372857.19,-21924.003,0.2035362,37459.924,0.00049024353,314.92571,0.0030266953,81599.939,0.0056059425,-99.738653,0,-249.34663,-0.014014856
6.57,702.42877,13.249048,-3273.5674,357.75553,3.0668984,-850.48089,-5.3208062e-06,1.1365301,0.00019058191,7.9403893e-06,-0.052305195,-1.1152587e-05,0.0076543168,1.9375186e-08,4.9054271e-07,0.99999809,0.00747754,2.0432778e-08,5.3554713e-07,1,-0.0011868841,-7.6020832e-08,-0.042094309,7.1980947e-08,2.8102776,920.35303,3273.5674,520,81550,1.1170107,nan,0,nan,nan,374371.08,-22013.02,-0.084977373,36727.925,0.00047209599,305.7929,0.0049712232,81549.943,0.0061994945,-96.790374,0,-241.97594,-0.015498736
6.6,713.20836,13.341064,-3299.1089,361.10031,3.0675341,-852.41619,-5.7776133e-06,1.1349787,0.00018980198,8.8100328e-06,-0.051044645,-1.1346126e-05,0.007467117,2.0479162e-08,5.3758177e-07,0.9999982,0.0072941862,2.1486006e-08,5.8053479e-07,1,-0.0011524701,-8.2928203e-08,-0.041099574,3.8430742e-07,2.8205274,923.42276,3299.1089,520,81500,1.1170107,nan,0,nan,nan,375876.87,-22101.56,-0.36351453,36004.518,0.00045442429,296.95537,0.006816819,81499.946,0.006758644,-93.926291,0,-234.81573,-0.01689661
6.63,724.08776,13.433098,-3324.7085,364.40766,3.0681451,-854.3566,-6.2171019e-06,1.1334646,0.00018901233,9.6469555e-06,-0.049816904,-1.1529857e-05,0.0072839982,2.1529782e-08,5.8247183e-07,0.99999831,0.0071148437,2.2487651e-08,6.2345847e-07,1,-0.0011190195,-8.9442839e-08,-0.040123751,6.8340027e-07,2.8307743,926.48867,3324.7085,520,81450,1.1170107,nan,0,nan,nan,377374.38,-22189.613,-0.63242516,35289.962,0.00043722461,288.4006,0.0085680573,81449.949,0.0072851147,-91.144121,0,-227.8603,-0.018212787
6.66,735.06587,13.525151,-3350.3665,367.67802,3.0687318,-856.30217,-6.639735e-06,1.131987,0.0001882135,1.0452039e-05,-0.048620469,-1.1704132e-05,0.0071048852,2.2528922e-08,6.2530185e-07,0.99999841,0.0069394367,2.3439547e-08,6.6440345e-07,1,-0.0010865066,-9.5584119e-08,-0.039166805,9.6981006e-07,2.8410178,929.55064,3350.3665,520,81400,1.1170107,nan,0,nan,nan,378863.44,-22277.17,-0.89204486,34584.47,0.0004204924,280.11679,0.010229299,81399.952,0.0077805427,-88.441618,0,-221.10404,-0.019451357
6.69,746.14157,13.617221,-3376.0828,370.9118,3.0692949,-858.25294,-7.0459707e-06,1.1305447,0.00018740604,1.1226154e-05,-0.047453959,-1.1869292e-05,0.0069297023,2.3478409e-08,6.6615693e-07,0.9999985,0.0067678887,2.4343473e-08,7.0345125e-07,1,-0.0010549058,-1.0137045e-07,-0.03822866,1.2440624e-06,2.8512576,932.60856,3376.0828,520,81350,1.1170107,nan,0,nan,nan,380343.88,-22364.22,-1.1426956,33888.212,0.00040422241,272.09283,0.011804699,81349.955,0.0082464813,-85.816573,0,-214.54143,-0.020616203
6.72,757.31378,13.709307,-3401.8578,374.10945,3.0698349,-860.20893,-7.4362609e-06,1.1291371,0.00018659046,1.1970164e-05,-0.046316097,-1.2025663e-05,0.0067583734,2.4380021e-08,7.0511843e-07,0.99999859,0.0066001237,2.5201163e-08,7.4067985e-07,1,-0.0010241923,-1.0681931e-07,-0.037309196,1.5066592e-06,2.8614934,935.66232,3401.8578,520,81300,1.1170107,nan,0,nan,nan,381815.54,-22450.754,-1.3846863,33201.322,0.00038840877,264.31825,0.013298221,81299.957,0.0086844053,-83.266817,0,-208.16704,-0.021711013
6.75,768.58142,13.80141,-3427.6915,377.27141,3.0703524,-862.17016,-7.8110515e-06,1.1277633,0.00018576725,1.2684918e-05,-0.045205703,-1.2173561e-05,0.0065908223,2.5235489e-08,7.4226419e-07,0.99999867,0.0064360654,2.6014302e-08,7.7616385e-07,1,-0.00099434137,-1.1194732e-07,-0.036408263,1.7580797e-06,2.8717249,938.7118,3427.6915,520,81250,1.1170107,nan,0,nan,nan,383278.27,-22536.762,-1.6183134,32523.903,0.00037304509,256.78317,0.014713639,81249.96,0.009095715,-80.790223,0,-201.97556,-0.022739287
6.78,779.94342,13.893527,-3453.5841,380.39812,3.0708479,-864.13662,-8.1707817e-06,1.1264223,0.00018493689,1.3371253e-05,-0.044121686,-1.2313294e-05,0.0064269729,2.6046493e-08,7.7766865e-07,0.99999875,0.0062756379,2.6784526e-08,8.0997461e-07,1,-0.00096532909,-1.1677025e-07,-0.035525679,1.9987816e-06,2.8819518,941.7569,3453.5841,520,81200,1.1170107,nan,0,nan,nan,384731.89,-22622.235,-1.8438615,31856.026,0.0003581245,249.47822,0.016054552,81199.962,0.0094817401,-78.38471,0,-195.96177,-0.02370435
6.81,791.39874,13.98566,-3479.5358,383.49005,3.0713219,-866.10832,-8.5158836e-06,1.1251136,0.00018409983,1.4029995e-05,-0.043063031,-1.2445154e-05,0.0062667495,2.6814667e-08,8.1140304e-07,0.99999882,0.0061187658,2.7513423e-08,8.4218041e-07,1,-0.00093713185,-1.2130311e-07,-0.034661239,2.2292021e-06,2.8921739,944.79752,3479.5358,520,81150,1.1170107,nan,0,nan,nan,386176.27,-22707.165,-2.0616037,31197.738,0.00034363971,242.39458,0.01732439,81149.964,0.0098437434,-76.048238,0,-190.1206,-0.024609358
6.84,802.94633,14.077806,-3505.5467,386.54765,3.071775,-868.08522,-8.8467816e-06,1.1238362,0.0001832565,1.4661954e-05,-0.042028797,-1.2569427e-05,0.0061100767,2.7541597e-08,8.435355e-07,0.99999889,0.0059653742,2.8202535e-08,8.7284659e-07,1,-0.00090972661,-1.2556015e-07,-0.033814716,2.449759e-06,2.9023908,947.83357,3505.5467,520,81100,1.1170107,nan,0,nan,nan,387611.26,-22791.542,-2.2718023,30549.065,0.00032958307,235.52387,0.018526423,81099.966,0.010182924,-73.778818,0,-184.44705,-0.02545731
6.87,814.58518,14.169965,-3531.617,389.57139,3.0722076,-870.06732,-9.1638926e-06,1.1225895,0.00018240734,1.5267926e-05,-0.041018108,-1.2686387e-05,0.0059568798,2.822882e-08,8.7413124e-07,0.99999896,0.0058153893,2.8853355e-08,9.0203566e-07,1,-0.00088309086,-1.2955491e-07,-0.032985866,2.6608515e-06,2.9126023,950.86495,3531.617,520,81050,1.1170107,nan,0,nan,nan,389036.7,-22875.358,-2.4747094,29910.008,0.00031594664,228.85812,0.019663767,81049.968,0.010500421,-71.574505,0,-178.93626,-0.026251053
6.9,826.31427,14.262137,-3557.7468,392.5617,3.0726203,-872.05458,-9.4676255e-06,1.1213729,0.00018155274,1.5848691e-05,-0.040030146,-1.27963e-05,0.0058070849,2.8877827e-08,9.0325268e-07,0.99999902,0.0056687375,2.9467332e-08,9.298075e-07,1,-0.00085720258,-1.3330026e-07,-0.03217443,2.8628613e-06,2.9228082,953.89158,3557.7468,520,81000,1.1170107,nan,0,nan,nan,390452.47,-22958.605,-2.670567,29280.556,0.0003027222,222.38982,0.020739392,80999.97,0.010797317,-69.433401,0,-173.5835,-0.026993293
6.93,838.1326,14.354321,-3583.9364,395.51907,3.0730135,-874.04696,-9.7583809e-06,1.1201856,0.00018069308,1.6405015e-05,-0.039064146,-1.289942e-05,0.0056606188,2.9490065e-08,9.3095954e-07,0.99999907,0.0055253467,3.0045867e-08,9.5621939e-07,1,-0.00083204033,-1.3680844e-07,-0.031380135,3.0561532e-06,2.9330083,956.91337,3583.9364,520,80950,1.1170107,nan,0,nan,nan,391858.43,-23041.276,-2.8596077,28660.678,0.00028990133,216.11177,0.021756131,80949.972,0.011074639,-67.353657,0,-168.38414,-0.027686598
6.96,850.0392,14.446517,-3610.1857,398.44394,3.0733877,-876.04443,-1.0036551e-05,1.1190269,0.00017982875,1.6937646e-05,-0.038119395,-1.2995995e-05,0.0055174093,3.0066932e-08,9.5730902e-07,0.99999913,0.0053851454,3.0590319e-08,9.813262e-07,1,-0.00080758316,-1.4009108e-07,-0.030602702,3.2410758e-06,2.9432023,959.93025,3610.1857,520,80900,1.1170107,nan,0,nan,nan,393254.44,-23123.361,-3.0420551,28050.331,0.00027747546,210.01718,0.022716683,80899.974,0.011333365,-65.333471,0,-163.33368,-0.028333412
6.99,862.0331,14.538723,-3636.4951,401.33677,3.0737433,-878.04693,-1.030252e-05,1.1178963,0.0001789601,1.7447319e-05,-0.037195219,-1.3086261e-05,0.005377385,3.0609784e-08,9.8235587e-07,0.99999918,0.0052480633,3.1102001e-08,1.0051805e-06,1,-0.00078381069,-1.4315925e-07,-0.02984184,3.417963e-06,2.9533901,962.94215,3636.4951,520,80850,1.1170107,nan,0,nan,nan,394640.39,-23204.855,-3.2181243,27449.46,0.00026543586,204.09953,0.023623623,80849.975,0.011574422,-63.371088,0,-158.42772,-0.028936055
7.02,874.11328,14.630941,-3662.8646,404.18983,3.0740794,-880.05829,-1.0544146e-05,1.1162232,0.00017810136,1.7934485e-05,-0.12714054,-1.3163032e-05,0.016244529,3.1101898e-08,1.0066269e-06,0.99999923,0.024169212,3.1479814e-08,1.0304937e-06,1,-0.0023535559,-1.4609206e-07,-0.029676604,3.5871104e-06,2.9635718,965.94914,3662.8646,520,80800,0.95993109,nan,0,nan,nan,396016.26,-23285.756,-3.3880233,26885.154,0.00025240622,-9811.807,0.023382958,80799.776,0.011804206,-190.16714,0,-475.41786,-0.029510514
7.05,886.27936,14.723168,-3689.2941,407.1133,3.0744171,-882.02024,-1.0670318e-05,1.1100128,0.00017735396,1.8380477e-05,-0.26849019,-1.3261836e-05,0.016940176,3.1204935e-08,1.0377826e-06,0.99999927,0.014368884,3.1034673e-08,1.0710433e-06,1,-0.0024472666,-1.4999662e-07,-0.033972767,3.7476915e-06,2.973724,968.94354,3689.2941,520,80750,0.95993109,nan,0,nan,nan,397375.7,-23365.691,-3.5511932,30960.25,0.00021422655,-1859.8746,0.013158226,80749.758,0.012112191,-197.61658,0,-494.04146,-0.030280477
7.08,898.53692,14.815405,-3715.7803,410.3244,3.0747978,-883.81596,-1.0738913e-05,1.1018013,0.00017665457,1.8727503e-05,-0.26433652,-1.3551984e-05,0.014641803,3.0835732e-08,1.0739375e-06,0.99999931,0.013433638,3.0427228e-08,1.1062643e-06,1,-0.0021082116,-1.5459651e-07,-0.039941645,3.9014122e-06,2.9837992,971.90991,3715.7803,520,80700,0.95993109,nan,0,nan,nan,398706.13,-23443.921,-3.7089305,36769.028,0.00015102462,2198.2961,0.0056226647,80699.821,0.012475911,-170.13255,0,-425.33138,-0.031189778
7.11,910.89503,14.907655,-3742.3179,413.82493,3.0752217,-885.43845,-1.0821671e-05,1.0943626,0.00017592657,1.8963906e-05,-0.23122934,-1.3914383e-05,0.014288891,3.0490001e-08,1.1051335e-06,0.99999935,0.014428196,3.0280343e-08,1.1316961e-06,1,-0.0020492274,-1.5846194e-07,-0.044807317,4.0529161e-06,2.9937865,974.84483,3742.3179,520,80650,0.95993109,nan,0,nan,nan,400004.88,-23520.287,-3.8650161,41483.081,0.00010271452,1655.7238,0.0087392304,80649.831,0.012779929,-165.27008,0,-413.17519,-0.031949822
7.14,923.36144,14.999918,-3768.9021,417.55102,3.0756765,-886.91784,-1.0921729e-05,1.0877082,0.00017516961,1.913581e-05,-0.21334842,-1.4208891e-05,0.014477086,3.0421873e-08,1.1319134e-06,0.99999939,0.014584566,3.0474115e-08,1.156075e-06,1,-0.0020680375,-1.6167797e-07,-0.048633403,4.2027871e-06,3.0036949,977.75124,3768.9021,520,80600,0.95993109,nan,0,nan,nan,401274.51,-23594.941,-4.0199955,45216.92,8.3762312e-05,1041.2368,0.013798539,80599.828,0.013031216,-166.68371,0,-416.70927,-0.032578041
7.17,935.94229,15.092195,-3795.5289,421.46125,3.0761542,-888.27383,-1.1028783e-05,1.0814701,0.00017439673,1.9291239e-05,-0.20200931,-1.444273e-05,0.014472081,3.057402e-08,1.1574241e-06,0.99999943,0.014393217,3.0775566e-08,1.180963e-06,1,-0.0020595181,-1.6469869e-07,-0.051836416,4.3495039e-06,3.0135317,980.63166,3795.5289,520,80550,0.95993109,nan,0,nan,nan,402517.2,-23668.011,-4.1725522,48389.544,8.4071377e-05,964.81484,0.016514446,80549.829,0.013266452,-165.89406,0,-414.73516,-0.033166129
7.2,948.64271,15.184486,-3822.1948,425.52848,3.0766497,-889.5192,-1.113913e-05,1.0755653,0.00017361222,1.9454799e-05,-0.19087509,-1.4652201e-05,0.014356115,3.0825819e-08,1.1821571e-06,0.99999946,0.014237113,3.1079081e-08,1.2047628e-06,1,-0.0020354832,-1.6759637e-07,-0.054531705,4.492317e-06,3.0233026,983.48796,3822.1948,520,80500,0.95993109,nan,0,nan,nan,403734.57,-23739.593,-4.3219588,51100.802,9.1292428e-05,965.68236,0.018155908,80499.833,0.013491479,-163.85628,0,-409.6407,-0.033728699
7.23,961.46706,15.276793,-3848.8967,429.72814,3.0771584,-890.66604,-1.1251715e-05,1.0699921,0.00017281692,1.9632714e-05,-0.18009581,-1.4845708e-05,0.01422776,3.1101373e-08,1.2056877e-06,0.99999949,0.014106658,3.1357233e-08,1.2270809e-06,1,-0.0020099721,-1.703126e-07,-0.056749865,4.6311375e-06,3.0330138,986.32223,3848.8967,520,80450,0.95993109,nan,0,nan,nan,404928.44,-23809.792,-4.4680712,53370.58,9.8724782e-05,918.0387,0.019800981,80449.837,0.013701621,-161.70214,0,-404.25536,-0.034254052
7.26,974.41899,15.369115,-3875.6317,434.03743,3.0776759,-891.72612,-1.1365163e-05,1.0647287,0.00017201197,1.9822805e-05,-0.17031518,-1.50213e-05,0.014091957,3.1366755e-08,1.2279511e-06,0.99999952,0.013958853,3.1605658e-08,1.2482155e-06,1,-0.0019836952,-1.7283994e-07,-0.058539519,4.7659172e-06,3.0426723,989.13675,3875.6317,520,80400,0.95993109,nan,0,nan,nan,406100.77,-23878.725,-4.6108049,55240.967,0.00010395125,860.69322,0.021427015,80399.842,0.013896304,-159.48899,0,-398.72248,-0.03474076
7.29,987.5015,15.461453,-3902.3975,438.43622,3.0781987,-892.71023,-1.1477994e-05,1.059745,0.00017119878,2.00204e-05,-0.16148652,-1.5179768e-05,0.013940524,3.1610082e-08,1.2490781e-06,0.99999955,0.013792241,3.1826686e-08,1.268332e-06,1,-0.0019555068,-1.7519833e-07,-0.059954727,4.8965696e-06,3.0522848,991.93379,3902.3975,520,80350,0.95993109,nan,0,nan,nan,407253.48,-23946.504,-4.7500511,56760.592,0.0001065842,812.40079,0.02288253,80349.846,0.014077159,-157.12487,0,-392.81218,-0.035192897
7.32,1000.717,15.553806,-3929.1918,442.90695,3.0787235,-893.62811,-1.1589062e-05,1.0550149,0.00017037853,2.0220932e-05,-0.15343615,-1.5323542e-05,0.01377435,3.1829732e-08,1.2691598e-06,0.99999958,0.013613798,3.202497e-08,1.2874622e-06,1,-0.0019255382,-1.7740179e-07,-0.061042205,5.0230523e-06,3.0618579,994.71548,3929.1918,520,80300,0.95993109,nan,0,nan,nan,408388.38,-24013.237,-4.885743,57971.303,0.00010703459,770.33891,0.02417439,80299.851,0.014245337,-154.62062,0,-386.55155,-0.035613343
7.35,1014.0675,15.646175,-3956.0128,447.4342,3.0792476,-894.48856,-1.1697546e-05,1.0505166,0.00016955219,2.0420837e-05,-0.14606654,-1.5454495e-05,0.013596625,3.2028042e-08,1.2882455e-06,0.9999996,0.013426393,3.2204693e-08,1.3056374e-06,1,-0.0018942395,-1.7945832e-07,-0.061841954,5.1453791e-06,3.0713975,997.48381,3956.0128,520,80250,0.95993109,nan,0,nan,nan,409507.16,-24079.021,-5.0178671,58908.962,0.00010590897,731.57171,0.025346894,80249.856,0.014401504,-152.01263,0,-380.03158,-0.036003761
7.38,1027.5544,15.73856,-3982.8589,452.00443,3.0797687,-895.29958,-1.1802834e-05,1.0462306,0.00016872057,2.0617641e-05,-0.13931283,-1.5573897e-05,0.013409503,3.2207913e-08,1.3063804e-06,0.99999962,0.01323121,3.236843e-08,1.3229055e-06,1,-0.0018619123,-1.8137522e-07,-0.062389417,5.2635979e-06,3.0809092,1000.2406,3982.8589,520,80200,0.95993109,nan,0,nan,nan,410611.38,-24143.949,-5.146444,59605.561,0.00010372973,695.72096,0.026421227,80199.861,0.014546268,-149.32528,0,-373.31319,-0.036365669
7.41,1041.1789,15.83096,-4009.7288,456.60577,3.0802846,-896.06838,-1.1904465e-05,1.0421393,0.00016788441,2.0809708e-05,-0.13311303,-1.5682803e-05,0.013214525,3.2371466e-08,1.3236115e-06,0.99999965,0.013029525,3.2517408e-08,1.3393129e-06,1,-0.0018287704,-1.8315992e-07,-0.062716166,5.3777762e-06,3.0903982,1002.9876,4009.7288,520,80150,0.95993109,nan,0,nan,nan,411702.46,-24208.104,-5.2715149,60089.783,0.00010085757,662.75695,0.027406762,80149.866,0.014680243,-146.57587,0,-366.43967,-0.036700609
7.44,1054.9417,15.923376,-4036.6212,461.22779,3.0807936,-896.80147,-1.200209e-05,1.0382269,0.00016704436,2.0995953e-05,-0.12740882,-1.5782149e-05,0.013013091,3.2519928e-08,1.339983e-06,0.99999967,0.012822644,3.2652125e-08,1.3549004e-06,1,-0.001795006,-1.8481939e-07,-0.062850191,5.4879956e-06,3.099869,1005.7262,4036.6212,520,80100,0.95993109,nan,0,nan,nan,412781.64,-24271.56,-5.3931356,60387.192,9.7516019e-05,632.42497,0.028312333,80099.871,0.01480401,-143.7799,0,-359.44975,-0.037010024
7.47,1068.8434,16.015807,-4063.5351,465.86142,3.0812942,-897.5047,-1.2095452e-05,1.0344794,0.00016620097,2.1175624e-05,-0.12214834,-1.587275e-05,0.012806479,3.2653931e-08,1.3555356e-06,0.99999969,0.012611713,3.2772813e-08,1.3697053e-06,1,-0.0017607927,-1.8636001e-07,-0.06281626,5.5943481e-06,3.1093256,1008.4578,4063.5351,520,80050,0.95993109,nan,0,nan,nan,413850.04,-24334.382,-5.5113725,60520.52,9.384083e-05,604.43413,0.029146626,80049.876,0.014918096,-140.95138,0,-352.37846,-0.03729524
7.5,1082.8842,16.108252,-4090.4698,470.4987,3.0817852,-898.18332,-1.2184367e-05,1.0308839,0.00016535476,2.1348178e-05,-0.11728577,-1.5955306e-05,0.012595815,3.2773828e-08,1.3703067e-06,0.9999997,0.012397717,3.2879665e-08,1.3837627e-06,1,-0.0017262825,-1.8778771e-07,-0.062636294,5.696932e-06,3.1187717,1011.1836,4090.4698,520,80000,0.95993109,nan,0,nan,nan,414908.65,-24396.629,-5.6262991,60509.986,8.9919968e-05,578.54352,0.029917003,79999.881,0.015022994,-138.10253,0,-345.25632,-0.037557485
7.53,1097.0635,16.200712,-4117.4236,475.06686,3.0822545,-898.73254,-1.2268543e-05,1.0274303,0.00016450637,2.1513106e-05,-0.11268662,-1.6020138e-05,0.01239417,3.2882046e-08,1.385703e-06,0.99999972,0.012214271,3.2980241e-08,1.4008457e-06,1,-0.0016581116,-1.8529068e-07,-0.062336243,5.7964294e-06,3.1278169,1013.777,4117.4236,520,75200,0.95993109,nan,0,nan,nan,415853.7,-24452.198,-5.7371845,60364.196,8.5658155e-05,533.35788,0.02824421,75199.897,0.01393384,-124.68994,0,-311.72484,-0.0348346
7.56,1111.3777,16.293186,-4144.3904,479.48331,3.0826889,-899.03281,-1.2347646e-05,1.02411,0.00016365652,2.1669897e-05,-0.10845667,-1.6083363e-05,0.01220594,3.2986058e-08,1.4022634e-06,0.99999974,0.012032218,3.3082909e-08,1.4178017e-06,1,-0.0015527758,-1.7820075e-07,-0.061940016,5.8935638e-06,3.1360147,1016.0937,4144.3904,520,70400,0.95993109,nan,0,nan,nan,416567.14,-24494.148,-5.8430074,60088.769,8.1324722e-05,473.64211,0.024528329,70399.915,0.012545318,-109.31537,0,-273.28843,-0.031363295
7.59,1125.8222,16.385673,-4171.3628,483.74085,3.0830876,-899.08999,-1.2422125e-05,1.020911,0.00016280502,2.1818801e-05,-0.10461152,-1.6151233e-05,0.012020171,3.3091047e-08,1.4187732e-06,0.99999975,0.011846884,3.3190455e-08,1.4340409e-06,1,-0.0014366745,-1.6932733e-07,-0.061465274,5.9887902e-06,3.1433689,1018.1351,4171.3628,520,65600,0.95993109,nan,0,nan,nan,417050.9,-24522.593,-5.9440106,59701.985,7.7311816e-05,419.5204,0.021002091,65599.932,0.011107862,-94.245812,0,-235.61453,-0.027769654
7.62,1140.3921,16.47817,-4198.3336,487.83321,3.08345,-898.90943,-1.2492292e-05,1.017823,0.00016195182,2.1960579e-05,-0.10105863,-1.6217371e-05,0.011834805,3.3199778e-08,1.4349654e-06,0.99999977,0.011662193,3.3303096e-08,1.4499555e-06,1,-0.0013192922,-1.5968679e-07,-0.060926811,6.0824605e-06,3.1498823,1019.9027,4198.3336,520,60800,0.95993109,nan,0,nan,nan,417306.99,-24537.651,-6.040393,59219.236,7.3754177e-05,371.34985,0.017763389,60799.947,0.0097089486,-80.212944,0,-200.53236,-0.024272372
