time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,aircraft_aero_fx,aircraft_aero_fy,aircraft_aero_fz,aircraft_aero_mx,aircraft_aero_my,aircraft_aero_mz,turbojet_fx,turbojet_fy,turbojet_fz,turbojet_mx,turbojet_my,turbojet_mz
33.8,1920.9254,0,-959.75187,61.222007,0,-5.0501793,0,0.091478312,0,0,-0.00025737741,0,-0.018352133,0,0,0.80462585,-0.018353824,0,0,0.79675941,0,0,0.0091750455,0,0.18250635,61.429948,959.75187,1200,2261.5235,nan,nan,0,1000,60,2105.8025,-1166.432,0,-11697.23,0,0.27931728,0,2261.5235,0,0,0,0,0
33.9,1927.0477,0,-960.25681,61.223669,0,-5.0485485,0,0.091453299,0,0,-0.00024213124,0,-0.018356142,0,0,0.80304455,-0.018358047,0,0,0.79525258,0,0,0.0091787143,0,0.18251193,61.43147,960.25681,1200,2257.0008,nan,nan,0,1000,60,2105.8025,-1166.4036,0,-11697.753,0,0.27705024,0,2257.0008,0,0,0,0,0
34,1933.1701,0,-960.76159,61.224981,0,-5.046927,0,0.091429805,0,0,-0.00022700997,0,-0.018360624,0,0,0.8014784,-0.018362742,0,0,0.79376182,0,0,0.0091832817,0,0.18251648,61.432644,960.76159,1200,2252.5209,nan,nan,0,1000,60,2105.7788,-1166.3549,0,-11698.272,0,0.2747575,0,2252.5209,0,0,0,0,0
34.1,1939.2926,0,-961.26621,61.225946,0,-5.0453148,0,0.091407818,0,0,-0.00021201497,0,-0.018365574,0,0,0.79992757,-0.018367901,0,0,0.79228729,0,0,0.0091887375,0,0.18252001,61.433474,961.26621,1200,2248.0845,nan,nan,0,1000,60,2105.7314,-1166.2863,0,-11698.788,0,0.27243975,0,2248.0845,0,0,0,0,0
34.2,1945.4153,0,-961.77066,61.226568,0,-5.0437124,0,0.091387324,0,0,-0.00019714762,0,-0.018370987,0,0,0.79839225,-0.01837352,0,0,0.79082915,0,0,0.0091950712,0,0.18252252,61.433962,961.77066,1200,2243.692,nan,nan,0,1000,60,2105.6606,-1166.198,0,-11699.3,0,0.27009768,0,2243.692,0,0,0,0,0
34.3,1951.5379,0,-962.27496,61.226851,0,-5.0421197,0,0.09136831,0,0,-0.00018240921,0,-0.018376855,0,0,0.79687261,-0.018379593,0,0,0.78938754,0,0,0.0092022725,0,0.18252403,61.434113,962.27496,1200,2239.3438,nan,nan,0,1000,60,2105.5668,-1166.0902,0,-11699.808,0,0.26773197,0,2239.3438,0,0,0,0,0
34.4,1957.6606,0,-962.77909,61.226798,0,-5.0405371,0,0.091350764,0,0,-0.00016780103,0,-0.018383174,0,0,0.79536882,-0.018386113,0,0,0.7879626,0,0,0.0092103308,0,0.18252455,61.43393,962.77909,1200,2235.0406,nan,nan,0,1000,60,2105.4502,-1165.9631,0,-11700.313,0,0.26534329,0,2235.0406,0,0,0,0,0
34.5,1963.7833,0,-963.28307,61.226414,0,-5.0389647,0,0.091334673,0,0,-0.00015332433,0,-0.018389937,0,0,0.79388105,-0.018393075,0,0,0.78655447,0,0,0.0092192356,0,0.18252409,61.433419,963.28307,1200,2230.7826,nan,nan,0,1000,60,2105.311,-1165.817,0,-11700.814,0,0.26293232,0,2230.7826,0,0,0,0,0
34.6,1969.9059,0,-963.78689,61.225703,0,-5.0374027,0,0.091320023,0,0,-0.0001389803,0,-0.018397139,0,0,0.79240945,-0.018400472,0,0,0.78516327,0,0,0.0092289764,0,0.18252266,61.432582,963.78689,1200,2226.5704,nan,nan,0,1000,60,2105.1496,-1165.652,0,-11701.311,0,0.2604997,0,2226.5704,0,0,0,0,0
34.7,1976.0284,0,-964.29056,61.224668,0,-5.0358513,0,0.091306801,0,0,-0.00012477011,0,-0.018404773,0,0,0.79095417,-0.0184083,0,0,0.78378914,0,0,0.0092395425,0,0.18252028,61.431423,964.29056,1200,2222.4044,nan,nan,0,1000,60,2104.9662,-1165.4685,0,-11701.804,0,0.2580461,0,2222.4044,0,0,0,0,0
34.8,1982.1508,0,-964.79407,61.223314,0,-5.0343106,0,0.091294993,0,0,-0.00011069489,0,-0.018412834,0,0,0.78951536,-0.018416552,0,0,0.78243218,0,0,0.0092509234,0,0.18251695,61.429947,964.79407,1200,2218.2849,nan,nan,0,1000,60,2104.7611,-1165.2667,0,-11702.293,0,0.25557216,0,2218.2849,0,0,0,0,0
34.9,1988.2731,0,-965.29743,61.221644,0,-5.0327809,0,0.091284587,0,0,-9.6755753e-05,0,-0.018421316,0,0,0.78809316,-0.018425222,0,0,0.78109252,0,0,0.0092631085,0,0.1825127,61.428158,965.29743,1200,2214.2125,nan,nan,0,1000,60,2104.5345,-1165.0467,0,-11702.779,0,0.25307852,0,2214.2125,0,0,0,0,0
35,1994.3952,0,-965.80064,61.219664,0,-5.0312623,0,0.091275568,0,0,-8.2953751e-05,0,-0.018430213,0,0,0.7866877,-0.018434304,0,0,0.77977026,0,0,0.009276087,0,0.18250752,61.42606,965.80064,1200,2210.1873,nan,nan,0,1000,60,2104.2868,-1164.8089,0,-11703.26,0,0.25056581,0,2210.1873,0,0,0,0,0
35.1,2000.517,0,-966.30369,61.217376,0,-5.029755,0,0.091267923,0,0,-6.9289914e-05,0,-0.018439518,0,0,0.78529912,-0.018443793,0,0,0.7784655,0,0,0.0092898482,0,0.18250144,61.423656,966.30369,1200,2206.2099,nan,nan,0,1000,60,2104.0183,-1164.5535,0,-11703.737,0,0.24803467,0,2206.2099,0,0,0,0,0
35.2,2006.6386,0,-966.8066,61.214785,0,-5.0282591,0,0.091261638,0,0,-5.5765236e-05,0,-0.018449227,0,0,0.78392753,-0.018453681,0,0,0.77717834,0,0,0.0093043815,0,0.18249446,61.420951,966.8066,1200,2202.2805,nan,nan,0,1000,60,2103.7292,-1164.2806,0,-11704.21,0,0.24548571,0,2202.2805,0,0,0,0,0
35.3,2012.76,0,-967.30935,61.211895,0,-5.0267748,0,0.091256698,0,0,-4.2380678e-05,0,-0.018459333,0,0,0.78257306,-0.018463964,0,0,0.77590887,0,0,0.009319676,0,0.1824866,61.41795,967.30935,1200,2198.3995,nan,nan,0,1000,60,2103.4198,-1163.9907,0,-11704.68,0,0.24291955,0,2198.3995,0,0,0,0,0
35.4,2018.881,0,-967.81196,61.20871,0,-5.0253022,0,0.09125309,0,0,-2.9137166e-05,0,-0.018469829,0,0,0.78123583,-0.018474636,0,0,0.77465719,0,0,0.0093357209,0,0.18247786,61.414655,967.81196,1200,2194.5672,nan,nan,0,1000,60,2103.0905,-1163.6838,0,-11705.144,0,0.24033679,0,2194.5672,0,0,0,0,0
35.5,2025.0017,0,-968.31442,61.205235,0,-5.0238416,0,0.0912508,0,0,-1.6035593e-05,0,-0.018480711,0,0,0.77991593,-0.018485689,0,0,0.77342336,0,0,0.0093525056,0,0.18246828,61.411072,968.31442,1200,2190.7839,nan,nan,0,1000,60,2102.7414,-1163.3603,0,-11705.605,0,0.23773805,0,2190.7839,0,0,0,0,0
35.6,2031.1221,0,-968.81673,61.201473,0,-5.0223929,0,0.091249813,0,0,-3.0768216e-06,0,-0.018491972,0,0,0.77861347,-0.018497119,0,0,0.77220748,0,0,0.0093700192,0,0.18245784,61.407205,968.81673,1200,2187.0498,nan,nan,0,1000,60,2102.373,-1163.0204,0,-11706.062,0,0.23512391,0,2187.0498,0,0,0,0,0
35.7,2037.242,0,-969.31891,61.19743,0,-5.0209565,0,0.091250115,0,0,9.7383219e-06,0,-0.018503605,0,0,0.77732856,-0.018508919,0,0,0.7710096,0,0,0.0093882507,0,0.18244657,61.403057,969.31891,1200,2183.3653,nan,nan,0,1000,60,2101.9854,-1162.6643,0,-11706.514,0,0.23249497,0,2183.3653,0,0,0,0,0
35.8,2043.3616,0,-969.82093,61.193108,0,-5.0195323,0,0.091251692,0,0,2.2409041e-05,0,-0.018515606,0,0,0.77606127,-0.018521084,0,0,0.76982981,0,0,0.0094071895,0,0.18243448,61.398633,969.82093,1200,2179.7306,nan,nan,0,1000,60,2101.579,-1162.2923,0,-11706.962,0,0.22985182,0,2179.7306,0,0,0,0,0
35.9,2049.4807,0,-970.32282,61.188513,0,-5.0181206,0,0.091254529,0,0,3.4934573e-05,0,-0.018527968,0,0,0.77481171,-0.018533607,0,0,0.76866815,0,0,0.0094268246,0,0.18242159,61.393938,970.32282,1200,2176.1459,nan,nan,0,1000,60,2101.1541,-1161.9046,0,-11707.405,0,0.22719503,0,2176.1459,0,0,0,0,0
36,2055.5993,0,-970.82456,61.183648,0,-5.0167215,0,0.091258612,0,0,4.7314185e-05,0,-0.018540684,0,0,0.77357994,-0.018546482,0,0,0.76752469,0,0,0.0094471452,0,0.1824079,61.388975,970.82456,1200,2172.6115,nan,nan,0,1000,60,2100.711,-1161.5015,0,-11707.844,0,0.22452518,0,2172.6115,0,0,0,0,0
36.1,2061.7174,0,-971.32617,61.178518,0,-5.015335,0,0.091263926,0,0,5.9547176e-05,0,-0.01855375,0,0,0.77236606,-0.018559703,0,0,0.76639948,0,0,0.0094681403,0,0.18239342,61.383749,971.32617,1200,2169.1275,nan,nan,0,1000,60,2100.25,-1161.0832,0,-11708.279,0,0.22184285,0,2169.1275,0,0,0,0,0
36.2,2067.835,0,-971.82764,61.173127,0,-5.0139614,0,0.091270456,0,0,7.1632877e-05,0,-0.018567159,0,0,0.77117013,-0.018573265,0,0,0.76529257,0,0,0.0094897991,0,0.18237818,61.378264,971.82764,1200,2165.6943,nan,nan,0,1000,60,2099.7713,-1160.65,0,-11708.709,0,0.21914859,0,2165.6943,0,0,0,0,0
36.3,2073.9521,0,-972.32897,61.16748,0,-5.0126007,0,0.091278187,0,0,8.357065e-05,0,-0.018580904,0,0,0.76999221,-0.018587161,0,0,0.76420399,0,0,0.0095121107,0,0.18236218,61.372524,972.32897,1200,2162.3118,nan,nan,0,1000,60,2099.2754,-1160.2021,0,-11709.135,0,0.21644297,0,2162.3118,0,0,0,0,0
36.4,2080.0685,0,-972.83017,61.16158,0,-5.0112531,0,0.091287106,0,0,9.5359885e-05,0,-0.018594981,0,0,0.76883238,-0.018601385,0,0,0.7631338,0,0,0.0095350641,0,0.18234543,61.366534,972.83017,1200,2158.9804,nan,nan,0,1000,60,2098.7624,-1159.7397,0,-11709.556,0,0.21372654,0,2158.9804,0,0,0,0,0
36.5,2086.1844,0,-973.33123,61.155432,0,-5.0099186,0,0.091297196,0,0,0.00010700001,0,-0.018609382,0,0,0.76769068,-0.018615931,0,0,0.76208201,0,0,0.0095586484,0,0.18232796,61.360298,973.33123,1200,2155.7002,nan,nan,0,1000,60,2098.2327,-1159.2632,0,-11709.972,0,0.21099986,0,2155.7002,0,0,0,0,0
36.6,2092.2996,0,-973.83216,61.149041,0,-5.0085973,0,0.091308443,0,0,0.00011849046,0,-0.018624102,0,0,0.76656717,-0.018630794,0,0,0.76104867,0,0,0.0095828528,0,0.18230976,61.35382,973.83216,1200,2152.4713,nan,nan,0,1000,60,2097.6866,-1158.7728,0,-11710.384,0,0.20826346,0,2152.4713,0,0,0,0,0
36.7,2098.4142,0,-974.33295,61.14241,0,-5.0072895,0,0.091320832,0,0,0.00012983074,0,-0.018639136,0,0,0.76546191,-0.018645966,0,0,0.76003378,0,0,0.0096076663,0,0.18229086,61.347105,974.33295,1200,2149.2939,nan,nan,0,1000,60,2097.1243,-1158.2687,0,-11710.792,0,0.20551788,0,2149.2939,0,0,0,0,0
36.8,2104.5281,0,-974.83362,61.135544,0,-5.0059951,0,0.091334348,0,0,0.00014102035,0,-0.018654475,0,0,0.76437492,-0.018661443,0,0,0.75903738,0,0,0.0096330779,0,0.18227126,61.340156,974.83362,1200,2146.168,nan,nan,0,1000,60,2096.5463,-1157.7512,0,-11711.195,0,0.20276367,0,2146.168,0,0,0,0,0
36.9,2110.6414,0,-975.33416,61.128448,0,-5.0047142,0,0.091348975,0,0,0.00015205882,0,-0.018670116,0,0,0.76330625,-0.018677218,0,0,0.75805948,0,0,0.0096590768,0,0.18225099,61.332979,975.33416,1200,2143.0937,nan,nan,0,1000,60,2095.9527,-1157.2204,0,-11711.593,0,0.20000136,0,2143.0937,0,0,0,0,0
37,2116.7539,0,-975.83457,61.121125,0,-5.003447,0,0.0913647,0,0,0.00016294574,0,-0.018686052,0,0,0.76225594,-0.018693285,0,0,0.75710009,0,0,0.0096856521,0,0.18223005,61.325577,975.83457,1200,2140.0713,nan,nan,0,1000,60,2095.344,-1156.6768,0,-11711.986,0,0.19723147,0,2140.0713,0,0,0,0,0
37.1,2122.8656,0,-976.33486,61.11358,0,-5.0021936,0,0.091381505,0,0,0.0001736807,0,-0.018702276,0,0,0.76122401,-0.018709638,0,0,0.75615921,0,0,0.0097127927,0,0.18220845,61.317955,976.33486,1200,2137.1006,nan,nan,0,1000,60,2094.7203,-1156.1205,0,-11712.375,0,0.19445452,0,2137.1006,0,0,0,0,0
37.2,2128.9766,0,-976.83502,61.105818,0,-5.0009539,0,0.091399377,0,0,0.00018426333,0,-0.018718784,0,0,0.76021048,-0.018726271,0,0,0.75523685,0,0,0.0097404879,0,0.18218621,61.310118,976.83502,1200,2134.1819,nan,nan,0,1000,60,2094.0821,-1155.5517,0,-11712.759,0,0.19167104,0,2134.1819,0,0,0,0,0
37.3,2135.0868,0,-977.33505,61.097842,0,-4.9997282,0,0.0914183,0,0,0.00019469327,0,-0.018735568,0,0,0.75921539,-0.018743179,0,0,0.75433301,0,0,0.0097687267,0,0.18216334,61.302068,977.33505,1200,2131.3151,nan,nan,0,1000,60,2093.4295,-1154.9708,0,-11713.139,0,0.18888154,0,2131.3151,0,0,0,0,0
37.4,2141.1962,0,-977.83497,61.089657,0,-4.9985164,0,0.091438259,0,0,0.00020497022,0,-0.018752623,0,0,0.75823873,-0.018760354,0,0,0.75344767,0,0,0.0097974982,0,0.18213985,61.293812,977.83497,1200,2128.5002,nan,nan,0,1000,60,2092.763,-1154.378,0,-11713.513,0,0.18608652,0,2128.5002,0,0,0,0,0
37.5,2147.3048,0,-978.33476,61.081267,0,-4.9973187,0,0.091459238,0,0,0.00021509389,0,-0.018769942,0,0,0.75728053,-0.018777792,0,0,0.75258084,0,0,0.0098267915,0,0.18211577,61.285352,978.33476,1200,2125.7374,nan,nan,0,1000,60,2092.0827,-1153.7734,0,-11713.883,0,0.1832865,0,2125.7374,0,0,0,0,0
37.6,2153.4125,0,-978.83444,61.072677,0,-4.9961351,0,0.091481223,0,0,0.00022506401,0,-0.018787521,0,0,0.75634079,-0.018795486,0,0,0.75173248,0,0,0.0098565958,0,0.18209109,61.276694,978.83444,1200,2123.0266,nan,nan,0,1000,60,2091.3891,-1153.1575,0,-11714.248,0,0.18048197,0,2123.0266,0,0,0,0,0
37.7,2159.5194,0,-979.334,61.063891,0,-4.9949657,0,0.091504197,0,0,0.00023488035,0,-0.018805353,0,0,0.75541951,-0.01881343,0,0,0.7509026,0,0,0.0098869002,0,0.18206583,61.267842,979.334,1200,2120.3679,nan,nan,0,1000,60,2090.6824,-1152.5304,0,-11714.608,0,0.17767343,0,2120.3679,0,0,0,0,0
37.8,2165.6253,0,-979.83344,61.054913,0,-4.9938106,0,0.091528145,0,0,0.0002445427,0,-0.018823432,0,0,0.7545167,-0.018831619,0,0,0.75009115,0,0,0.0099176939,0,0.18204001,61.258799,979.83344,1200,2117.7611,nan,nan,0,1000,60,2089.9628,-1151.8923,0,-11714.964,0,0.17486139,0,2117.7611,0,0,0,0,0
37.9,2171.7304,0,-980.33277,61.045747,0,-4.9926698,0,0.091553052,0,0,0.00025405089,0,-0.018841751,0,0,0.75363233,-0.018850046,0,0,0.74929812,0,0,0.0099489659,0,0.18201363,61.249571,980.33277,1200,2115.2063,nan,nan,0,1000,60,2089.2308,-1151.2436,0,-11715.315,0,0.17204632,0,2115.2063,0,0,0,0,0
38,2177.8345,0,-980.83198,61.036398,0,-4.9915433,0,0.091578903,0,0,0.00026340477,0,-0.018860306,0,0,0.75276642,-0.018868706,0,0,0.74852348,0,0,0.0099807056,0,0.18198672,61.240162,980.83198,1200,2112.7035,nan,nan,0,1000,60,2088.4866,-1150.5845,0,-11715.66,0,0.16922871,0,2112.7035,0,0,0,0,0
38.1,2183.9377,0,-981.33108,61.026871,0,-4.9904313,0,0.091605681,0,0,0.00027260419,0,-0.018879091,0,0,0.75191893,-0.018887592,0,0,0.74776719,0,0,0.010012902,0,0.18195928,61.230575,981.33108,1200,2110.2526,nan,nan,0,1000,60,2087.7306,-1149.9151,0,-11716.001,0,0.16640906,0,2110.2526,0,0,0,0,0
38.2,2190.0399,0,-981.83007,61.017168,0,-4.9893338,0,0.091633373,0,0,0.00028164907,0,-0.018898098,0,0,0.75108986,-0.018906699,0,0,0.74702921,0,0,0.010045545,0,0.18193132,61.220816,981.83007,1200,2107.8536,nan,nan,0,1000,60,2086.9629,-1149.2359,0,-11716.337,0,0.16358782,0,2107.8536,0,0,0,0,0
38.3,2196.1412,0,-982.32895,61.007296,0,-4.9882508,0,0.091661961,0,0,0.00029053934,0,-0.018917323,0,0,0.75027918,-0.01892602,0,0,0.7463095,0,0,0.010078623,0,0.18190286,61.210888,982.32895,1200,2105.5063,nan,nan,0,1000,60,2086.1839,-1148.5469,0,-11716.669,0,0.16076549,0,2105.5063,0,0,0,0,0
38.4,2202.2414,0,-982.82773,60.997257,0,-4.9871823,0,0.091691431,0,0,0.00029927493,0,-0.01893676,0,0,0.74948686,-0.018945551,0,0,0.74560802,0,0,0.010112125,0,0.18187392,61.200795,982.82773,1200,2103.2108,nan,nan,0,1000,60,2085.3939,-1147.8486,0,-11716.995,0,0.15794254,0,2103.2108,0,0,0,0,0
38.5,2208.3407,0,-983.3264,60.987056,0,-4.9861285,0,0.091721768,0,0,0.00030785584,0,-0.018956402,0,0,0.74871287,-0.018965285,0,0,0.74492471,0,0,0.010146041,0,0.18184449,61.190542,983.3264,1200,2100.9668,nan,nan,0,1000,60,2084.5932,-1147.141,0,-11717.316,0,0.15511942,0,2100.9668,0,0,0,0,0
38.6,2214.4389,0,-983.82499,60.976584,0,-4.986007,0,0.091675478,0,0,-0.0025685892,0,-0.016476107,0,0,0.74795732,-0.015420922,0,0,0.74426149,0,0,0.010087783,0,0.18181449,61.180095,983.82499,1200,2098.7748,nan,nan,0,1000,60,2083.7795,-1147.9976,0,-11735.402,0,-116.17743,0,2098.7748,0,0,0,0,0
38.7,2220.536,0,-984.32354,60.966189,0,-4.9838628,0,0.091097957,0,0,-0.0091819258,0,-0.015513526,0,0,0.74722032,-0.015405342,0,0,0.74361317,0,0,0.0095313494,0,0.18178423,61.16956,984.32354,1200,2096.6349,nan,nan,0,1000,60,2082.96,-1151.8613,0,-11650.684,0,-103.06391,0,2096.6349,0,0,0,0,0
38.8,2226.6322,0,-984.82144,60.956951,0,-4.9714813,0,0.089950829,0,0,-0.013598553,0,-0.015117663,0,0,0.74649919,-0.014830342,0,0,0.74295921,0,0,0.0085736902,0,0.18175492,61.159346,984.82144,1200,2094.5398,nan,nan,0,1000,60,2082.1626,-1158.4825,0,-11501.282,0,-62.302331,0,2094.5398,0,0,0,0,0
38.9,2232.7275,0,-985.31749,60.949399,0,-4.9459707,0,0.088442458,0,0,-0.016582702,0,-0.014383096,0,0,0.74578843,-0.014056461,0,0,0.74228431,0,0,0.0074710804,0,0.18172744,61.149749,985.31749,1200,2092.4742,nan,nan,0,1000,60,2081.4079,-1166.1435,0,-11337.699,0,-47.063786,0,2092.4742,0,0,0,0,0
39,2238.8222,0,-985.81034,60.943814,0,-4.9065795,0,0.086673195,0,0,-0.018772757,0,-0.013737605,0,0,0.74508106,-0.013475551,0,0,0.7415758,0,0,0.0063365867,0,0.1817025,61.141009,985.81034,1200,2090.4188,nan,nan,0,1000,60,2080.7123,-1173.7783,0,-11169.748,0,-31.857045,0,2090.4188,0,0,0,0,0
39.1,2244.9164,0,-986.29858,60.940377,0,-4.8533991,0,0.084724364,0,0,-0.020148365,0,-0.013198478,0,0,0.74436919,-0.012971887,0,0,0.74082209,0,0,0.0052503468,0,0.18168072,61.133338,986.29858,1200,2088.3515,nan,nan,0,1000,60,2080.0905,-1180.8407,0,-11009.285,0,-18.331591,0,2088.3515,0,0,0,0,0
39.2,2251.0103,0,-986.78089,60.939141,0,-4.7874395,0,0.082670173,0,0,-0.020881314,0,-0.012740005,0,0,0.74364443,-0.012553591,0,0,0.74001359,0,0,0.0042702036,0,0.18166261,61.126904,986.78089,1200,2086.249,nan,nan,0,1000,60,2079.5543,-1187.0112,0,-10865.112,0,-8.4125471,0,2086.249,0,0,0,0,0
39.3,2257.1043,0,-987.25605,60.940075,0,-4.7102398,0,0.080566419,0,0,-0.021138134,0,-0.012376928,0,0,0.74289835,-0.012233995,0,0,0.7391425,0,0,0.0034268148,0,0.18164855,61.121839,987.25605,1200,2084.0879,nan,nan,0,1000,60,2079.1127,-1192.1635,0,-10741.357,0,-0.94803421,0,2084.0879,0,0,0,0,0
39.4,2263.1984,0,-987.72303,60.943098,0,-4.6235787,0,0.078454752,0,0,-0.021040854,0,-0.01210635,0,0,0.7421228,-0.012003077,0,0,0.73820269,0,0,0.002732667,0,0.18163882,61.118235,987.72303,1200,2081.8454,nan,nan,0,1000,60,2078.7722,-1196.3001,0,-10639.742,0,4.4415606,0,2081.8454,0,0,0,0,0
39.5,2269.293,0,-988.18096,60.948091,0,-4.5293051,0,0.076365374,0,0,-0.020696277,0,-0.011919044,0,0,0.74131017,-0.011851243,0,0,0.73718954,0,0,0.0021875824,0,0.1816336,61.116155,988.18096,1200,2079.5003,nan,nan,0,1000,60,2078.5373,-1199.4936,0,-10560.201,0,8.0536349,0,2079.5003,0,0,0,0,0
39.6,2275.3881,0,-988.62918,60.954926,0,-4.4292074,0,0.074318692,0,0,-0.020191671,0,-0.011805137,0,0,0.74045351,-0.011768038,0,0,0.73609975,0,0,0.0017825267,0,0.18163299,61.115635,988.62918,1200,2077.0333,nan,nan,0,1000,60,2078.4105,-1201.8522,0,-10501.378,0,10.272998,0,2077.0333,0,0,0,0,0
39.7,2281.484,0,-989.06718,60.963468,0,-4.3249284,0,0.072327355,0,0,-0.019594554,0,-0.011753437,0,0,0.73954665,-0.011741875,0,0,0.73493119,0,0,0.0015030595,0,0.18163704,61.116687,989.06718,1200,2074.427,nan,nan,0,1000,60,2078.3927,-1203.4989,0,-10461.158,0,11.42664,0,2074.427,0,0,0,0,0
39.8,2287.5808,0,-989.4946,60.973586,0,-4.2179174,0,0.070398063,0,0,-0.018955886,0,-0.011752606,0,0,0.73858426,-0.011761591,0,0,0.73368266,0,0,0.0013319494,0,0.1816457,61.119301,989.4946,1200,2071.6667,nan,nan,0,1000,60,2078.4833,-1204.5572,0,-10437.034,0,11.793288,0,2071.6667,0,0,0,0,0
39.9,2293.6787,0,-989.91125,60.98516,0,-4.109409,0,0.068533119,0,0,-0.018312422,0,-0.011791991,0,0,0.73756184,-0.011816932,0,0,0.73235373,0,0,0.0012510755,0,0.18165893,61.123457,989.91125,1200,2068.7396,nan,nan,0,1000,60,2078.6809,-1205.144,0,-10426.38,0,11.609782,0,2068.7396,0,0,0,0,0
40,2299.7778,0,-990.31701,60.99808,0,-4.0004209,0,0.066731728,0,0,-0.017689119,0,-0.011861982,0,0,0.73647569,-0.01189881,0,0,0.73094463,0,0,0.0012427769,0,0.1816766,61.129118,990.31701,1200,2065.6356,nan,nan,0,1000,60,2078.9832,-1205.3657,0,-10426.641,0,11.067727,0,2065.6356,0,0,0,0,0
40.1,2305.8783,0,-990.71189,61.012247,0,-3.8917657,0,0.064991068,0,0,-0.017101542,0,-0.011954226,0,0,0.73532288,-0.011999471,0,0,0.72945603,0,0,0.0012907364,0,0.1816986,61.136243,990.71189,1200,2062.3463,nan,nan,0,1000,60,2079.3872,-1205.3162,0,-10435.458,0,10.317086,0,2062.3463,0,0,0,0,0
40.2,2311.9802,0,-991.09594,61.027576,0,-3.7840698,0,0.063307116,0,0,-0.016558016,0,-0.012061717,0,0,0.73410116,-0.012112509,0,0,0.72788895,0,0,0.0013804986,0,0.18172478,61.144781,991.09594,1200,2058.8654,nan,nan,0,1000,60,2079.8896,-1205.0766,0,-10450.742,0,9.4711863,0,2058.8654,0,0,0,0,0
40.3,2318.0837,0,-991.46929,61.043988,0,-3.6777977,0,0.061675291,0,0,-0.016061498,0,-0.012178759,0,0,0.73280892,-0.012232805,0,0,0.72624468,0,0,0.0014997116,0,0.18175498,61.154679,991.46929,1200,2055.1885,nan,nan,0,1000,60,2080.4868,-1204.715,0,-10470.71,0,8.6118815,0,2055.1885,0,0,0,0,0
40.4,2324.1889,0,-991.83209,61.061418,0,-3.5732776,0,0.060090905,0,0,-0.015611164,0,-0.012300874,0,0,0.73144509,-0.012356403,0,0,0.72452466,0,0,0.0016381671,0,0.18178904,61.165881,991.83209,1200,2051.3124,nan,nan,0,1000,60,2081.175,-1204.2874,0,-10493.882,0,7.7949613,0,2051.3124,0,0,0,0,0
40.5,2330.296,0,-992.18453,61.079803,0,-3.4707266,0,0.058549482,0,0,-0.015203699,0,-0.012424669,0,0,0.73000905,-0.012480362,0,0,0.72273043,0,0,0.001787702,0,0.18182678,61.178332,992.18453,1200,2047.2355,nan,nan,0,1000,60,2081.9503,-1203.8385,0,-10519.077,0,7.0553525,0,2047.2355,0,0,0,0,0
40.6,2336.4048,0,-992.52681,61.099092,0,-3.3702738,0,0.057046952,0,0,-0.014834315,0,-0.012547674,0,0,0.7285006,-0.012602596,0,0,0.72086359,0,0,0.0019420125,0,0.18186805,61.191974,992.52681,1200,2042.9571,nan,nan,0,1000,60,2082.8089,-1203.4029,0,-10545.377,0,6.4118408,0,2042.9571,0,0,0,0,0
40.7,2342.5157,0,-992.85915,61.119234,0,-3.2719815,0,0.055579765,0,0,-0.014497523,0,-0.012668189,0,0,0.72691986,-0.012721719,0,0,0.71892576,0,0,0.0020964193,0,0.18191267,61.206753,992.85915,1200,2038.4777,nan,nan,0,1000,60,2083.7471,-1203.0061,0,-10572.096,0,5.8712092,0,2038.4777,0,0,0,0,0
40.8,2348.6286,0,-993.18176,61.140185,0,-3.1758632,0,0.054144931,0,0,-0.014187699,0,-0.012785132,0,0,0.72526724,-0.012836893,0,0,0.71691857,0,0,0.0022476145,0,0.18196048,61.222613,993.18176,1200,2033.7982,nan,nan,0,1000,60,2084.7611,-1202.6661,0,-10598.747,0,5.4317402,0,2033.7982,0,0,0,0,0
40.9,2354.7437,0,-993.49487,61.161903,0,-3.0818983,0,0.05274001,0,0,-0.013899471,0,-0.012897895,0,0,0.72354334,-0.0129477,0,0,0.71484361,0,0,0.0023934094,0,0.18201133,61.239501,993.49487,1200,2028.9203,nan,nan,0,1000,60,2085.8473,-1202.3946,0,-10625.002,0,5.0860814,0,2028.9203,0,0,0,0,0
41,2360.8609,0,-993.79868,61.184348,0,-2.9900441,0,0.05136308,0,0,-0.013627967,0,-0.013006228,0,0,0.72174896,-0.013054025,0,0,0.71270249,0,0,0.0025324995,0,0.18206506,61.257365,993.79868,1200,2023.8464,nan,nan,0,1000,60,2087.0022,-1202.1983,0,-10650.659,0,4.8235125,0,2023.8464,0,0,0,0,0
41.1,2366.9804,0,-994.0934,61.207482,0,-2.9002453,0,0.050012674,0,0,-0.013368951,0,-0.013110135,0,0,0.71988505,-0.013155966,0,0,0.71049675,0,0,0.0026642535,0,0.18212153,61.276156,994.0934,1200,2018.579,nan,nan,0,1000,60,2088.2223,-1202.0796,0,-10675.612,0,4.6316772,0,2018.579,0,0,0,0,0
